"","date","ID_1","t2m"
"1","2019-01-01",1,6.08
"2","2019-01-01",2,2.94
"3","2019-01-01",3,2.88
"4","2019-01-01",4,7.29
"5","2019-01-01",5,8.05
"6","2019-01-01",6,6.61
"7","2019-01-01",7,8.17
"8","2019-01-01",8,6.97
"9","2019-01-01",9,5.99
"10","2019-01-01",10,7.11
"11","2019-01-01",11,5.44
"12","2019-01-01",12,7.79
"13","2019-01-01",13,4.68
"14","2019-01-01",14,3.91
"15","2019-01-01",15,5.66
"16","2019-01-01",16,1.28
"17","2019-01-01",17,7.81
"18","2019-01-01",18,7.97
"19","2019-01-01",19,7.39
"20","2019-01-01",20,6.6
"21","2019-01-01",21,1.22
"22","2019-01-01",22,1.97
"23","2019-01-02",1,4.47
"24","2019-01-02",2,4.62
"25","2019-01-02",3,2.16
"26","2019-01-02",4,6.74
"27","2019-01-02",5,7.82
"28","2019-01-02",6,5.4
"29","2019-01-02",7,8.01
"30","2019-01-02",8,6.62
"31","2019-01-02",9,4.88
"32","2019-01-02",10,6.95
"33","2019-01-02",11,3.93
"34","2019-01-02",12,6.92
"35","2019-01-02",13,3.71
"36","2019-01-02",14,3.7
"37","2019-01-02",15,4.11
"38","2019-01-02",16,2.43
"39","2019-01-02",17,5.64
"40","2019-01-02",18,7.53
"41","2019-01-02",19,5.49
"42","2019-01-02",20,6.64
"43","2019-01-02",21,2.47
"44","2019-01-02",22,2.22
"45","2019-01-03",1,-2
"46","2019-01-03",2,0.87
"47","2019-01-03",3,-1.22
"48","2019-01-03",4,2.14
"49","2019-01-03",5,2.78
"50","2019-01-03",6,0.99
"51","2019-01-03",7,2.96
"52","2019-01-03",8,1.36
"53","2019-01-03",9,0.57
"54","2019-01-03",10,5.19
"55","2019-01-03",11,-0.22
"56","2019-01-03",12,3.18
"57","2019-01-03",13,2.07
"58","2019-01-03",14,-0.65
"59","2019-01-03",15,-1.26
"60","2019-01-03",16,-0.5
"61","2019-01-03",17,4.34
"62","2019-01-03",18,1.16
"63","2019-01-03",19,2.63
"64","2019-01-03",20,0.56
"65","2019-01-03",21,-0.4
"66","2019-01-03",22,-1.51
"67","2019-01-04",1,-0.13
"68","2019-01-04",2,-1.43
"69","2019-01-04",3,-2.49
"70","2019-01-04",4,1.48
"71","2019-01-04",5,1.83
"72","2019-01-04",6,0.59
"73","2019-01-04",7,1.66
"74","2019-01-04",8,0.51
"75","2019-01-04",9,0.77
"76","2019-01-04",10,2.59
"77","2019-01-04",11,-0.4
"78","2019-01-04",12,2.01
"79","2019-01-04",13,0.31
"80","2019-01-04",14,-1.77
"81","2019-01-04",15,0.36
"82","2019-01-04",16,-2.12
"83","2019-01-04",17,2.76
"84","2019-01-04",18,0.57
"85","2019-01-04",19,1.58
"86","2019-01-04",20,-0.19
"87","2019-01-04",21,-2.37
"88","2019-01-04",22,-3.47
"89","2019-01-05",1,0.98
"90","2019-01-05",2,-1.77
"91","2019-01-05",3,-2.04
"92","2019-01-05",4,2.19
"93","2019-01-05",5,3.24
"94","2019-01-05",6,1.26
"95","2019-01-05",7,1.26
"96","2019-01-05",8,1.66
"97","2019-01-05",9,1.68
"98","2019-01-05",10,2.82
"99","2019-01-05",11,0.07
"100","2019-01-05",12,2.65
"101","2019-01-05",13,1.21
"102","2019-01-05",14,-1.48
"103","2019-01-05",15,0.98
"104","2019-01-05",16,-1.68
"105","2019-01-05",17,4.35
"106","2019-01-05",18,0
"107","2019-01-05",19,2.81
"108","2019-01-05",20,-0.44
"109","2019-01-05",21,-1.41
"110","2019-01-05",22,-2.82
"111","2019-01-06",1,3.05
"112","2019-01-06",2,-0.94
"113","2019-01-06",3,-0.33
"114","2019-01-06",4,3.64
"115","2019-01-06",5,4.25
"116","2019-01-06",6,2.55
"117","2019-01-06",7,3.63
"118","2019-01-06",8,3.27
"119","2019-01-06",9,2.83
"120","2019-01-06",10,4.21
"121","2019-01-06",11,1.81
"122","2019-01-06",12,4.3
"123","2019-01-06",13,2.92
"124","2019-01-06",14,0.12
"125","2019-01-06",15,2.72
"126","2019-01-06",16,-1.27
"127","2019-01-06",17,4.32
"128","2019-01-06",18,3.43
"129","2019-01-06",19,3.36
"130","2019-01-06",20,1.95
"131","2019-01-06",21,0.61
"132","2019-01-06",22,-0.73
"133","2019-01-07",1,2.91
"134","2019-01-07",2,1.23
"135","2019-01-07",3,-0.37
"136","2019-01-07",4,4.96
"137","2019-01-07",5,7.24
"138","2019-01-07",6,2.1
"139","2019-01-07",7,6.82
"140","2019-01-07",8,4.07
"141","2019-01-07",9,3.35
"142","2019-01-07",10,5.64
"143","2019-01-07",11,1.47
"144","2019-01-07",12,7.29
"145","2019-01-07",13,1.85
"146","2019-01-07",14,0.85
"147","2019-01-07",15,1.81
"148","2019-01-07",16,-0.1
"149","2019-01-07",17,6.09
"150","2019-01-07",18,5.21
"151","2019-01-07",19,5.36
"152","2019-01-07",20,3.58
"153","2019-01-07",21,0.78
"154","2019-01-07",22,-0.33
"155","2019-01-08",1,2.88
"156","2019-01-08",2,4.17
"157","2019-01-08",3,0.85
"158","2019-01-08",4,7.53
"159","2019-01-08",5,8.75
"160","2019-01-08",6,3.71
"161","2019-01-08",7,7.8
"162","2019-01-08",8,6.21
"163","2019-01-08",9,5.61
"164","2019-01-08",10,5.86
"165","2019-01-08",11,1.56
"166","2019-01-08",12,8.83
"167","2019-01-08",13,1.7
"168","2019-01-08",14,2.2
"169","2019-01-08",15,3.82
"170","2019-01-08",16,1.12
"171","2019-01-08",17,9.11
"172","2019-01-08",18,7.28
"173","2019-01-08",19,8.43
"174","2019-01-08",20,5.92
"175","2019-01-08",21,-0.41
"176","2019-01-08",22,-0.18
"177","2019-01-09",1,3.19
"178","2019-01-09",2,6.83
"179","2019-01-09",3,1.03
"180","2019-01-09",4,4.14
"181","2019-01-09",5,4.85
"182","2019-01-09",6,2.9
"183","2019-01-09",7,5.71
"184","2019-01-09",8,3.37
"185","2019-01-09",9,3.69
"186","2019-01-09",10,7.41
"187","2019-01-09",11,2.01
"188","2019-01-09",12,4.62
"189","2019-01-09",13,5.54
"190","2019-01-09",14,2.06
"191","2019-01-09",15,2.76
"192","2019-01-09",16,5.22
"193","2019-01-09",17,4.82
"194","2019-01-09",18,3.84
"195","2019-01-09",19,4.47
"196","2019-01-09",20,3.53
"197","2019-01-09",21,1.91
"198","2019-01-09",22,0.98
"199","2019-01-10",1,0.26
"200","2019-01-10",2,2.33
"201","2019-01-10",3,-0.82
"202","2019-01-10",4,1.29
"203","2019-01-10",5,3.41
"204","2019-01-10",6,0.92
"205","2019-01-10",7,3.63
"206","2019-01-10",8,1.57
"207","2019-01-10",9,0.79
"208","2019-01-10",10,5.92
"209","2019-01-10",11,-0.62
"210","2019-01-10",12,2.18
"211","2019-01-10",13,1.98
"212","2019-01-10",14,0.68
"213","2019-01-10",15,0.49
"214","2019-01-10",16,0.83
"215","2019-01-10",17,2.44
"216","2019-01-10",18,1.65
"217","2019-01-10",19,1.24
"218","2019-01-10",20,1.66
"219","2019-01-10",21,-1.02
"220","2019-01-10",22,-1.88
"221","2019-01-11",1,-1.78
"222","2019-01-11",2,-0.07
"223","2019-01-11",3,-1.84
"224","2019-01-11",4,1.86
"225","2019-01-11",5,4.65
"226","2019-01-11",6,-0.98
"227","2019-01-11",7,4.17
"228","2019-01-11",8,0.32
"229","2019-01-11",9,-1.36
"230","2019-01-11",10,4.18
"231","2019-01-11",11,-2.11
"232","2019-01-11",12,3.96
"233","2019-01-11",13,0.36
"234","2019-01-11",14,-1.06
"235","2019-01-11",15,-2.13
"236","2019-01-11",16,-1.29
"237","2019-01-11",17,3.47
"238","2019-01-11",18,3.02
"239","2019-01-11",19,2.5
"240","2019-01-11",20,0.45
"241","2019-01-11",21,-3.69
"242","2019-01-11",22,-3.48
"243","2019-01-12",1,0.27
"244","2019-01-12",2,3.54
"245","2019-01-12",3,0.8
"246","2019-01-12",4,5.23
"247","2019-01-12",5,7.02
"248","2019-01-12",6,2.56
"249","2019-01-12",7,6.91
"250","2019-01-12",8,5.14
"251","2019-01-12",9,4.24
"252","2019-01-12",10,2.28
"253","2019-01-12",11,-0.52
"254","2019-01-12",12,6.49
"255","2019-01-12",13,1.72
"256","2019-01-12",14,2.53
"257","2019-01-12",15,1.78
"258","2019-01-12",16,1.28
"259","2019-01-12",17,5.57
"260","2019-01-12",18,6.39
"261","2019-01-12",19,5.23
"262","2019-01-12",20,5.04
"263","2019-01-12",21,-3.27
"264","2019-01-12",22,-2.62
"265","2019-01-13",1,3.9
"266","2019-01-13",2,6.53
"267","2019-01-13",3,3.58
"268","2019-01-13",4,8.13
"269","2019-01-13",5,9.03
"270","2019-01-13",6,6.05
"271","2019-01-13",7,9.04
"272","2019-01-13",8,7.96
"273","2019-01-13",9,6.85
"274","2019-01-13",10,5.45
"275","2019-01-13",11,3.34
"276","2019-01-13",12,8.6
"277","2019-01-13",13,5.15
"278","2019-01-13",14,4.66
"279","2019-01-13",15,5.52
"280","2019-01-13",16,4.29
"281","2019-01-13",17,7.85
"282","2019-01-13",18,8.82
"283","2019-01-13",19,7.83
"284","2019-01-13",20,8.53
"285","2019-01-13",21,2.44
"286","2019-01-13",22,1.67
"287","2019-01-14",1,7.29
"288","2019-01-14",2,9.34
"289","2019-01-14",3,5.79
"290","2019-01-14",4,9.59
"291","2019-01-14",5,9.39
"292","2019-01-14",6,8.06
"293","2019-01-14",7,10.13
"294","2019-01-14",8,9.17
"295","2019-01-14",9,8.02
"296","2019-01-14",10,6.63
"297","2019-01-14",11,6.67
"298","2019-01-14",12,9.31
"299","2019-01-14",13,8.78
"300","2019-01-14",14,6.67
"301","2019-01-14",15,7.13
"302","2019-01-14",16,7.56
"303","2019-01-14",17,7.92
"304","2019-01-14",18,9.61
"305","2019-01-14",19,8.54
"306","2019-01-14",20,9
"307","2019-01-14",21,5.67
"308","2019-01-14",22,5.29
"309","2019-01-15",1,1.37
"310","2019-01-15",2,6.97
"311","2019-01-15",3,2.49
"312","2019-01-15",4,5.15
"313","2019-01-15",5,7.67
"314","2019-01-15",6,4.08
"315","2019-01-15",7,6.91
"316","2019-01-15",8,5.46
"317","2019-01-15",9,3.4
"318","2019-01-15",10,8.38
"319","2019-01-15",11,1.77
"320","2019-01-15",12,6.46
"321","2019-01-15",13,5.64
"322","2019-01-15",14,4.07
"323","2019-01-15",15,1.61
"324","2019-01-15",16,4.97
"325","2019-01-15",17,4.61
"326","2019-01-15",18,6.85
"327","2019-01-15",19,4.71
"328","2019-01-15",20,6.61
"329","2019-01-15",21,2.54
"330","2019-01-15",22,1.4
"331","2019-01-16",1,1
"332","2019-01-16",2,0.4
"333","2019-01-16",3,-1.54
"334","2019-01-16",4,4.9
"335","2019-01-16",5,5.45
"336","2019-01-16",6,0.27
"337","2019-01-16",7,5.66
"338","2019-01-16",8,1.16
"339","2019-01-16",9,3.44
"340","2019-01-16",10,5.32
"341","2019-01-16",11,-1.46
"342","2019-01-16",12,5.6
"343","2019-01-16",13,0.89
"344","2019-01-16",14,-0.83
"345","2019-01-16",15,2.65
"346","2019-01-16",16,-0.72
"347","2019-01-16",17,6.9
"348","2019-01-16",18,1.98
"349","2019-01-16",19,5.76
"350","2019-01-16",20,-0.36
"351","2019-01-16",21,-0.88
"352","2019-01-16",22,-3.45
"353","2019-01-17",1,4.64
"354","2019-01-17",2,7.99
"355","2019-01-17",3,4.79
"356","2019-01-17",4,6.28
"357","2019-01-17",5,5.83
"358","2019-01-17",6,5.9
"359","2019-01-17",7,5.85
"360","2019-01-17",8,7.42
"361","2019-01-17",9,5.15
"362","2019-01-17",10,8.05
"363","2019-01-17",11,4.81
"364","2019-01-17",12,6.2
"365","2019-01-17",13,5.33
"366","2019-01-17",14,6.56
"367","2019-01-17",15,4.27
"368","2019-01-17",16,4.55
"369","2019-01-17",17,5.77
"370","2019-01-17",18,7
"371","2019-01-17",19,6.03
"372","2019-01-17",20,8.22
"373","2019-01-17",21,4.06
"374","2019-01-17",22,2.1
"375","2019-01-18",1,1.44
"376","2019-01-18",2,2.57
"377","2019-01-18",3,0.69
"378","2019-01-18",4,-1.24
"379","2019-01-18",5,0.45
"380","2019-01-18",6,1.26
"381","2019-01-18",7,1.78
"382","2019-01-18",8,-0.3
"383","2019-01-18",9,-0.63
"384","2019-01-18",10,7.93
"385","2019-01-18",11,0.88
"386","2019-01-18",12,-0.22
"387","2019-01-18",13,2.93
"388","2019-01-18",14,0.99
"389","2019-01-18",15,-0.45
"390","2019-01-18",16,1.34
"391","2019-01-18",17,1.16
"392","2019-01-18",18,0.28
"393","2019-01-18",19,-0.43
"394","2019-01-18",20,1.53
"395","2019-01-18",21,1.54
"396","2019-01-18",22,-0.25
"397","2019-01-19",1,-3.55
"398","2019-01-19",2,3.62
"399","2019-01-19",3,-3.46
"400","2019-01-19",4,-1.73
"401","2019-01-19",5,1.56
"402","2019-01-19",6,-3.41
"403","2019-01-19",7,4.96
"404","2019-01-19",8,-1.46
"405","2019-01-19",9,-2.61
"406","2019-01-19",10,5.47
"407","2019-01-19",11,-4.3
"408","2019-01-19",12,-0.46
"409","2019-01-19",13,1.06
"410","2019-01-19",14,-0.6
"411","2019-01-19",15,-3.46
"412","2019-01-19",16,1.11
"413","2019-01-19",17,-0.57
"414","2019-01-19",18,3.18
"415","2019-01-19",19,-1.16
"416","2019-01-19",20,3.45
"417","2019-01-19",21,-1.23
"418","2019-01-19",22,-4.11
"419","2019-01-20",1,-3.49
"420","2019-01-20",2,5.53
"421","2019-01-20",3,0.53
"422","2019-01-20",4,2.25
"423","2019-01-20",5,4.25
"424","2019-01-20",6,0.14
"425","2019-01-20",7,4.78
"426","2019-01-20",8,3.64
"427","2019-01-20",9,0.08
"428","2019-01-20",10,4.98
"429","2019-01-20",11,-2.07
"430","2019-01-20",12,2.41
"431","2019-01-20",13,2.3
"432","2019-01-20",14,3.85
"433","2019-01-20",15,-2.53
"434","2019-01-20",16,3.47
"435","2019-01-20",17,0.36
"436","2019-01-20",18,4.35
"437","2019-01-20",19,0.76
"438","2019-01-20",20,5.23
"439","2019-01-20",21,-0.59
"440","2019-01-20",22,-3.7
"441","2019-01-21",1,-2.11
"442","2019-01-21",2,5.39
"443","2019-01-21",3,1.54
"444","2019-01-21",4,-0.38
"445","2019-01-21",5,1.45
"446","2019-01-21",6,1.67
"447","2019-01-21",7,3.47
"448","2019-01-21",8,2.34
"449","2019-01-21",9,-1.15
"450","2019-01-21",10,6.01
"451","2019-01-21",11,-0.79
"452","2019-01-21",12,-2.17
"453","2019-01-21",13,2.14
"454","2019-01-21",14,3.03
"455","2019-01-21",15,-3.21
"456","2019-01-21",16,3.47
"457","2019-01-21",17,-3.56
"458","2019-01-21",18,3
"459","2019-01-21",19,-3.5
"460","2019-01-21",20,4.57
"461","2019-01-21",21,-3.09
"462","2019-01-21",22,-2.72
"463","2019-01-22",1,-4.18
"464","2019-01-22",2,0.51
"465","2019-01-22",3,-2.62
"466","2019-01-22",4,-3.2
"467","2019-01-22",5,1.72
"468","2019-01-22",6,-2.67
"469","2019-01-22",7,5.52
"470","2019-01-22",8,-2.92
"471","2019-01-22",9,-4.27
"472","2019-01-22",10,5.63
"473","2019-01-22",11,-3.24
"474","2019-01-22",12,-1.08
"475","2019-01-22",13,0.48
"476","2019-01-22",14,-2.79
"477","2019-01-22",15,-5.78
"478","2019-01-22",16,-0.43
"479","2019-01-22",17,-1.93
"480","2019-01-22",18,0.65
"481","2019-01-22",19,-2.82
"482","2019-01-22",20,-1.85
"483","2019-01-22",21,-3
"484","2019-01-22",22,-3.59
"485","2019-01-23",1,-2.59
"486","2019-01-23",2,5.42
"487","2019-01-23",3,-1.66
"488","2019-01-23",4,1.21
"489","2019-01-23",5,2.98
"490","2019-01-23",6,-0.43
"491","2019-01-23",7,5.43
"492","2019-01-23",8,2.51
"493","2019-01-23",9,-0.85
"494","2019-01-23",10,2.4
"495","2019-01-23",11,-1.98
"496","2019-01-23",12,2.28
"497","2019-01-23",13,0.89
"498","2019-01-23",14,0.74
"499","2019-01-23",15,-1.76
"500","2019-01-23",16,1.98
"501","2019-01-23",17,0.46
"502","2019-01-23",18,4.23
"503","2019-01-23",19,0.52
"504","2019-01-23",20,5.02
"505","2019-01-23",21,-4.2
"506","2019-01-23",22,-4.23
"507","2019-01-24",1,-2.06
"508","2019-01-24",2,3.49
"509","2019-01-24",3,-2.02
"510","2019-01-24",4,-0.75
"511","2019-01-24",5,1.03
"512","2019-01-24",6,0.25
"513","2019-01-24",7,3.09
"514","2019-01-24",8,0.48
"515","2019-01-24",9,-1.89
"516","2019-01-24",10,3.89
"517","2019-01-24",11,-1.58
"518","2019-01-24",12,0.08
"519","2019-01-24",13,0.81
"520","2019-01-24",14,-0.88
"521","2019-01-24",15,-2.83
"522","2019-01-24",16,0.58
"523","2019-01-24",17,-1.45
"524","2019-01-24",18,1.11
"525","2019-01-24",19,-1.27
"526","2019-01-24",20,1.71
"527","2019-01-24",21,-0.88
"528","2019-01-24",22,-2.74
"529","2019-01-25",1,-3.42
"530","2019-01-25",2,2.61
"531","2019-01-25",3,-4.19
"532","2019-01-25",4,0.65
"533","2019-01-25",5,4.61
"534","2019-01-25",6,-1.58
"535","2019-01-25",7,8.74
"536","2019-01-25",8,1.16
"537","2019-01-25",9,-2.12
"538","2019-01-25",10,4.68
"539","2019-01-25",11,-4.04
"540","2019-01-25",12,3.17
"541","2019-01-25",13,-0.88
"542","2019-01-25",14,-2.51
"543","2019-01-25",15,-3.36
"544","2019-01-25",16,-1.36
