"","date","ID_1","t2m"
"1","2018-01-01",1,8.8
"2","2018-01-01",2,8.69
"3","2018-01-01",3,5.91
"4","2018-01-01",4,8.36
"5","2018-01-01",5,7.49
"6","2018-01-01",6,8.22
"7","2018-01-01",7,8.23
"8","2018-01-01",8,8.16
"9","2018-01-01",9,8.35
"10","2018-01-01",10,9.19
"11","2018-01-01",11,7.28
"12","2018-01-01",12,7.64
"13","2018-01-01",13,7.37
"14","2018-01-01",14,6.3
"15","2018-01-01",15,8.24
"16","2018-01-01",16,6.77
"17","2018-01-01",17,7.92
"18","2018-01-01",18,8.46
"19","2018-01-01",19,8.08
"20","2018-01-01",20,8.51
"21","2018-01-01",21,5.58
"22","2018-01-01",22,5.44
"23","2018-01-02",1,5.43
"24","2018-01-02",2,9.23
"25","2018-01-02",3,4.25
"26","2018-01-02",4,7.28
"27","2018-01-02",5,7.61
"28","2018-01-02",6,6.32
"29","2018-01-02",7,7.41
"30","2018-01-02",8,6.82
"31","2018-01-02",9,5.85
"32","2018-01-02",10,9.57
"33","2018-01-02",11,4.67
"34","2018-01-02",12,7.51
"35","2018-01-02",13,6.49
"36","2018-01-02",14,5.02
"37","2018-01-02",15,4.96
"38","2018-01-02",16,6.65
"39","2018-01-02",17,6.94
"40","2018-01-02",18,7.11
"41","2018-01-02",19,6.88
"42","2018-01-02",20,7.59
"43","2018-01-02",21,4.1
"44","2018-01-02",22,3.19
"45","2018-01-03",1,6.31
"46","2018-01-03",2,13.71
"47","2018-01-03",3,10.12
"48","2018-01-03",4,11.83
"49","2018-01-03",5,13.01
"50","2018-01-03",6,10.83
"51","2018-01-03",7,13.81
"52","2018-01-03",8,12.51
"53","2018-01-03",9,10.69
"54","2018-01-03",10,8.45
"55","2018-01-03",11,6.85
"56","2018-01-03",12,12.24
"57","2018-01-03",13,9.99
"58","2018-01-03",14,11.17
"59","2018-01-03",15,7.84
"60","2018-01-03",16,11.62
"61","2018-01-03",17,11.26
"62","2018-01-03",18,13.44
"63","2018-01-03",19,11.5
"64","2018-01-03",20,13.54
"65","2018-01-03",21,3.09
"66","2018-01-03",22,4.93
"67","2018-01-04",1,6.25
"68","2018-01-04",2,14.36
"69","2018-01-04",3,7.52
"70","2018-01-04",4,7.97
"71","2018-01-04",5,9.02
"72","2018-01-04",6,7.63
"73","2018-01-04",7,12.92
"74","2018-01-04",8,9.72
