"","date","ID_0","t2m"
"1","2019-01-01",1,8.31
"2","2019-01-02",1,2.63
"3","2019-01-03",1,1.92
"4","2019-01-04",1,2.43
"5","2019-01-05",1,3.58
"6","2019-01-06",1,5.51
"7","2019-01-07",1,7.47
"8","2019-01-08",1,7.33
"9","2019-01-09",1,3.35
"10","2019-01-10",1,2.87
"11","2019-01-11",1,6.62
"12","2019-01-12",1,7.41
"13","2019-01-13",1,9.64
"14","2019-01-14",1,6.26
"15","2019-01-15",1,6.34
"16","2019-01-16",1,7.99
"17","2019-01-17",1,2.67
"18","2019-01-18",1,-0.28
"19","2019-01-19",1,2.6
"20","2019-01-20",1,2.32
"21","2019-01-21",1,1.64
"22","2019-01-22",1,3.14
"23","2019-01-23",1,-0.48
"24","2019-01-24",1,0.41
"25","2019-01-25",1,4.18
"26","2019-01-26",1,7.42
"27","2019-01-27",1,5
"28","2019-01-28",1,2.11
"29","2019-01-29",1,0.83
"30","2019-01-30",1,0
"31","2019-01-31",1,-2.24
"32","2019-02-01",1,-1.36
"33","2019-02-02",1,0.28
"34","2019-02-03",1,-1.68
"35","2019-02-04",1,4.81
"36","2019-02-05",1,1.95
"37","2019-02-06",1,6.77
"38","2019-02-07",1,5.4
"39","2019-02-08",1,5.41
"40","2019-02-09",1,5.98
"41","2019-02-10",1,4.57
"42","2019-02-11",1,3.54
"43","2019-02-12",1,3.66
"44","2019-02-13",1,7.65
"45","2019-02-14",1,6.88
"46","2019-02-15",1,4.48
"47","2019-02-16",1,7.92
"48","2019-02-17",1,9.14
"49","2019-02-18",1,7.82
"50","2019-02-19",1,5.8
"51","2019-02-20",1,7.1
"52","2019-02-21",1,8.64
"53","2019-02-22",1,7.74
"54","2019-02-23",1,8.42
"55","2019-02-24",1,6.52
"56","2019-02-25",1,6.52
"57","2019-02-26",1,6.17
"58","2019-02-27",1,5
"59","2019-02-28",1,4.93
"60","2019-03-01",1,6.81
"61","2019-03-02",1,7.1
"62","2019-03-03",1,7.69
"63","2019-03-04",1,5.08
"64","2019-03-05",1,3.64
"65","2019-03-06",1,5.55
"66","2019-03-07",1,6.14
"67","2019-03-08",1,4.08
"68","2019-03-09",1,6
"69","2019-03-10",1,3.97
"70","2019-03-11",1,2.75
"71","2019-03-12",1,6.66
"72","2019-03-13",1,5.81
"73","2019-03-14",1,6.82
"74","2019-03-15",1,7.38
"75","2019-03-16",1,6.14
"76","2019-03-17",1,4.22
"77","2019-03-18",1,3.88
"78","2019-03-19",1,6.03
"79","2019-03-20",1,8.51
"80","2019-03-21",1,9.35
"81","2019-03-22",1,9.55
"82","2019-03-23",1,6.5
"83","2019-03-24",1,5.07
"84","2019-03-25",1,5.83
"85","2019-03-26",1,4.33
"86","2019-03-27",1,7.03
"87","2019-03-28",1,6.28
"88","2019-03-29",1,5.89
"89","2019-03-30",1,5.93
"90","2019-03-31",1,4.55
"91","2019-04-01",1,3.43
"92","2019-04-02",1,5
"93","2019-04-03",1,2.45
"94","2019-04-04",1,2.78
"95","2019-04-05",1,5.45
"96","2019-04-06",1,5.4
"97","2019-04-07",1,6.7
"98","2019-04-08",1,7.13
"99","2019-04-09",1,6.72
"100","2019-04-10",1,3.57
"101","2019-04-11",1,2.77
"102","2019-04-12",1,3.42
"103","2019-04-13",1,3.61
"104","2019-04-14",1,2.82
"105","2019-04-15",1,4.13
"106","2019-04-16",1,6.97
"107","2019-04-17",1,6.89
"108","2019-04-18",1,7.62
"109","2019-04-19",1,8.86
"110","2019-04-20",1,10.08
"111","2019-04-21",1,9.72
"112","2019-04-22",1,10.01
"113","2019-04-23",1,11.31
"114","2019-04-24",1,9.39
"115","2019-04-25",1,8.64
"116","2019-04-26",1,7.74
"117","2019-04-27",1,7.73
"118","2019-04-28",1,7.22
"119","2019-04-29",1,6.93
"120","2019-04-30",1,6.82
"121","2019-05-01",1,8.64
"122","2019-05-02",1,8.13
"123","2019-05-03",1,6.34
"124","2019-05-04",1,4.12
"125","2019-05-05",1,3.98
"126","2019-05-06",1,5.27
"127","2019-05-07",1,4.81
"128","2019-05-08",1,6.6
"129","2019-05-09",1,6.75
"130","2019-05-10",1,4.92
"131","2019-05-11",1,5.79
"132","2019-05-12",1,4.63
"133","2019-05-13",1,6.88
"134","2019-05-14",1,8.11
"135","2019-05-15",1,8.95
"136","2019-05-16",1,9.16
"137","2019-05-17",1,8.63
"138","2019-05-18",1,9.73
"139","2019-05-19",1,9.33
"140","2019-05-20",1,9.71
"141","2019-05-21",1,8.53
"142","2019-05-22",1,8.15
"143","2019-05-23",1,8.95
"144","2019-05-24",1,9.79
"145","2019-05-25",1,9.86
"146","2019-05-26",1,12.66
"147","2019-05-27",1,9.86
"148","2019-05-28",1,8.13
"149","2019-05-29",1,6.34
"150","2019-05-30",1,12.01
"151","2019-05-31",1,12.13
"152","2019-06-01",1,11.86
"153","2019-06-02",1,13.86
"154","2019-06-03",1,11.45
"155","2019-06-04",1,10.23
"156","2019-06-05",1,10.32
"157","2019-06-06",1,9.43
"158","2019-06-07",1,8.54
"159","2019-06-08",1,10.52
"160","2019-06-09",1,9.47
"161","2019-06-10",1,8.69
"162","2019-06-11",1,9.58
"163","2019-06-12",1,9.73
"164","2019-06-13",1,10.09
"165","2019-06-14",1,9.41
"166","2019-06-15",1,10.36
"167","2019-06-16",1,9.81
"168","2019-06-17",1,12.06
"169","2019-06-18",1,11.39
"170","2019-06-19",1,11.92
"171","2019-06-20",1,11.08
"172","2019-06-21",1,9.53
"173","2019-06-22",1,9.19
"174","2019-06-23",1,11.95
"175","2019-06-24",1,14.25
"176","2019-06-25",1,14.46
"177","2019-06-26",1,12.73
"178","2019-06-27",1,11.38
"179","2019-06-28",1,13.25
"180","2019-06-29",1,14.98
"181","2019-06-30",1,15.42
"182","2019-07-01",1,13.31
"183","2019-07-02",1,11.2
"184","2019-07-03",1,10.16
"185","2019-07-04",1,11.56
"186","2019-07-05",1,13.68
"187","2019-07-06",1,13.54
"188","2019-07-07",1,11.54
"189","2019-07-08",1,10.58
"190","2019-07-09",1,13.16
"191","2019-07-10",1,14.99
"192","2019-07-11",1,15.2
"193","2019-07-12",1,14.67
"194","2019-07-13",1,14.07
"195","2019-07-14",1,12.81
"196","2019-07-15",1,12.02
"197","2019-07-16",1,13.17
"198","2019-07-17",1,14.31
"199","2019-07-18",1,14.31
"200","2019-07-19",1,13.11
"201","2019-07-20",1,15.4
"202","2019-07-21",1,13.3
"203","2019-07-22",1,16.5
"204","2019-07-23",1,17.14
"205","2019-07-24",1,19.34
"206","2019-07-25",1,16.8
"207","2019-07-26",1,19.41
"208","2019-07-27",1,16.35
"209","2019-07-28",1,14.98
"210","2019-07-29",1,14.88
"211","2019-07-30",1,15.37
"212","2019-07-31",1,15.48
"213","2019-08-01",1,14.72
"214","2019-08-02",1,14.9
"215","2019-08-03",1,14.32
"216","2019-08-04",1,15.38
"217","2019-08-05",1,15.74
"218","2019-08-06",1,14.39
"219","2019-08-07",1,14.12
"220","2019-08-08",1,13.84
"221","2019-08-09",1,15.48
"222","2019-08-10",1,15.63
"223","2019-08-11",1,14.44
"224","2019-08-12",1,11.16
"225","2019-08-13",1,10.53
"226","2019-08-14",1,11.32
"227","2019-08-15",1,14.86
"228","2019-08-16",1,13.1
"229","2019-08-17",1,14.85
"230","2019-08-18",1,13.36
"231","2019-08-19",1,12.82
"232","2019-08-20",1,11.76
"233","2019-08-21",1,11.8
"234","2019-08-22",1,13.04
"235","2019-08-23",1,15.39
"236","2019-08-24",1,14.87
"237","2019-08-25",1,15.36
"238","2019-08-26",1,15.25
"239","2019-08-27",1,14.85
"240","2019-08-28",1,15.78
"241","2019-08-29",1,11.38
"242","2019-08-30",1,14.5
"243","2019-08-31",1,14.57
"244","2019-09-01",1,10.82
"245","2019-09-02",1,10.02
"246","2019-09-03",1,13.77
"247","2019-09-04",1,14.19
"248","2019-09-05",1,10.68
"249","2019-09-06",1,11.61
"250","2019-09-07",1,10.79
"251","2019-09-08",1,7.43
"252","2019-09-09",1,11.4
"253","2019-09-10",1,11.11
"254","2019-09-11",1,13.48
"255","2019-09-12",1,13
"256","2019-09-13",1,12.2
"257","2019-09-14",1,9.72
"258","2019-09-15",1,12.43
"259","2019-09-16",1,11.31
"260","2019-09-17",1,10.43
"261","2019-09-18",1,8.24
"262","2019-09-19",1,10.43
"263","2019-09-20",1,10.12
"264","2019-09-21",1,12.12
"265","2019-09-22",1,14.22
"266","2019-09-23",1,13.75
"267","2019-09-24",1,14.45
"268","2019-09-25",1,13.81
"269","2019-09-26",1,14.43
"270","2019-09-27",1,11.97
"271","2019-09-28",1,10.95
"272","2019-09-29",1,12.05
"273","2019-09-30",1,10.65
"274","2019-10-01",1,11.3
"275","2019-10-02",1,7.1
"276","2019-10-03",1,5.11
"277","2019-10-04",1,10.57
"278","2019-10-05",1,9.38
"279","2019-10-06",1,11.61
"280","2019-10-07",1,10.49
"281","2019-10-08",1,11.64
"282","2019-10-09",1,10.12
"283","2019-10-10",1,9.51
"284","2019-10-11",1,12.56
"285","2019-10-12",1,10.13
"286","2019-10-13",1,8.91
"287","2019-10-14",1,8.36
"288","2019-10-15",1,9.51
"289","2019-10-16",1,10.09
"290","2019-10-17",1,6.7
"291","2019-10-18",1,9.09
"292","2019-10-19",1,8.8
"293","2019-10-20",1,7.43
"294","2019-10-21",1,7.61
"295","2019-10-22",1,7.79
"296","2019-10-23",1,8.36
"297","2019-10-24",1,10.23
"298","2019-10-25",1,6.59
"299","2019-10-26",1,8.22
"300","2019-10-27",1,5.86
"301","2019-10-28",1,3.52
"302","2019-10-29",1,4.25
"303","2019-10-30",1,5.11
"304","2019-10-31",1,5.05
"305","2019-11-01",1,7.73
"306","2019-11-02",1,11.6
"307","2019-11-03",1,7.9
"308","2019-11-04",1,8.32
"309","2019-11-05",1,7.86
"310","2019-11-06",1,4.71
"311","2019-11-07",1,5.51
"312","2019-11-08",1,4.1
"313","2019-11-09",1,1.64
"314","2019-11-10",1,3.73
"315","2019-11-11",1,4.75
"316","2019-11-12",1,4.89
"317","2019-11-13",1,4.2
"318","2019-11-14",1,2.86
"319","2019-11-15",1,4.11
"320","2019-11-16",1,4.98
"321","2019-11-17",1,4.39
"322","2019-11-18",1,3.42
"323","2019-11-19",1,-0.28
"324","2019-11-20",1,4.62
"325","2019-11-21",1,4.51
"326","2019-11-22",1,5.3
"327","2019-11-23",1,7.07
"328","2019-11-24",1,8.01
"329","2019-11-25",1,8.25
"330","2019-11-26",1,9.1
"331","2019-11-27",1,8.61
"332","2019-11-28",1,7.89
"333","2019-11-29",1,3.55
"334","2019-11-30",1,0.37
"335","2019-12-01",1,0.92
"336","2019-12-02",1,1.44
"337","2019-12-03",1,5.15
"338","2019-12-04",1,4.73
"339","2019-12-05",1,4.19
"340","2019-12-06",1,10.28
"341","2019-12-07",1,7.44
"342","2019-12-08",1,9.91
"343","2019-12-09",1,5.97
"344","2019-12-10",1,3.39
"345","2019-12-11",1,5.44
"346","2019-12-12",1,2.56
"347","2019-12-13",1,4.68
"348","2019-12-14",1,4.37
"349","2019-12-15",1,3.93
"350","2019-12-16",1,3.92
"351","2019-12-17",1,3.27
"352","2019-12-18",1,1.92
"353","2019-12-19",1,8.63
"354","2019-12-20",1,8.28
"355","2019-12-21",1,5.32
"356","2019-12-22",1,5.01
"357","2019-12-23",1,4.8
"358","2019-12-24",1,5.5
"359","2019-12-25",1,5.2
"360","2019-12-26",1,3.41
"361","2019-12-27",1,6.37
"362","2019-12-28",1,8.53
"363","2019-12-29",1,8.58
"364","2019-12-30",1,7.4
"365","2019-12-31",1,5
