"","full_name","variable.rounded","freq","percentage"
"1","Alabama",0,402,90.5
"2","Alabama",1,42,9.5
"3","Alaska",0,345,77.7
"4","Alaska",1,91,20.5
"5","Alaska",2,8,1.8
"6","Arizona",0,419,94.4
"7","Arizona",1,24,5.4
"8","Arizona",2,1,0.2
"9","Arkansas",0,382,86
"10","Arkansas",1,61,13.7
"11","Arkansas",2,1,0.2
"12","California",0,413,93
"13","California",1,31,7
"14","Colorado",0,391,88.1
"15","Colorado",1,51,11.5
"16","Colorado",2,2,0.5
"17","Connecticut",0,412,92.8
"18","Connecticut",1,31,7
"19","Connecticut",2,1,0.2
"20","Delaware",0,408,91.9
"21","Delaware",1,36,8.1
"22","District of Columbia",0,402,90.5
"23","District of Columbia",1,42,9.5
"24","Florida",0,431,97.1
"25","Florida",1,13,2.9
"26","Georgia",0,403,90.8
"27","Georgia",1,41,9.2
"28","Hawaii",0,444,100
"29","Idaho",0,388,87.4
"30","Idaho",1,52,11.7
"31","Idaho",2,3,0.7
"32","Idaho",3,1,0.2
"33","Illinois",0,385,86.7
"34","Illinois",1,58,13.1
"35","Illinois",2,1,0.2
"36","Indiana",0,366,82.4
"37","Indiana",1,75,16.9
"38","Indiana",2,3,0.7
"39","Iowa",0,361,81.3
"40","Iowa",1,76,17.1
"41","Iowa",2,7,1.6
"42","Kansas",0,368,82.9
"43","Kansas",1,74,16.7
"44","Kansas",2,2,0.5
"45","Kentucky",0,380,85.6
"46","Kentucky",1,63,14.2
"47","Kentucky",2,1,0.2
"48","Louisiana",0,410,92.3
"49","Louisiana",1,33,7.4
"50","Louisiana",2,1,0.2
"51","Maine",0,411,92.6
"52","Maine",1,30,6.8
"53","Maine",2,3,0.7
"54","Maryland",0,400,90.1
"55","Maryland",1,44,9.9
"56","Massachusetts",0,424,95.5
"57","Massachusetts",1,20,4.5
"58","Michigan",0,381,85.8
"59","Michigan",1,59,13.3
"60","Michigan",2,4,0.9
"61","Minnesota",0,353,79.5
"62","Minnesota",1,86,19.4
"63","Minnesota",2,5,1.1
"64","Mississippi",0,399,89.9
"65","Mississippi",1,43,9.7
"66","Mississippi",2,2,0.5
"67","Missouri",0,364,82
"68","Missouri",1,78,17.6
"69","Missouri",2,2,0.5
"70","Montana",0,355,80
"71","Montana",1,83,18.7
"72","Montana",2,6,1.4
"73","Nebraska",0,359,80.9
"74","Nebraska",1,79,17.8
"75","Nebraska",2,6,1.4
"76","Nevada",0,389,87.6
"77","Nevada",1,52,11.7
"78","Nevada",2,3,0.7
"79","New Hampshire",0,413,93
"80","New Hampshire",1,29,6.5
"81","New Hampshire",2,2,0.5
"82","New Jersey",0,406,91.4
"83","New Jersey",1,36,8.1
"84","New Jersey",2,2,0.5
"85","New Mexico",0,421,94.8
"86","New Mexico",1,23,5.2
"87","New York",0,405,91.2
"88","New York",1,37,8.3
"89","New York",2,2,0.5
"90","North Carolina",0,404,91
"91","North Carolina",1,39,8.8
"92","North Carolina",2,1,0.2
"93","North Dakota",0,332,74.8
"94","North Dakota",1,94,21.2
"95","North Dakota",2,18,4.1
"96","Ohio",0,380,85.6
"97","Ohio",1,63,14.2
"98","Ohio",2,1,0.2
"99","Oklahoma",0,372,83.8
"100","Oklahoma",1,69,15.5
"101","Oklahoma",2,3,0.7
"102","Oregon",0,421,94.8
"103","Oregon",1,23,5.2
"104","Pennsylvania",0,399,89.9
"105","Pennsylvania",1,45,10.1
"106","Rhode Island",0,415,93.5
"107","Rhode Island",1,28,6.3
"108","Rhode Island",2,1,0.2
"109","South Carolina",0,407,91.7
"110","South Carolina",1,37,8.3
"111","South Dakota",0,348,78.4
"112","South Dakota",1,82,18.5
"113","South Dakota",2,14,3.2
"114","Tennessee",0,395,89
"115","Tennessee",1,48,10.8
"116","Tennessee",2,1,0.2
"117","Texas",0,400,90.1
"118","Texas",1,44,9.9
"119","Utah",0,396,89.2
"120","Utah",1,47,10.6
"121","Utah",2,1,0.2
"122","Vermont",0,399,89.9
"123","Vermont",1,43,9.7
"124","Vermont",2,2,0.5
"125","Virginia",0,401,90.3
"126","Virginia",1,43,9.7
"127","Washington",0,420,94.6
"128","Washington",1,23,5.2
"129","Washington",2,1,0.2
"130","West Virginia",0,390,87.8
"131","West Virginia",1,52,11.7
"132","West Virginia",2,2,0.5
"133","Wisconsin",0,378,85.1
"134","Wisconsin",1,64,14.4
"135","Wisconsin",2,2,0.5
"136","Wyoming",0,375,84.5
"137","Wyoming",1,66,14.9
"138","Wyoming",2,3,0.7
