"region","week_id","anomaly.t2m.weekly"
1,1,-6.38727272727273
1,2,-5.54103896103896
1,3,0.697272727272727
1,4,-1.88584415584416
1,5,-2.38233766233766
1,6,-1.87883116883117
1,7,-3.49376623376623
1,8,1.47857142857143
1,9,1.15324675324675
1,10,-6.02883116883117
1,11,-2.1425974025974
1,12,4.06805194805195
1,13,-0.403376623376623
1,14,-0.663896103896104
1,15,-1.7361038961039
1,16,-0.570657894736842
1,17,2.15742857142857
1,18,-1.16771428571429
1,19,-2.66771428571428
1,20,-1.337
1,21,1.96171428571429
1,22,-0.208428571428572
1,23,1.19685714285714
1,24,-0.281857142857142
1,25,-3.08042857142857
1,26,1.637
1,27,1.47214285714286
1,28,2.00257142857143
1,29,-0.462999999999998
1,30,-0.98157142857143
1,31,-1.57542857142857
1,32,-0.722142857142856
1,33,-0.970000000000001
1,34,1.36714285714286
1,35,-2.49628571428571
1,36,-0.222571428571428
1,37,-1.17785714285714
1,38,-0.836714285714286
1,39,-2.99171428571429
1,40,1.625
1,41,-0.150857142857143
1,42,-4.55114285714286
1,43,-4.61214285714286
1,44,2.13114285714286
1,45,-0.524714285714285
1,46,0.389714285714286
1,47,-2.09357142857143
1,48,-6.29514285714286
1,49,-1.76757142857143
1,50,-4.43114285714286
1,51,-3.177
1,52,-4.52559523809524
1,53,-2.0587012987013
1,54,2.58896103896104
1,55,1.93727272727273
1,56,-2.82012987012987
1,57,-3.38519480519481
1,58,2.19688311688312
1,59,1.49480519480519
1,60,0.451428571428571
1,61,-0.0481818181818183
1,62,-1.32883116883117
1,63,1.84454545454545
1,64,0.443766233766234
1,65,1.86662337662338
1,66,2.95181818181818
1,67,1.41818181818182
1,68,0.700770676691729
1,69,2.10742857142857
1,70,1.62657142857143
1,71,2.74942857142857
1,72,1.08014285714286
1,73,1.23314285714286
1,74,-1.23985714285714
1,75,-0.970285714285714
1,76,-0.310428571428571
1,77,-0.984714285714285
1,78,0.0255714285714289
1,79,-1.63785714285714
1,80,-1.37457142857143
1,81,-2.763
1,82,-2.62442857142857
1,83,-0.856857142857141
1,84,-1.85214285714286
1,85,1.72
1,86,2.01285714285714
1,87,-1.90342857142857
1,88,1.31742857142857
1,89,1.33214285714286
1,90,0.146142857142857
1,91,1.63542857142857
1,92,0.862142857142857
1,93,0.849142857142857
1,94,-2.82971428571429
1,95,-1.60214285714286
1,96,2.964
1,97,1.81385714285714
1,98,0.182571428571429
1,99,1.10214285714286
1,100,2.12914285714286
1,101,3.65814285714286
1,102,2.45742857142857
1,103,-0.702714285714285
1,104,-0.929880952380952
1,105,3.11701298701299
1,106,-0.0138961038961045
1,107,-0.83987012987013
1,108,3.3612987012987
1,109,-4.83519480519481
1,110,-9.5874025974026
1,111,-4.62090909090909
1,112,-2.26571428571429
1,113,1.50324675324675
1,114,-0.564545454545455
1,115,0.227402597402598
1,116,1.17233766233766
1,117,1.84376623376623
1,118,-0.0838961038961042
1,119,-1.52181818181818
1,120,-3.23637218045113
1,121,-1.52114285714286
1,122,1.25942857142857
1,123,1.20657142857143
1,124,-0.892714285714286
1,125,1.20028571428571
1,126,1.81442857142857
1,127,-0.308857142857142
1,128,-1.629
1,129,0.248142857142858
1,130,0.207000000000001
1,131,-1.00785714285714
1,132,-1.886
1,133,-2.21585714285714
1,134,-0.828714285714287
1,135,-0.871142857142856
1,136,-0.890714285714284
1,137,1.59714285714286
1,138,2.60142857142857
1,139,0.339428571428572
1,140,-0.778285714285714
1,141,0.124999999999999
1,142,-0.845285714285715
1,143,0.473999999999999
1,144,-1.125
1,145,2.98342857142857
1,146,-0.0582857142857136
1,147,2.525
1,148,-4.14457142857143
1,149,-1.639
1,150,-0.915999999999999
1,151,1.10642857142857
1,152,2.21914285714286
1,153,-2.149
1,154,-3.05685714285714
1,155,1.37014285714286
1,156,3.69583333333333
1,157,1.35558441558442
1,158,0.38038961038961
1,159,-2.21272727272727
1,160,-2.22441558441558
1,161,1.52051948051948
1,162,0.932597402597403
1,163,-2.11805194805195
1,164,-3.67428571428571
1,165,-4.71103896103896
1,166,0.57974025974026
1,167,-3.1025974025974
1,168,-1.64909090909091
1,169,-2.73909090909091
1,170,-3.69675324675325
1,171,-1.74753246753247
1,172,2.42934210526316
1,173,-0.802571428571429
1,174,-1.22914285714286
1,175,-0.163428571428571
1,176,-0.937000000000001
1,177,-3.154
1,178,-5.31985714285714
1,179,-2.89171428571429
1,180,-0.263285714285714
1,181,0.576714285714286
1,182,-4.12871428571429
1,183,-1.98071428571429
1,184,0.559714285714287
1,185,0.597000000000001
1,186,2.65271428571428
1,187,1.70457142857143
1,188,0.882142857142859
1,189,-0.708571428571429
1,190,-0.991428571428572
1,191,-0.852
1,192,0.286
1,193,-1.275
1,194,0.581857142857143
1,195,1.00114285714286
1,196,3.045
1,197,0.624857142857143
1,198,-0.489714285714285
1,199,3.97928571428571
1,200,1.78542857142857
1,201,2.59528571428571
1,202,-0.333142857142857
1,203,-2.06785714285714
1,204,-2.60085714285714
1,205,-1.55471428571429
1,206,-3.34971428571429
1,207,-0.272714285714285
1,208,1.67440476190476
1,209,1.2672619047619
1,210,3.44844155844156
1,211,0.817532467532467
1,212,2.11584415584416
1,213,0.895584415584415
1,214,1.49480519480519
1,215,2.69116883116883
1,216,3.35623376623377
1,217,0.927142857142857
1,218,-0.0253246753246754
1,219,1.24545454545455
1,220,1.42883116883117
1,221,-0.951948051948052
1,222,2.78519480519481
1,223,1.8061038961039
1,224,-0.171818181818182
1,225,0.0293421052631579
1,226,0.0688571428571423
1,227,1.05942857142857
1,228,-1.85771428571428
1,229,1.92585714285714
1,230,-1.26971428571428
1,231,-1.37128571428572
1,232,2.79828571428572
1,233,0.323857142857143
1,234,0.451000000000001
1,235,-1.17585714285714
1,236,-1.715
1,237,-0.566
1,238,1.21128571428572
1,239,-0.64157142857143
1,240,-0.762571428571427
1,241,-0.900714285714284
1,242,-3.14428571428572
1,243,-2.34714285714286
1,244,-1.23771428571429
1,245,0.783142857142858
1,246,1.32785714285714
1,247,-0.0167142857142861
1,248,0.758285714285713
1,249,0.552142857142857
1,250,1.90057142857143
1,251,1.65028571428572
1,252,-0.516428571428571
1,253,0.175428571428572
1,254,-0.267571428571428
1,255,0.162571428571429
1,256,4.60214285714286
1,257,1.06914285714286
1,258,0.0252857142857142
1,259,3.06314285714286
1,260,-0.348428571428571
1,261,-4.58845238095238
1,262,-0.304415584415584
1,263,2.54896103896104
1,264,-1.19272727272727
1,265,-0.42012987012987
1,266,-3.53233766233766
1,267,-2.23883116883117
1,268,0.20051948051948
1,269,0.115714285714286
1,270,0.944675324675325
1,271,0.454025974025974
1,272,-0.718311688311688
1,273,-0.433376623376623
1,274,0.962337662337663
1,275,-1.50818181818182
1,276,2.39675324675325
1,277,0.773627819548872
1,278,0.425999999999999
1,279,3.488
1,280,1.74514285714286
1,281,-0.945571428571429
1,282,-0.409714285714285
1,283,0.951571428571428
1,284,0.915428571428572
1,285,0.463857142857143
1,286,-1.45471428571428
1,287,2.23842857142857
1,288,1.975
1,289,1.31114285714286
1,290,2.08128571428572
1,291,-2.04585714285714
1,292,0.273142857142859
1,293,2.08071428571429
1,294,-1.40857142857143
1,295,-0.587142857142857
1,296,0.615142857142857
1,297,-2.96971428571428
1,298,0.266428571428571
1,299,-1.54242857142857
1,300,-2.56171428571429
1,301,-0.823571428571428
1,302,-3.848
1,303,-2.40257142857143
1,304,-0.202142857142857
1,305,1.47257142857143
1,306,2.47957142857143
1,307,3.40828571428571
1,308,-1.96785714285714
1,309,1.602
1,310,1.63385714285714
1,311,3.10314285714286
1,312,3.453
1,313,2.23297619047619
1,314,1.94987012987013
1,315,0.89038961038961
1,316,-1.95272727272727
1,317,3.26415584415584
1,318,3.94909090909091
1,319,3.17974025974026
1,320,-0.55948051948052
1,321,1.38571428571429
1,322,0.141818181818182
1,323,-2.06597402597403
1,324,-2.50116883116883
1,325,-0.58051948051948
1,326,0.593766233766234
1,327,0.514675324675324
1,328,-0.361818181818182
1,329,-0.179229323308271
1,330,-3.574
1,331,-1.64628571428571
1,332,2.01942857142857
1,333,-0.734142857142858
1,334,-0.303999999999999
1,335,0.242999999999999
1,336,0.061142857142858
1,337,-0.291857142857142
1,338,0.302428571428573
1,339,-0.871571428571429
1,340,-1.20071428571429
1,341,-1.57457142857143
1,342,0.772714285714287
1,343,0.172714285714284
1,344,-0.615428571428569
1,345,-2.20357142857143
1,346,1.43857142857143
1,347,0.21
1,348,1.74228571428571
1,349,2.40028571428572
1,350,2.64642857142857
1,351,0.330428571428571
1,352,0.191142857142857
1,353,-2.165
1,354,-3.87371428571429
1,355,-0.845428571428571
1,356,-0.949285714285714
1,357,-1.71314285714286
1,358,-2.609
1,359,-0.273142857142857
1,360,3.58214285714286
1,361,-1.938
1,362,-1.379
1,363,-0.202571428571429
1,364,-2.40985714285714
1,365,-0.852738095238095
1,366,-5.0787012987013
1,367,-1.9938961038961
1,368,-3.58701298701299
1,369,-5.16155844155844
1,370,2.90051948051948
1,371,1.87974025974026
1,372,2.18623376623377
1,373,1.64714285714286
1,374,1.69038961038961
1,375,2.44402597402597
1,376,1.0474025974026
1,377,2.06519480519481
1,378,1.27662337662338
1,379,0.56038961038961
1,380,0.332467532467532
1,381,-2.78637218045113
1,382,-3.46542857142857
1,383,-1.91914285714286
1,384,-0.614857142857142
1,385,2.63728571428571
1,386,0.981714285714286
1,387,3.63585714285714
1,388,-1.166
1,389,2.87814285714286
1,390,3.96814285714286
1,391,0.055571428571428
1,392,-0.292142857142857
1,393,0.818285714285716
1,394,0.817000000000001
1,395,-0.92157142857143
1,396,1.38457142857143
1,397,-1.52357142857143
1,398,0.647142857142857
1,399,-0.981428571428571
1,400,2.37371428571429
1,401,-0.658285714285713
1,402,-1.66214285714286
1,403,-3.32671428571429
1,404,-0.0131428571428582
1,405,-0.225
1,406,-0.665142857142857
1,407,2.73742857142857
1,408,0.953571428571429
1,409,-1.806
1,410,-2.40757142857143
1,411,-2.28314285714286
1,412,0.547857142857143
1,413,-1.55657142857143
1,414,-2.32471428571429
1,415,0.134571428571429
1,416,-1.91271428571429
1,417,-0.132738095238095
1,418,4.32415584415584
1,419,1.49753246753247
1,420,2.94727272727273
1,421,4.79844155844156
1,422,1.18623376623377
1,423,-2.01883116883117
1,424,-0.792337662337662
1,425,-1.46142857142857
1,426,-5.62246753246753
1,427,-0.041688311688312
1,428,2.1174025974026
1,429,-3.54909090909091
1,430,-1.27766233766234
1,431,-0.186753246753247
1,432,1.34818181818182
1,433,1.74505639097744
1,434,2.596
1,435,-0.557714285714285
1,436,1.46371428571429
1,437,0.170142857142856
1,438,0.721714285714286
1,439,2.60157142857143
1,440,0.77257142857143
1,441,1.39814285714286
1,442,0.251
1,443,-0.608714285714285
1,444,1.99642857142857
1,445,0.0297142857142865
1,446,0.76557142857143
1,447,1.39271428571428
1,448,2.35028571428572
1,449,3.32785714285714
1,450,0.924285714285714
1,451,0.398571428571429
1,452,-0.819142857142857
1,453,0.0174285714285724
1,454,0.570714285714285
1,455,2.80757142857143
1,456,-0.833142857142858
1,457,-1.905
1,458,1.61914285714286
1,459,3.52314285714286
1,460,-0.949285714285714
1,461,-2.91028571428571
1,462,-0.330428571428571
1,463,2.87685714285714
1,464,-2.28785714285714
1,465,1.30771428571429
1,466,5.26528571428571
1,467,0.327428571428571
1,468,-0.452714285714285
1,469,0.951547619047619
1,470,-1.47727272727273
1,471,-2.31961038961039
1,472,2.1487012987013
1,473,-2.63298701298701
1,474,-0.432337662337662
1,475,0.475454545454546
1,476,0.749090909090909
1,477,0.02
1,478,2.54896103896104
1,479,2.93831168831169
1,480,0.667402597402598
1,481,-0.089090909090909
1,482,-1.82480519480519
1,483,-1.10246753246753
1,484,-1.79181818181818
1,485,-1.66494360902256
1,486,2.00742857142857
1,487,-0.913428571428571
1,488,-3.88057142857143
1,489,-0.967000000000001
1,490,-0.961142857142856
1,491,-1.107
1,492,-0.407428571428571
1,493,-2.28757142857143
1,494,-0.277571428571428
1,495,2.62128571428571
1,496,2.39071428571429
1,497,0.679714285714287
1,498,-0.802999999999998
1,499,3.82557142857143
1,500,-1.03114285714285
1,501,1.80214285714286
1,502,-0.0957142857142862
1,503,-1.68285714285714
1,504,2.238
1,505,-0.17542857142857
1,506,-2.15357142857143
1,507,2.70185714285714
1,508,2.33971428571428
1,509,0.159285714285714
1,510,0.560571428571429
1,511,3.266
1,512,1.37357142857143
1,513,2.04542857142857
1,514,0.889571428571429
1,515,-3.21457142857143
1,516,-2.52357142857143
1,517,4.06342857142857
1,518,-1.40757142857143
1,519,1.95457142857143
1,520,4.453
1,521,2.70583333333333
1,522,-1.49845238095238
1,523,1.1112987012987
1,524,1.14467532467532
1,525,-0.0612987012987014
1,526,2.82558441558442
1,527,3.51623376623377
1,528,4.36831168831169
1,529,3.59766233766234
1,530,1.37571428571429
1,531,2.42467532467532
1,532,2.36831168831169
1,533,1.13168831168831
1,534,-0.496233766233766
1,535,-3.08337662337662
1,536,1.40896103896104
1,537,1.83532467532468
1,538,3.21934210526316
