"","full_name","variable.rounded","freq","percentage"
"1","Alabama",0,82,68.3
"2","Alabama",1,30,25
"3","Alabama",2,8,6.7
"4","Alaska",0,73,60.8
"5","Alaska",1,37,30.8
"6","Alaska",2,10,8.3
"7","Arizona",0,102,85
"8","Arizona",1,16,13.3
"9","Arizona",2,2,1.7
"10","Arkansas",0,72,60
"11","Arkansas",1,39,32.5
"12","Arkansas",2,9,7.5
"13","California",0,93,77.5
"14","California",1,26,21.7
"15","California",2,1,0.8
"16","Colorado",0,83,69.2
"17","Colorado",1,35,29.2
"18","Colorado",2,2,1.7
"19","Connecticut",0,72,60
"20","Connecticut",1,41,34.2
"21","Connecticut",2,7,5.8
"22","Delaware",0,76,63.3
"23","Delaware",1,40,33.3
"24","Delaware",2,4,3.3
"25","District of Columbia",0,74,61.7
"26","District of Columbia",1,42,35
"27","District of Columbia",2,3,2.5
"28","District of Columbia",3,1,0.8
"29","Florida",0,108,90
"30","Florida",1,12,10
"31","Georgia",0,85,70.8
"32","Georgia",1,26,21.7
"33","Georgia",2,9,7.5
"34","Hawaii",0,120,100
"35","Idaho",0,79,65.8
"36","Idaho",1,34,28.3
"37","Idaho",2,7,5.8
"38","Illinois",0,73,60.8
"39","Illinois",1,43,35.8
"40","Illinois",2,4,3.3
"41","Indiana",0,69,57.5
"42","Indiana",1,43,35.8
"43","Indiana",2,8,6.7
"44","Iowa",0,54,45
"45","Iowa",1,48,40
"46","Iowa",2,16,13.3
"47","Iowa",3,2,1.7
"48","Kansas",0,64,53.3
"49","Kansas",1,41,34.2
"50","Kansas",2,14,11.7
"51","Kansas",3,1,0.8
"52","Kentucky",0,70,58.3
"53","Kentucky",1,40,33.3
"54","Kentucky",2,10,8.3
"55","Louisiana",0,83,69.2
"56","Louisiana",1,26,21.7
"57","Louisiana",2,11,9.2
"58","Maine",0,71,59.2
"59","Maine",1,41,34.2
"60","Maine",2,7,5.8
"61","Maine",3,1,0.8
"62","Maryland",0,70,58.3
"63","Maryland",1,46,38.3
"64","Maryland",2,4,3.3
"65","Massachusetts",0,86,71.7
"66","Massachusetts",1,30,25
"67","Massachusetts",2,4,3.3
"68","Michigan",0,73,60.8
"69","Michigan",1,38,31.7
"70","Michigan",2,9,7.5
"71","Minnesota",0,56,46.7
"72","Minnesota",1,42,35
"73","Minnesota",2,15,12.5
"74","Minnesota",3,6,5
"75","Minnesota",4,1,0.8
"76","Mississippi",0,82,68.3
"77","Mississippi",1,27,22.5
"78","Mississippi",2,11,9.2
"79","Missouri",0,65,54.2
"80","Missouri",1,45,37.5
"81","Missouri",2,9,7.5
"82","Missouri",3,1,0.8
"83","Montana",0,64,53.3
"84","Montana",1,43,35.8
"85","Montana",2,13,10.8
"86","Nebraska",0,65,54.2
"87","Nebraska",1,38,31.7
"88","Nebraska",2,14,11.7
"89","Nebraska",3,3,2.5
"90","Nevada",0,92,76.7
"91","Nevada",1,22,18.3
"92","Nevada",2,6,5
"93","New Hampshire",0,74,61.7
"94","New Hampshire",1,38,31.7
"95","New Hampshire",2,7,5.8
"96","New Hampshire",4,1,0.8
"97","New Jersey",0,77,64.2
"98","New Jersey",1,38,31.7
"99","New Jersey",2,5,4.2
"100","New Mexico",0,103,85.8
"101","New Mexico",1,16,13.3
"102","New Mexico",2,1,0.8
"103","New York",0,74,61.7
"104","New York",1,42,35
"105","New York",2,3,2.5
"106","New York",3,1,0.8
"107","North Carolina",0,80,66.7
"108","North Carolina",1,35,29.2
"109","North Carolina",2,5,4.2
"110","North Dakota",0,62,51.7
"111","North Dakota",1,35,29.2
"112","North Dakota",2,15,12.5
"113","North Dakota",3,6,5
"114","North Dakota",4,2,1.7
"115","Ohio",0,73,60.8
"116","Ohio",1,42,35
"117","Ohio",2,5,4.2
"118","Oklahoma",0,73,60.8
"119","Oklahoma",1,34,28.3
"120","Oklahoma",2,12,10
"121","Oklahoma",3,1,0.8
"122","Oregon",0,91,75.8
"123","Oregon",1,29,24.2
"124","Pennsylvania",0,71,59.2
"125","Pennsylvania",1,43,35.8
"126","Pennsylvania",2,6,5
"127","Rhode Island",0,78,65
"128","Rhode Island",1,35,29.2
"129","Rhode Island",2,7,5.8
"130","South Carolina",0,82,68.3
"131","South Carolina",1,33,27.5
"132","South Carolina",2,5,4.2
"133","South Dakota",0,59,49.2
"134","South Dakota",1,43,35.8
"135","South Dakota",2,13,10.8
"136","South Dakota",3,5,4.2
"137","Tennessee",0,70,58.3
"138","Tennessee",1,41,34.2
"139","Tennessee",2,9,7.5
"140","Texas",0,86,71.7
"141","Texas",1,28,23.3
"142","Texas",2,6,5
"143","Utah",0,83,69.2
"144","Utah",1,32,26.7
"145","Utah",2,5,4.2
"146","Vermont",0,67,55.8
"147","Vermont",1,43,35.8
"148","Vermont",2,8,6.7
"149","Vermont",3,1,0.8
"150","Vermont",4,1,0.8
"151","Virginia",0,78,65
"152","Virginia",1,37,30.8
"153","Virginia",2,5,4.2
"154","Washington",0,93,77.5
"155","Washington",1,26,21.7
"156","Washington",2,1,0.8
"157","West Virginia",0,66,55
"158","West Virginia",1,46,38.3
"159","West Virginia",2,7,5.8
"160","West Virginia",3,1,0.8
"161","Wisconsin",0,69,57.5
"162","Wisconsin",1,40,33.3
"163","Wisconsin",2,11,9.2
"164","Wyoming",0,74,61.7
"165","Wyoming",1,33,27.5
"166","Wyoming",2,13,10.8
