"state.fips","county.fips","point.id","poly.id","weighted.area"
"01","01007",11820,11751,0.0722530042940834
"01","01007",11991,11921,0.41830767751085
"01","01007",11992,11922,0.128699136336756
"01","01031",12165,12094,0.261907222476063
"01","01031",12337,12265,0.738092776193961
"01","01127",11647,11579,0.648834570895734
"01","01127",11648,11580,0.0149285123565634
"01","01127",11819,11750,0.33623691704608
"01","01011",11993,11923,0.0202584329503377
"01","01011",12165,12094,0.879032046352393
"01","01011",12166,12095,0.100709521742191
"01","01079",11475,11408,0.540060573828846
"01","01079",11647,11579,0.459939425992981
"01","01081",11993,11923,0.228233545562086
"01","01081",11994,11924,0.771766453934919
"01","01045",12165,12094,0.247286554529607
"01","01045",12166,12095,0.0729547972013838
"01","01045",12337,12265,0.547609543365104
"01","01045",12338,12266,0.132149104894064
"01","01105",11991,11921,1
"01","01107",11818,11749,0.995266414111213
"01","01107",11990,11920,0.00473358666871322
"01","01043",11647,11579,0.245719738079688
"01","01043",11648,11580,0.754280261804759
"01","01085",11992,11922,0.234901970476487
"01","01085",12164,12093,0.765098029499923
"01","01009",11648,11580,1
"01","01003",12334,12262,0.253604803172369
"01","01003",12335,12263,0.183832890924574
"01","01003",12506,12433,0.190828662027398
"01","01003",12507,12434,0.371733643916933
"01","01089",11476,11409,0.990507289690717
"01","01089",11648,11580,0.00949271031951155
"01","01097",12334,12262,0.576682527273549
"01","01097",12506,12433,0.423317473096691
"01","01055",11648,11580,0.0859185664234597
"01","01055",11649,11581,0.914081434371038
"06","06001",10740,10677,0.0461602285901985
"06","06001",10741,10678,0.884469407133235
"06","06001",10742,10679,0.00043456818693854
"06","06001",10913,10849,0.0665990657842784
"06","06001",10914,10850,0.00233673086520693
"06","06003",10571,10509,0.104106133219996
"06","06003",10572,10510,0.895893868159653
"06","06023",9878,9820,0.0691323819701951
"06","06023",9879,9821,0.037656445582338
"06","06023",10050,9991,0.343680930500177
"06","06023",10051,9992,0.184131124705447
"06","06023",10222,10162,0.262560964773228
"06","06023",10223,10163,0.102838152476378
"06","06033",10395,10334,0.0731945990887116
"06","06033",10396,10335,0.561260635978097
"06","06033",10567,10505,0.000352107160115043
"06","06033",10568,10506,0.365192657749731
"06","06037",11433,11366,0.0966122208153376
"06","06037",11434,11367,0.231487425470901
"06","06037",11435,11368,0.0261045992870511
"06","06037",11605,11537,0.106809924331327
"06","06037",11606,11538,0.46440475906492
"06","06037",11607,11539,0.03604656918989
"06","06037",11777,11708,0.00424275626948892
"06","06037",11778,11709,0.0215174393999387
"06","06037",11949,11879,0.00502202481265994
"06","06037",11950,11880,0.00775228187934526
"06","06057",10398,10337,0.574564257516404
"06","06057",10399,10338,0.425435742509599
"06","06081",10740,10677,0.306829470785066
"06","06081",10741,10678,0.025734376843198
"06","06081",10912,10848,0.470107009236704
"06","06081",10913,10849,0.197329143158109
"06","06085",10913,10849,0.784599186710073
"06","06085",10914,10850,0.215400813032084
"06","06115",10397,10336,0.200039263147867
"06","06115",10398,10337,0.778417912817481
"06","06115",10569,10507,0.0184646665181921
"06","06115",10570,10508,0.00307815744956689
"06","06045",10222,10162,0.0425836819539007
"06","06045",10223,10163,0.184405736626968
"06","06045",10224,10164,0.0144751931578583
"06","06045",10394,10333,0.0281081733562103
"06","06045",10395,10334,0.555812131814717
"06","06045",10396,10335,0.0255575287622392
"06","06045",10567,10505,0.139013941407129
"06","06045",10568,10506,0.0100436129913913
"06","06051",10572,10510,0.146542754177611
"06","06051",10573,10511,0.0451684573285115
"06","06051",10744,10681,0.0713156926392483
"06","06051",10745,10682,0.52750791942153
"06","06051",10746,10683,0.167231888700653
"06","06051",10917,10853,0.0140854289577559
"06","06051",10918,10854,0.028147859049123
"06","06065",11607,11539,0.0896590436319677
"06","06065",11608,11540,0.11437711616762
"06","06065",11609,11541,0.11606455234159
"06","06065",11610,11542,0.129683171952046
"06","06065",11611,11543,0.0456133368828826
"06","06065",11779,11710,0.0757188201668395
"06","06065",11780,11711,0.131523958333251
"06","06065",11781,11712,0.131660344870774
"06","06065",11782,11713,0.13073035681215
"06","06065",11783,11714,0.0349692989698019
"06","06069",10913,10849,0.0403655514189508
"06","06069",10914,10850,0.220940403736356
"06","06069",11086,11021,0.628959876722588
"06","06069",11087,11022,0.109734168132624
"06","06079",11258,11192,0.20303847411761
"06","06079",11259,11193,0.422776964269861
"06","06079",11260,11194,0.0372301941059989
"06","06079",11430,11363,0.00930187722759046
"06","06079",11431,11364,0.187060753230408
"06","06079",11432,11365,0.14059173688792
"06","06083",11431,11364,0.454496166927074
"06","06083",11432,11365,0.379536390106567
"06","06083",11603,11535,0.0595460994078549
"06","06083",11604,11536,0.105981803685511
"06","06083",11777,11708,0.000439540003366711
"06","06101",10397,10336,0.54226752591082
"06","06101",10569,10507,0.388597481072757
"06","06101",10570,10508,0.0691349935452789
"06","06107",11088,11023,0.125925992431146
"06","06107",11089,11024,0.42478205127742
"06","06107",11090,11025,0.1928009371918
"06","06107",11260,11194,0.0480563763921642
"06","06107",11261,11195,0.125196372469518
"06","06107",11262,11196,0.0832382700436509
"06","06007",10225,10165,0.243105743252917
"06","06007",10226,10166,0.101672027015429
"06","06007",10397,10336,0.418285629261037
"06","06007",10398,10337,0.236936600366644
"06","06095",10569,10507,0.518893688777363
"06","06095",10740,10677,0.0294870960633909
"06","06095",10741,10678,0.451619215054697
"06","06009",10570,10508,0.0117015807538037
"06","06009",10571,10509,0.386812999140996
"06","06009",10742,10679,0.176137635585365
"06","06009",10743,10680,0.425347784584505
"06","06011",10396,10335,0.423142876066228
"06","06011",10397,10336,0.440405035057557
"06","06011",10568,10506,0.0351137441399808
"06","06011",10569,10507,0.101338344678818
"06","06053",10913,10849,0.0381355697034055
"06","06053",10914,10850,0.000352128646340224
"06","06053",11085,11020,0.272534372947706
"06","06053",11086,11021,0.373186242335033
"06","06053",11087,11022,0.039883102511588
"06","06053",11257,11191,1.13601528667647e-05
"06","06053",11258,11192,0.166999870316689
"06","06053",11259,11193,0.108897353366562
"06","06099",10742,10679,0.439648562631529
"06","06099",10743,10680,0.188608712050654
"06","06099",10914,10850,0.371536355589223
"06","06099",10915,10851,0.000206369955691641
"06","06071",11263,11197,0.0672485875414589
"06","06071",11264,11198,0.0795694936276255
"06","06071",11265,11199,0.0784927071287156
"06","06071",11266,11200,0.0241697870669256
"06","06071",11435,11368,0.094483619990936
"06","06071",11436,11369,0.10960505943315
"06","06071",11437,11370,0.10960505943315
"06","06071",11438,11371,0.106731027421785
"06","06071",11439,11372,0.0233308129310789
"06","06071",11606,11538,0.000637444425764505
"06","06071",11607,11539,0.0665974374105247
"06","06071",11608,11540,0.0685891610366053
"06","06071",11609,11541,0.0679840425218076
"06","06071",11610,11542,0.0631003740314686
"06","06071",11611,11543,0.0398553860467812
"06","06015",9707,9650,0.00010444244144418
"06","06015",9878,9820,0.775532640501738
"06","06015",9879,9821,0.224362916708677
"06","06063",10226,10166,0.538755476007316
"06","06063",10227,10167,0.378943576679051
"06","06063",10398,10337,0.04451450457544
"06","06063",10399,10338,0.037786442799961
"06","06089",10052,9993,0.245833401547534
"06","06089",10053,9994,0.482366181618799
"06","06089",10054,9995,0.112121095876785
