"","date","ID_1","NAME_1","t2m"
"1","2021-01-01",1,"Andalucía",7.02
"2","2021-01-01",2,"Aragón",2.71
"3","2021-01-01",3,"Cantabria",2.57
"4","2021-01-01",4,"Castilla-La Mancha",3.28
"5","2021-01-01",5,"Castilla y León",0.48
"6","2021-01-01",6,"Cataluña",3.63
"7","2021-01-01",7,"Ceuta y Melilla",13.24
"8","2021-01-01",8,"Comunidad de Madrid",2.11
"9","2021-01-01",9,"Comunidad Foral de Navarra",2.85
"10","2021-01-01",10,"Comunidad Valenciana",5.62
"11","2021-01-01",11,"Extremadura",5.45
"12","2021-01-01",12,"Galicia",2.9
"13","2021-01-01",13,"Islas Baleares",12.06
"14","2021-01-01",14,"Islas Canarias",16.14
"15","2021-01-01",15,"La Rioja",1.64
"16","2021-01-01",16,"País Vasco",4.1
"17","2021-01-01",17,"Principado de Asturias",1.53
"18","2021-01-01",18,"Región de Murcia",5.38
"19","2021-01-02",1,"Andalucía",3.42
"20","2021-01-02",2,"Aragón",-0.51
"21","2021-01-02",3,"Cantabria",0.88
"22","2021-01-02",4,"Castilla-La Mancha",-0.19
"23","2021-01-02",5,"Castilla y León",-2.06
"24","2021-01-02",6,"Cataluña",0.11
"25","2021-01-02",7,"Ceuta y Melilla",11.19
"26","2021-01-02",8,"Comunidad de Madrid",-0.46
"27","2021-01-02",9,"Comunidad Foral de Navarra",1.09
"28","2021-01-02",10,"Comunidad Valenciana",3.3
"29","2021-01-02",11,"Extremadura",2.23
"30","2021-01-02",12,"Galicia",1.48
"31","2021-01-02",13,"Islas Baleares",8.9
"32","2021-01-02",14,"Islas Canarias",16.18
"33","2021-01-02",15,"La Rioja",-0.97
"34","2021-01-02",16,"País Vasco",1.94
"35","2021-01-02",17,"Principado de Asturias",-0.53
"36","2021-01-02",18,"Región de Murcia",4.2
"37","2021-01-03",1,"Andalucía",1.44
"38","2021-01-03",2,"Aragón",-1.42
"39","2021-01-03",3,"Cantabria",0.89
"40","2021-01-03",4,"Castilla-La Mancha",-1.56
"41","2021-01-03",5,"Castilla y León",-2.05
"42","2021-01-03",6,"Cataluña",0.06
"43","2021-01-03",7,"Ceuta y Melilla",11.23
"44","2021-01-03",8,"Comunidad de Madrid",-2.01
"45","2021-01-03",9,"Comunidad Foral de Navarra",-0.24
"46","2021-01-03",10,"Comunidad Valenciana",2.47
"47","2021-01-03",11,"Extremadura",0.35
"48","2021-01-03",12,"Galicia",2.56
"49","2021-01-03",13,"Islas Baleares",6.74
"50","2021-01-03",14,"Islas Canarias",15.95
"51","2021-01-03",15,"La Rioja",-2.06
"52","2021-01-03",16,"País Vasco",1.46
"53","2021-01-03",17,"Principado de Asturias",1.1
"54","2021-01-03",18,"Región de Murcia",3.76
"55","2021-01-04",1,"Andalucía",1.7
"56","2021-01-04",2,"Aragón",-0.53
"57","2021-01-04",3,"Cantabria",-0.03
"58","2021-01-04",4,"Castilla-La Mancha",0.11
"59","2021-01-04",5,"Castilla y León",-0.78
"60","2021-01-04",6,"Cataluña",-1.53
"61","2021-01-04",7,"Ceuta y Melilla",11.15
"62","2021-01-04",8,"Comunidad de Madrid",-0.32
"63","2021-01-04",9,"Comunidad Foral de Navarra",-0.4
"64","2021-01-04",10,"Comunidad Valenciana",2.41
"65","2021-01-04",11,"Extremadura",1.74
"66","2021-01-04",12,"Galicia",1.94
"67","2021-01-04",13,"Islas Baleares",8.27
"68","2021-01-04",14,"Islas Canarias",15.92
