"","full_name","variable.rounded","freq","percentage"
"1","Alabama",0,201,45.3
"2","Alabama",1,16,3.6
"3","Alabama",2,22,5
"4","Alabama",3,11,2.5
"5","Alabama",4,6,1.4
"6","Alabama",5,11,2.5
"7","Alabama",6,10,2.3
"8","Alabama",7,4,0.9
"9","Alabama",8,6,1.4
"10","Alabama",9,12,2.7
"11","Alabama",10,5,1.1
"12","Alabama",11,4,0.9
"13","Alabama",12,3,0.7
"14","Alabama",13,8,1.8
"15","Alabama",14,10,2.3
"16","Alabama",15,15,3.4
"17","Alabama",16,11,2.5
"18","Alabama",17,8,1.8
"19","Alabama",18,7,1.6
"20","Alabama",19,8,1.8
"21","Alabama",20,11,2.5
"22","Alabama",21,7,1.6
"23","Alabama",22,8,1.8
"24","Alabama",23,9,2
"25","Alabama",24,7,1.6
"26","Alabama",25,5,1.1
"27","Alabama",26,9,2
"28","Alabama",27,2,0.5
"29","Alabama",28,7,1.6
"30","Alabama",29,1,0.2
"31","Alaska",2,1,0.2
"32","Alaska",4,3,0.7
"33","Alaska",5,4,0.9
"34","Alaska",6,2,0.5
"35","Alaska",7,3,0.7
"36","Alaska",8,9,2
"37","Alaska",9,7,1.6
"38","Alaska",10,5,1.1
"39","Alaska",11,9,2
"40","Alaska",12,4,0.9
"41","Alaska",13,7,1.6
"42","Alaska",14,5,1.1
"43","Alaska",15,6,1.4
"44","Alaska",16,9,2
"45","Alaska",17,6,1.4
"46","Alaska",18,9,2
"47","Alaska",19,9,2
"48","Alaska",20,5,1.1
"49","Alaska",21,5,1.1
"50","Alaska",22,4,0.9
"51","Alaska",23,3,0.7
"52","Alaska",24,7,1.6
"53","Alaska",25,5,1.1
"54","Alaska",26,13,2.9
"55","Alaska",27,14,3.2
"56","Alaska",28,23,5.2
"57","Alaska",29,84,18.9
"58","Alaska",30,128,28.8
"59","Alaska",31,55,12.4
"60","Arizona",0,204,45.9
"61","Arizona",1,41,9.2
"62","Arizona",2,10,2.3
"63","Arizona",3,14,3.2
"64","Arizona",4,19,4.3
"65","Arizona",5,7,1.6
"66","Arizona",6,12,2.7
"67","Arizona",7,11,2.5
"68","Arizona",8,8,1.8
"69","Arizona",9,7,1.6
"70","Arizona",10,11,2.5
"71","Arizona",11,7,1.6
"72","Arizona",12,9,2
"73","Arizona",13,9,2
"74","Arizona",14,3,0.7
"75","Arizona",15,3,0.7
"76","Arizona",16,14,3.2
"77","Arizona",17,11,2.5
"78","Arizona",18,8,1.8
"79","Arizona",19,4,0.9
"80","Arizona",20,4,0.9
"81","Arizona",21,5,1.1
"82","Arizona",22,7,1.6
"83","Arizona",23,7,1.6
"84","Arizona",24,4,0.9
"85","Arizona",25,2,0.5
"86","Arizona",26,2,0.5
"87","Arizona",28,1,0.2
"88","Arkansas",0,185,41.7
"89","Arkansas",1,17,3.8
"90","Arkansas",2,11,2.5
"91","Arkansas",3,13,2.9
"92","Arkansas",4,9,2
"93","Arkansas",5,14,3.2
"94","Arkansas",6,7,1.6
"95","Arkansas",7,4,0.9
"96","Arkansas",8,4,0.9
"97","Arkansas",9,3,0.7
"98","Arkansas",10,6,1.4
