"region","week_id","anomaly.t2m.weekly"
1,1,-8.34844155844156
1,2,-5.98675324675325
1,3,1.17467532467532
1,4,-1.82701298701299
1,5,-1.30571428571429
1,6,-3.36948051948052
1,7,-3.50402597402597
1,8,1.23012987012987
1,9,-0.74012987012987
1,10,-5.74233766233766
1,11,0.0290909090909085
1,12,5.24025974025974
1,13,0.465584415584416
1,14,0.154935064935065
1,15,-1.30285714285714
1,16,-3.32838345864662
1,17,1.81185714285714
1,18,-1.69985714285714
1,19,-4.29285714285714
1,20,-2.33314285714286
1,21,0.222285714285713
1,22,-1.688
1,23,1.27928571428571
1,24,-0.810714285714286
1,25,-2.58142857142857
1,26,2.22642857142857
1,27,1.34214285714286
1,28,2.95614285714286
1,29,-0.282
1,30,-1.55342857142857
1,31,-1.606
1,32,-0.902
1,33,-0.502
1,34,1.32342857142857
1,35,-3.33557142857143
1,36,-1.07557142857143
1,37,-0.194285714285715
1,38,-0.497857142857142
1,39,-1.30614285714286
1,40,3.15985714285714
1,41,-1.59442857142857
1,42,-4.50957142857143
1,43,-4.29814285714286
1,44,2.426
1,45,-0.968
1,46,0.526428571428571
1,47,-1.68028571428571
1,48,-7.47114285714286
1,49,-4.61628571428571
1,50,-3.90428571428571
1,51,-6.92385714285714
1,52,-5.82190476190476
1,53,-2.86987012987013
1,54,1.71753246753247
1,55,3.55753246753247
1,56,0.0872727272727274
1,57,-3.90285714285714
1,58,5.00909090909091
1,59,2.37311688311688
1,60,-1.98558441558442
1,61,0.195584415584415
1,62,-1.38662337662338
1,63,1.54194805194805
1,64,-0.276883116883117
1,65,1.04701298701299
1,66,3.86350649350649
1,67,0.384285714285715
1,68,2.22447368421053
1,69,3.16185714285714
1,70,0.611571428571428
1,71,3.27285714285714
1,72,0.969714285714286
1,73,0.102285714285714
1,74,-0.908
1,75,0.385
1,76,-0.873571428571429
1,77,-0.804285714285714
1,78,0.532142857142857
1,79,-2.37785714285714
1,80,-1.37385714285714
1,81,-2.22342857142857
1,82,-3.03485714285714
1,83,-1.49314285714286
1,84,-1.12342857142857
1,85,1.38657142857143
1,86,0.437714285714286
1,87,-2.62128571428571
1,88,1.79585714285714
1,89,0.737142857142857
1,90,0.747857142857144
1,91,1.86957142857143
1,92,2.07985714285714
1,93,1.79128571428571
1,94,-3.99671428571429
1,95,-2.231
1,96,3.846
1,97,1.29342857142857
1,98,-2.63928571428571
1,99,0.489714285714286
1,100,2.456
1,101,2.67942857142857
1,102,0.752857142857143
1,103,-1.46957142857143
1,104,1.62238095238095
1,105,2.44727272727273
1,106,1.60181818181818
1,107,-0.102467532467532
1,108,2.54155844155844
1,109,-6.27142857142857
1,110,-10.6066233766234
1,111,-3.29402597402597
1,112,-0.132727272727273
1,113,3.4612987012987
1,114,0.0876623376623374
1,115,1.04909090909091
1,116,1.78311688311688
1,117,1.56987012987013
1,118,-1.74220779220779
1,119,-1.80571428571429
1,120,-3.39552631578947
1,121,-1.36385714285714
1,122,2.83442857142857
1,123,1.39571428571428
1,124,-2.73314285714286
1,125,2.40085714285714
1,126,1.55914285714286
1,127,-2.19928571428571
1,128,-1.39642857142857
1,129,-0.561428571428571
1,130,-0.586428571428571
1,131,-0.00214285714285672
1,132,-1.21528571428571
1,133,-2.02628571428572
1,134,-1.34057142857143
1,135,-1.31885714285714
1,136,-0.891999999999999
1,137,1.51371428571428
1,138,2.66342857142857
1,139,0.213
1,140,-1.61557142857143
1,141,-0.404285714285715
1,142,-1.30928571428571
1,143,-0.339
1,144,-0.965857142857143
1,145,-0.803
1,146,-0.699571428571429
1,147,2.48185714285714
1,148,-4.10971428571429
1,149,-1.54371428571429
1,150,-0.510714285714286
1,151,1.37828571428571
1,152,1.99742857142857
1,153,-1.94914285714286
1,154,-3.96714285714286
1,155,0.981857142857143
1,156,4.13380952380952
1,157,3.38012987012987
1,158,0.971818181818182
1,159,-4.64818181818182
1,160,-5.25701298701299
1,161,1.98
1,162,0.597662337662338
1,163,-4.01545454545455
1,164,-3.58415584415584
1,165,-3.16298701298701
1,166,0.39051948051948
1,167,-6.07376623376623
1,168,-2.34974025974026
