"region","month_id","anomaly.t2m.monthly"
1,1,-3.66105882352941
1,2,-1.29981626090951
1,3,-0.226891495601173
1,4,-0.952801857585139
1,5,-2.32545161290323
1,6,-0.471566666666666
1,7,0.689354838709678
1,8,-0.698677419354839
1,9,-0.788133333333334
1,10,-1.38009677419355
1,11,-0.7868
1,12,-5.70506451612903
1,13,0.0375540796963947
1,14,1.28732659623335
1,15,-0.18366568914956
1,16,2.57753147574819
1,17,0.79358064516129
1,18,-0.179566666666666
1,19,-2.49709677419355
1,20,-0.424806451612904
1,21,1.2212
1,22,-0.0620322580645168
1,23,0.568866666666667
1,24,1.04558064516129
1,25,1.10400569259962
1,26,-3.95725468455483
1,27,1.54730205278592
1,28,-1.54046852425181
1,29,1.06293548387097
1,30,-0.869566666666666
1,31,-1.32483870967742
1,32,0.604225806451612
1,33,-1.05746666666667
1,34,-0.691064516129033
1,35,-0.198466666666667
1,36,0.240096774193549
1,37,-1.44180075901328
1,38,-2.32231626090951
1,39,-3.49366568914956
1,40,-1.23880185758514
1,41,-1.60029032258065
1,42,-1.0259
1,43,0.620645161290323
1,44,-0.205129032258065
1,45,-0.1228
1,46,1.02958064516129
1,47,-0.9068
1,48,0.456548387096774
1,49,2.2649734345351
1,50,2.64232659623335
1,51,1.24310850439883
1,52,1.72386480908153
1,53,-0.000612903225806599
1,54,-0.881566666666666
1,55,0.374838709677419
1,56,-1.549
1,57,0.751866666666666
1,58,1.77248387096774
1,59,1.38686666666667
1,60,-0.617322580645161
1,61,-0.245349146110057
1,62,-0.900530546623794
1,63,-0.359472140762463
1,64,-0.863801857585139
1,65,-0.680612903225807
1,66,-0.834566666666666
1,67,0.450322580645161
1,68,0.895193548387097
1,69,-1.3308
1,70,-1.61816129032258
1,71,2.53353333333333
1,72,4.39945161290323
1,73,1.0149734345351
1,74,1.06171083268655
1,75,-1.2249560117302
1,76,-1.13713519091847
1,77,0.818096774193548
1,78,0.445100000000001
1,79,-0.00580645161290322
1,80,0.0216451612903226
1,81,2.16386666666667
1,82,-1.75687096774194
1,83,-0.975466666666667
1,84,-0.836677419354839
1,85,-3.09212333965844
1,86,2.18518373909049
1,87,2.11375366568915
1,88,-1.98580185758514
1,89,1.72164516129032
1,90,1.8161
1,91,-0.0951612903225808
1,92,-0.0283548387096778
1,93,-0.6858
1,94,1.67538709677419
1,95,-0.562133333333333
1,96,-0.542483870967742
1,97,2.43077988614801
1,98,-3.55803054662379
1,99,-1.38947214076246
1,100,2.39153147574819
1,101,1.84067741935484
1,102,0.879433333333334
1,103,1.87451612903226
1,104,0.936483870967742
1,105,-0.210466666666667
1,106,0.04216129032258
1,107,-0.2848
1,108,0.735258064516129
1,109,-0.585349146110057
1,110,1.56482659623335
1,111,1.62020527859238
1,112,0.174531475748194
1,113,-1.62996774193548
1,114,1.1221
1,115,-0.086774193548387
1,116,0.448419354838709
1,117,0.0585333333333331
1,118,0.988612903225806
1,119,-0.7748
1,120,0.824612903225806
1,121,2.05529601518027
1,122,3.28274531544517
1,123,0.35375366568915
1,124,1.11045901198008
