"","full_name","variable.rounded","freq","percentage"
"1","Alabama",-7,1,0.8
"2","Alabama",-6,1,0.8
"3","Alabama",-4,1,0.8
"4","Alabama",-3,2,1.7
"5","Alabama",-2,15,12.5
"6","Alabama",-1,21,17.5
"7","Alabama",0,24,20
"8","Alabama",1,22,18.3
"9","Alabama",2,21,17.5
"10","Alabama",3,4,3.3
"11","Alabama",4,4,3.3
"12","Alabama",5,3,2.5
"13","Alabama",6,1,0.8
"14","Alaska",-7,2,1.7
"15","Alaska",-6,3,2.5
"16","Alaska",-4,4,3.3
"17","Alaska",-3,6,5
"18","Alaska",-2,7,5.8
"19","Alaska",-1,10,8.3
"20","Alaska",0,29,24.2
"21","Alaska",1,16,13.3
"22","Alaska",2,11,9.2
"23","Alaska",3,7,5.8
"24","Alaska",4,6,5
"25","Alaska",5,3,2.5
"26","Alaska",6,2,1.7
"27","Alaska",7,4,3.3
"28","Alaska",8,5,4.2
"29","Alaska",9,2,1.7
"30","Alaska",11,1,0.8
"31","Alaska",16,1,0.8
"32","Alaska",17,1,0.8
"33","Arizona",-5,1,0.8
"34","Arizona",-4,3,2.5
"35","Arizona",-3,5,4.2
"36","Arizona",-2,15,12.5
"37","Arizona",-1,21,17.5
"38","Arizona",0,26,21.7
"39","Arizona",1,16,13.3
"40","Arizona",2,19,15.8
"41","Arizona",3,7,5.8
"42","Arizona",4,4,3.3
"43","Arizona",5,3,2.5
"44","Arkansas",-10,1,0.8
"45","Arkansas",-8,1,0.8
"46","Arkansas",-6,2,1.7
"47","Arkansas",-4,3,2.5
"48","Arkansas",-3,6,5
"49","Arkansas",-2,11,9.2
"50","Arkansas",-1,21,17.5
"51","Arkansas",0,20,16.7
"52","Arkansas",1,23,19.2
"53","Arkansas",2,16,13.3
"54","Arkansas",3,10,8.3
"55","Arkansas",4,2,1.7
"56","Arkansas",5,4,3.3
"57","California",-4,2,1.7
"58","California",-3,4,3.3
"59","California",-2,7,5.8
"60","California",-1,23,19.2
"61","California",0,26,21.7
"62","California",1,30,25
"63","California",2,15,12.5
"64","California",3,11,9.2
"65","California",4,2,1.7
"66","Colorado",-11,1,0.8
"67","Colorado",-9,1,0.8
"68","Colorado",-8,1,0.8
"69","Colorado",-6,2,1.7
"70","Colorado",-5,2,1.7
"71","Colorado",-4,3,2.5
"72","Colorado",-3,7,5.8
"73","Colorado",-2,10,8.3
"74","Colorado",-1,11,9.2
"75","Colorado",0,19,15.8
"76","Colorado",1,23,19.2
"77","Colorado",2,19,15.8
"78","Colorado",3,12,10
"79","Colorado",4,4,3.3
"80","Colorado",5,3,2.5
"81","Colorado",6,2,1.7
"82","Connecticut",-6,2,1.7
"83","Connecticut",-5,1,0.8
"84","Connecticut",-4,4,3.3
"85","Connecticut",-3,1,0.8
"86","Connecticut",-2,10,8.3
"87","Connecticut",-1,20,16.7
"88","Connecticut",0,28,23.3
"89","Connecticut",1,34,28.3
"90","Connecticut",2,10,8.3
"91","Connecticut",3,8,6.7
"92","Connecticut",4,2,1.7
"93","Delaware",-6,1,0.8
"94","Delaware",-4,6,5
"95","Delaware",-3,2,1.7
"96","Delaware",-2,11,9.2
"97","Delaware",-1,21,17.5
"98","Delaware",0,27,22.5
"99","Delaware",1,32,26.7
"100","Delaware",2,11,9.2
"101","Delaware",3,4,3.3
"102","Delaware",4,4,3.3
"103","Delaware",5,1,0.8
"104","District of Columbia",-7,1,0.8
"105","District of Columbia",-5,1,0.8
"106","District of Columbia",-4,2,1.7
"107","District of Columbia",-3,9,7.5
"108","District of Columbia",-2,10,8.3
"109","District of Columbia",-1,22,18.3
"110","District of Columbia",0,29,24.2
"111","District of Columbia",1,23,19.2
"112","District of Columbia",2,15,12.5
"113","District of Columbia",3,4,3.3
"114","District of Columbia",4,3,2.5
"115","District of Columbia",5,1,0.8
"116","Florida",-5,1,0.8
"117","Florida",-4,1,0.8
"118","Florida",-3,5,4.2
"119","Florida",-2,9,7.5
"120","Florida",-1,23,19.2
"121","Florida",0,45,37.5
"122","Florida",1,22,18.3
"123","Florida",2,5,4.2
"124","Florida",3,4,3.3
"125","Florida",4,2,1.7
"126","Florida",5,2,1.7
"127","Florida",6,1,0.8
"128","Georgia",-5,1,0.8
"129","Georgia",-4,2,1.7
"130","Georgia",-3,4,3.3
"131","Georgia",-2,12,10
"132","Georgia",-1,23,19.2
"133","Georgia",0,22,18.3
"134","Georgia",1,28,23.3
"135","Georgia",2,14,11.7
"136","Georgia",3,9,7.5
"137","Georgia",4,1,0.8
"138","Georgia",5,4,3.3
"139","Hawaii",-2,1,0.8
"140","Hawaii",-1,10,8.3
"141","Hawaii",0,59,49.2
"142","Hawaii",1,47,39.2
"143","Hawaii",2,3,2.5
"144","Idaho",-11,1,0.8
"145","Idaho",-8,2,1.7
"146","Idaho",-7,2,1.7
"147","Idaho",-4,3,2.5
"148","Idaho",-3,4,3.3
"149","Idaho",-2,10,8.3
"150","Idaho",-1,16,13.3
"151","Idaho",0,17,14.2
"152","Idaho",1,26,21.7
"153","Idaho",2,17,14.2
"154","Idaho",3,13,10.8
"155","Idaho",4,6,5
"156","Idaho",5,1,0.8
"157","Idaho",6,2,1.7
"158","Illinois",-9,1,0.8
"159","Illinois",-7,1,0.8
"160","Illinois",-5,2,1.7
