"","date","ID_1","t2m"
"1","2011-01-01",1,2.61
"2","2011-01-01",2,4.52
"3","2011-01-01",3,3.65
"4","2011-01-01",4,2.6
"5","2011-01-01",5,3.69
"6","2011-01-02",1,-1.12
"7","2011-01-02",2,-0.89
"8","2011-01-02",3,-0.17
"9","2011-01-02",4,-1.75
"10","2011-01-02",5,-0.88
"11","2011-01-03",1,-3.39
"12","2011-01-03",2,-4.13
"13","2011-01-03",3,-3.93
"14","2011-01-03",4,-4.26
"15","2011-01-03",5,-5.33
"16","2011-01-04",1,-1.4
"17","2011-01-04",2,-1.75
"18","2011-01-04",3,-0.32
"19","2011-01-04",4,-1.91
"20","2011-01-04",5,-1.62
"21","2011-01-05",1,-0.19
"22","2011-01-05",2,0.68
"23","2011-01-05",3,1.4
"24","2011-01-05",4,-0.39
"25","2011-01-05",5,-0.11
"26","2011-01-06",1,-3.52
"27","2011-01-06",2,-3.37
"28","2011-01-06",3,-2.41
"29","2011-01-06",4,-3.65
"30","2011-01-06",5,-3.86
"31","2011-01-07",1,0.86
"32","2011-01-07",2,1.18
"33","2011-01-07",3,1.22
"34","2011-01-07",4,0.56
"35","2011-01-07",5,1.12
"36","2011-01-08",1,-0.11
"37","2011-01-08",2,-0.43
"38","2011-01-08",3,-0.14
"39","2011-01-08",4,0.45
"40","2011-01-08",5,0.25
"41","2011-01-09",1,3.56
"42","2011-01-09",2,3.13
"43","2011-01-09",3,3.77
"44","2011-01-09",4,3.05
"45","2011-01-09",5,2.76
"46","2011-01-10",1,1.53
"47","2011-01-10",2,1.86
"48","2011-01-10",3,2.75
"49","2011-01-10",4,1.44
"50","2011-01-10",5,1.88
"51","2011-01-11",1,0.51
"52","2011-01-11",2,0.39
"53","2011-01-11",3,1.24
"54","2011-01-11",4,0.09
"55","2011-01-11",5,-0.15
"56","2011-01-12",1,0.84
"57","2011-01-12",2,-0.8
"58","2011-01-12",3,-0.73
"59","2011-01-12",4,0.48
"60","2011-01-12",5,0.49
"61","2011-01-13",1,0.82
"62","2011-01-13",2,-0.14
"63","2011-01-13",3,-0.29
"64","2011-01-13",4,0.52
"65","2011-01-13",5,0.75
"66","2011-01-14",1,0.47
"67","2011-01-14",2,0.79
"68","2011-01-14",3,0.17
"69","2011-01-14",4,1.08
"70","2011-01-14",5,3.43
"71","2011-01-15",1,1.16
"72","2011-01-15",2,3.03
"73","2011-01-15",3,1.55
"74","2011-01-15",4,2.25
"75","2011-01-15",5,4.45
"76","2011-01-16",1,4.32
"77","2011-01-16",2,5.74
"78","2011-01-16",3,5.72
"79","2011-01-16",4,4.84
"80","2011-01-16",5,6.1
"81","2011-01-17",1,6.02
"82","2011-01-17",2,6.22
"83","2011-01-17",3,6.25
"84","2011-01-17",4,6.18
"85","2011-01-17",5,7.16
"86","2011-01-18",1,2.94
"87","2011-01-18",2,2.38
