"","full_name","variable.rounded","freq","percentage"
"1","Alabama",0,41,34.2
"2","Alabama",1,14,11.7
"3","Alabama",2,7,5.8
"4","Alabama",3,15,12.5
"5","Alabama",4,10,8.3
"6","Alabama",5,8,6.7
"7","Alabama",6,5,4.2
"8","Alabama",7,10,8.3
"9","Alabama",8,4,3.3
"10","Alabama",9,1,0.8
"11","Alabama",10,1,0.8
"12","Alabama",11,3,2.5
"13","Alabama",12,1,0.8
"14","Alaska",0,49,40.8
"15","Alaska",1,19,15.8
"16","Alaska",2,12,10
"17","Alaska",3,8,6.7
"18","Alaska",4,8,6.7
"19","Alaska",5,8,6.7
"20","Alaska",6,4,3.3
"21","Alaska",7,5,4.2
"22","Alaska",8,3,2.5
"23","Alaska",9,1,0.8
"24","Alaska",10,2,1.7
"25","Alaska",11,1,0.8
"26","Arizona",0,71,59.2
"27","Arizona",1,39,32.5
"28","Arizona",2,8,6.7
"29","Arizona",3,2,1.7
"30","Arkansas",0,27,22.5
"31","Arkansas",1,18,15
"32","Arkansas",2,12,10
"33","Arkansas",3,7,5.8
"34","Arkansas",4,13,10.8
"35","Arkansas",5,9,7.5
"36","Arkansas",6,9,7.5
"37","Arkansas",7,9,7.5
"38","Arkansas",8,4,3.3
"39","Arkansas",9,2,1.7
"40","Arkansas",10,4,3.3
"41","Arkansas",11,6,5
"42","California",0,96,80
"43","California",1,23,19.2
"44","California",2,1,0.8
"45","Colorado",0,18,15
"46","Colorado",1,18,15
"47","Colorado",2,14,11.7
"48","Colorado",3,11,9.2
"49","Colorado",4,19,15.8
"50","Colorado",5,12,10
"51","Colorado",6,15,12.5
"52","Colorado",8,10,8.3
"53","Colorado",9,2,1.7
"54","Colorado",11,1,0.8
"55","Connecticut",0,25,20.8
"56","Connecticut",1,18,15
"57","Connecticut",2,13,10.8
"58","Connecticut",3,10,8.3
"59","Connecticut",4,17,14.2
"60","Connecticut",5,7,5.8
"61","Connecticut",6,9,7.5
"62","Connecticut",7,8,6.7
"63","Connecticut",8,4,3.3
"64","Connecticut",9,1,0.8
"65","Connecticut",10,1,0.8
"66","Connecticut",11,1,0.8
"67","Connecticut",12,2,1.7
"68","Connecticut",13,1,0.8
"69","Connecticut",14,2,1.7
"70","Connecticut",15,1,0.8
"71","Delaware",0,22,18.3
"72","Delaware",1,23,19.2
"73","Delaware",2,21,17.5
"74","Delaware",3,19,15.8
"75","Delaware",4,9,7.5
"76","Delaware",5,8,6.7
"77","Delaware",6,9,7.5
"78","Delaware",7,3,2.5
"79","Delaware",8,1,0.8
"80","Delaware",10,3,2.5
"81","Delaware",12,2,1.7
"82","District of Columbia",0,26,21.7
"83","District of Columbia",1,12,10
"84","District of Columbia",2,14,11.7
"85","District of Columbia",3,15,12.5
"86","District of Columbia",4,12,10
"87","District of Columbia",5,9,7.5
"88","District of Columbia",6,12,10
"89","District of Columbia",7,9,7.5
"90","District of Columbia",8,3,2.5
"91","District of Columbia",9,2,1.7
"92","District of Columbia",10,2,1.7
"93","District of Columbia",11,1,0.8
"94","District of Columbia",12,2,1.7
"95","District of Columbia",14,1,0.8
"96","Florida",0,63,52.5
"97","Florida",1,21,17.5
"98","Florida",2,13,10.8
"99","Florida",3,12,10
"100","Florida",4,7,5.8
"101","Florida",5,2,1.7
"102","Florida",6,2,1.7
"103","Georgia",0,37,30.8
"104","Georgia",1,21,17.5
"105","Georgia",2,7,5.8
"106","Georgia",3,9,7.5
"107","Georgia",4,20,16.7
"108","Georgia",5,5,4.2
"109","Georgia",6,8,6.7
"110","Georgia",7,5,4.2
"111","Georgia",8,3,2.5
"112","Georgia",9,2,1.7
"113","Georgia",10,2,1.7
"114","Georgia",12,1,0.8
"115","Hawaii",0,120,100
"116","Idaho",0,15,12.5
"117","Idaho",1,23,19.2
"118","Idaho",2,37,30.8
"119","Idaho",3,23,19.2
"120","Idaho",4,15,12.5
"121","Idaho",5,4,3.3
"122","Idaho",6,2,1.7
"123","Idaho",9,1,0.8
"124","Illinois",0,20,16.7
"125","Illinois",1,19,15.8
"126","Illinois",2,15,12.5
"127","Illinois",3,11,9.2
"128","Illinois",4,14,11.7
"129","Illinois",5,10,8.3
"130","Illinois",6,9,7.5
"131","Illinois",7,9,7.5
"132","Illinois",8,7,5.8
"133","Illinois",9,2,1.7
"134","Illinois",10,2,1.7
"135","Illinois",11,1,0.8
"136","Illinois",13,1,0.8
"137","Indiana",0,19,15.8
"138","Indiana",1,11,9.2
"139","Indiana",2,16,13.3
"140","Indiana",3,9,7.5
"141","Indiana",4,10,8.3
"142","Indiana",5,11,9.2
"143","Indiana",6,10,8.3
"144","Indiana",7,10,8.3
"145","Indiana",8,6,5
"146","Indiana",9,4,3.3
"147","Indiana",10,9,7.5
"148","Indiana",11,1,0.8
"149","Indiana",12,4,3.3
"150","Iowa",0,8,6.7
"151","Iowa",1,21,17.5
"152","Iowa",2,9,7.5
"153","Iowa",3,12,10
"154","Iowa",4,12,10
"155","Iowa",5,10,8.3
