"lad","month_id","anomaly.t2m.monthly"
"E06000002",71,1.60443333333333
"E06000002",72,3.00990322580645
"E06000002",73,0.805190615835777
"E06000002",74,-0.371107661603282
"E06000002",75,-0.403137829912024
"E06000002",76,-1.25523219814241
"E06000002",77,0.0717419354838711
"E06000002",78,0.0352999999999995
"E06000002",79,0.261645161290323
"E06000002",80,0.504516129032257
"E06000002",81,2.1699
"E06000002",82,-0.113096774193548
"E06000002",83,-1.61856666666667
"E06000002",84,1.38054838709677
"E06000002",85,-0.0212609970674488
"E06000002",86,1.58279627928342
"E06000002",87,1.65202346041056
"E06000002",88,0.194101135190919
"E06000002",89,1.07722580645161
"E06000002",90,1.48863333333333
"E06000002",91,-0.519322580645161
"E06000002",92,-0.434516129032259
"E06000002",93,-0.258433333333334
"E06000002",94,1.52916129032258
"E06000002",95,-0.2979
"E06000002",96,-0.852354838709677
"E06000002",97,0.205190615835777
"E06000002",98,-1.86934657785944
"E06000002",99,-1.44700879765396
"E06000002",100,0.751101135190918
"E06000002",101,0.626580645161291
"E06000002",102,0.569966666666666
"E06000002",103,1.10358064516129
"E06000002",104,0.613548387096773
"E06000002",105,-0.333766666666667
"E06000002",106,-0.300516129032258
"E06000002",107,0.854766666666667
"E06000002",108,0.687967741935484
"E06000002",109,-0.257712609970675
"E06000002",110,1.47208199356913
"E06000002",111,1.12621700879765
"E06000002",112,-0.573232198142415
"E06000002",113,-0.377935483870968
"E06000002",114,-0.154366666666667
"E06000002",115,0.90325806451613
"E06000002",116,1.00064516129032
"E06000002",117,-0.0664333333333336
"E06000002",118,-1.25374193548387
"E06000002",119,-0.462233333333333
"E06000002",120,0.417645161290323
"E06000002",121,1.88615835777126
"E06000002",122,1.1630302694312
"E06000002",123,0.331700879765396
"E06000002",124,0.542159106205411
"E06000003",1,-2.04357771260997
"E06000003",2,-1.85771933853927
"E06000003",3,-0.170997067448681
"E06000003",4,-0.311274509803922
"E06000003",5,-0.785225806451612
"E06000003",6,0.452466666666667
"E06000003",7,0.445774193548387
"E06000003",8,-0.861032258064517
"E06000003",9,0.174833333333333
"E06000003",10,-0.54574193548387
"E06000003",11,-1.44853333333333
"E06000003",12,-4.66293548387097
"E06000003",13,-0.943900293255132
"E06000003",14,0.965137804317868
"E06000003",15,-0.0732551319648095
"E06000003",16,1.78339215686274
"E06000003",17,0.759935483870968
"E06000003",18,-0.455866666666666
"E06000003",19,-1.47777419354839
"E06000003",20,-0.700709677419355
"E06000003",21,0.5945
"E06000003",22,0.480709677419356
"E06000003",23,1.98646666666667
"E06000003",24,0.136741935483871
"E06000003",25,0.317067448680352
"E06000003",26,-0.152423772036812
"E06000003",27,1.26577712609971
"E06000003",28,-0.908274509803922
"E06000003",29,-0.904258064516129
"E06000003",30,-0.693866666666666
"E06000003",31,-1.06970967741936
"E06000003",32,0.0292903225806446
"E06000003",33,-0.8085
"E06000003",34,-2.09509677419355
"E06000003",35,-0.828866666666667
"E06000003",36,-0.788096774193548
"E06000003",37,-0.572287390029325
"E06000003",38,-1.47307648139642
"E06000003",39,-2.71260997067449
"E06000003",40,-1.27827450980392
"E06000003",41,-0.893290322580645
"E06000003",42,-0.5852
"E06000003",43,0.867709677419354
"E06000003",44,0.622193548387096
"E06000003",45,-0.499833333333333
"E06000003",46,1.11587096774194
"E06000003",47,-1.22253333333333
"E06000003",48,0.95158064516129
"E06000003",49,0.730938416422288
"E06000003",50,1.11442351860358
"E06000003",51,0.709648093841642
"E06000003",52,0.999392156862745
"E06000003",53,1.03477419354839
"E06000003",54,0.6938
"E06000003",55,0.530612903225806
"E06000003",56,-0.820387096774194
"E06000003",57,0.3365
"E06000003",58,1.11716129032258
"E06000003",59,1.33413333333333
"E06000003",60,-0.0413225806451612
"E06000003",61,-0.000351906158357509
"E06000003",62,-0.788076481396418
"E06000003",63,-0.0719648093841644
"E06000003",64,-0.0102745098039219
"E06000003",65,-0.565225806451612
"E06000003",66,-1.1142
"E06000003",67,-1.06906451612903
"E06000003",68,0.142838709677419
"E06000003",69,-1.25716666666667
"E06000003",70,-0.144129032258064
"E06000003",71,1.3988
"E06000003",72,2.83222580645161
"E06000003",73,0.747067448680352
"E06000003",74,-0.304147909967846
"E06000003",75,-0.447126099706745
"E06000003",76,-1.29760784313726
"E06000003",77,0.0754193548387102
"E06000003",78,-0.0805333333333332
"E06000003",79,0.240935483870967
"E06000003",80,0.488645161290322
"E06000003",81,2.0095
"E06000003",82,0.0287741935483877
"E06000003",83,-1.3972
"E06000003",84,1.28738709677419
"E06000003",85,0.00609970674486835
"E06000003",86,1.58799494717501
"E06000003",87,1.58513196480938
"E06000003",88,0.218058823529411
"E06000003",89,1.09832258064516
"E06000003",90,1.42613333333333
"E06000003",91,-0.491645161290323
"E06000003",92,-0.421354838709678
"E06000003",93,-0.254166666666666
"E06000003",94,1.31651612903226
"E06000003",95,-0.364533333333334
"E06000003",96,-0.737129032258064
"E06000003",97,0.173519061583578
"E06000003",98,-1.69986219568213
"E06000003",99,-1.45648093841642
"E06000003",100,0.614392156862745
"E06000003",101,0.525741935483872
"E06000003",102,0.3668
"E06000003",103,1.20093548387097
"E06000003",104,0.584774193548386
"E06000003",105,-0.296833333333333
"E06000003",106,-0.189290322580644
"E06000003",107,0.8128
"E06000003",108,0.680935483870968
"E06000003",109,-0.138093841642228
"E06000003",110,1.53299494717501
"E06000003",111,1.0799706744868
"E06000003",112,-0.338941176470589
"E06000003",113,-0.346193548387096
"E06000003",114,-0.0095333333333329
"E06000003",115,0.822225806451612
"E06000003",116,0.93574193548387
"E06000003",117,0.00116666666666658
"E06000003",118,-1.08477419354839
"E06000003",119,-0.270533333333333
"E06000003",120,0.340612903225807
"E06000003",121,1.72351906158358
"E06000003",122,1.05343829692871
"E06000003",123,0.291906158357771
"E06000003",124,0.690537084398977
"E06000004",1,-2.38554252199413
"E06000004",2,-2.04189366100138
"E06000004",3,-0.190263929618768
"E06000004",4,-0.394392156862745
"E06000004",5,-0.988580645161291
"E06000004",6,0.413066666666666
"E06000004",7,0.469064516129032
"E06000004",8,-0.957451612903225
"E06000004",9,0.2036
"E06000004",10,-0.52
"E06000004",11,-1.4913
"E06000004",12,-5.43935483870968
"E06000004",13,-1.06038123167155
"E06000004",14,1.15417776757005
"E06000004",15,-0.266392961876833
"E06000004",16,1.93294117647059
"E06000004",17,0.802709677419355
"E06000004",18,-0.527266666666667
"E06000004",19,-1.58738709677419
"E06000004",20,-0.711967741935483
"E06000004",21,0.751933333333333
"E06000004",22,0.735483870967742
"E06000004",23,2.1567
"E06000004",24,0.371290322580645
"E06000004",25,0.371876832844575
"E06000004",26,0.00361126510699601
"E06000004",27,1.38909090909091
"E06000004",28,-1.01105882352941
"E06000004",29,-0.991806451612904
"E06000004",30,-0.754600000000001
"E06000004",31,-0.893516129032258
"E06000004",32,-0.0348709677419348
"E06000004",33,-0.696066666666667
"E06000004",34,-2.27516129032258
"E06000004",35,-0.721633333333334
"E06000004",36,-0.78483870967742
"E06000004",37,-0.562961876832845
"E06000004",38,-1.62832223242995
"E06000004",39,-2.84316715542522
"E06000004",40,-1.26772549019608
"E06000004",41,-0.781161290322581
"E06000004",42,-0.5466
"E06000004",43,1.04132258064516
"E06000004",44,0.682870967741936
"E06000004",45,-0.513733333333333
"E06000004",46,1.40516129032258
"E06000004",47,-1.26363333333333
"E06000004",48,1.25774193548387
"E06000004",49,0.850263929618768
"E06000004",50,1.40310633899862
"E06000004",51,0.712961876832845
"E06000004",52,1.22727450980392
"E06000004",53,1.13303225806452
"E06000004",54,0.578066666666666
"E06000004",55,0.368419354838709
"E06000004",56,-0.930999999999999
"E06000004",57,0.2686
"E06000004",58,1.25548387096774
"E06000004",59,1.28703333333333
"E06000004",60,-0.0861290322580646
"E06000004",61,0.109618768328446
"E06000004",62,-0.809393661001378
"E06000004",63,-0.0918768328445745
"E06000004",64,0.0772745098039214
"E06000004",65,-0.576645161290323
"E06000004",66,-1.16426666666667
"E06000004",67,-1.13674193548387
"E06000004",68,0.243516129032259
"E06000004",69,-1.5274
"E06000004",70,-0.395483870967742
"E06000004",71,1.65336666666667
"E06000004",72,3.06225806451613
"E06000004",73,0.824780058651026
"E06000004",74,-0.416388734893004
"E06000004",75,-0.379941348973607
"E06000004",76,-1.27072549019608
"E06000004",77,0.0707741935483868
"E06000004",78,0.0603999999999992
"E06000004",79,0.294870967741935
"E06000004",80,0.503516129032259
"E06000004",81,2.22893333333333
"E06000004",82,-0.158709677419355
"E06000004",83,-1.69663333333333
"E06000004",84,1.38935483870968
"E06000004",85,-0.01683284457478
"E06000004",86,1.59167776757005
"E06000004",87,1.66070381231672
"E06000004",88,0.164274509803921
"E06000004",89,1.08948387096774
"E06000004",90,1.51973333333333
"E06000004",91,-0.525451612903226
"E06000004",92,-0.434870967741935
"E06000004",93,-0.2684
"E06000004",94,1.6
"E06000004",95,-0.2833
"E06000004",96,-0.871612903225807
"E06000004",97,0.195102639296188
"E06000004",98,-1.92439366100138
"E06000004",99,-1.46478005865103
"E06000004",100,0.808607843137255
"E06000004",101,0.659483870967742
"E06000004",102,0.613066666666666
"E06000004",103,1.03325806451613
"E06000004",104,0.62641935483871
"E06000004",105,-0.3504
"E06000004",106,-0.327419354838709
"E06000004",107,0.876033333333333
"E06000004",108,0.681612903225806
"E06000004",109,-0.254897360703812
"E06000004",110,1.47703491042719
"E06000004",111,1.14134897360704
"E06000004",112,-0.658725490196079
"E06000004",113,-0.417290322580646
"E06000004",114,-0.191600000000001
"E06000004",115,0.93616129032258
"E06000004",116,1.01383870967742
"E06000004",117,-0.097066666666667
"E06000004",118,-1.31935483870968
"E06000004",119,-0.516633333333334
"E06000004",120,0.419677419354839
"E06000004",121,1.92897360703812
"E06000004",122,1.1639560926932
"E06000004",123,0.332316715542522
"E06000004",124,0.511636828644501
"E06000005",1,-2.72659824046921
"E06000005",2,-2.19968649517685
"E06000005",3,-0.209648093841642
"E06000005",4,-0.382814241486068
"E06000005",5,-1.14848387096774
"E06000005",6,0.3743
"E06000005",7,0.532645161290323
"E06000005",8,-1.05951612903226
"E06000005",9,0.2132
"E06000005",10,-0.510709677419354
"E06000005",11,-1.55363333333333
"E06000005",12,-5.91122580645161
"E06000005",13,-1.0591788856305
"E06000005",14,1.28567064768029
"E06000005",15,-0.317390029325513
"E06000005",16,2.13251909184726
"E06000005",17,0.800870967741936
"E06000005",18,-0.566366666666667
"E06000005",19,-1.70703225806452
"E06000005",20,-0.725967741935484
"E06000005",21,0.905533333333334
"E06000005",22,0.938967741935485
"E06000005",23,2.27136666666667
"E06000005",24,0.507161290322581
"E06000005",25,0.409530791788857
"E06000005",26,0.131951435857634
"E06000005",27,1.56067448680352
"E06000005",28,-1.1571475748194
"E06000005",29,-0.966870967741935
"E06000005",30,-0.7907
"E06000005",31,-0.697999999999999
"E06000005",32,-0.0679032258064516
"E06000005",33,-0.615133333333333
"E06000005",34,-2.41941935483871
"E06000005",35,-0.580633333333333
"E06000005",36,-0.814451612903226
"E06000005",37,-0.570791788856305
"E06000005",38,-1.72182935231971
"E06000005",39,-3.04384164222874
"E06000005",40,-1.26881424148607
"E06000005",41,-0.687516129032258
"E06000005",42,-0.532366666666667
"E06000005",43,1.10554838709678
"E06000005",44,0.770483870967742
"E06000005",45,-0.513133333333333
"E06000005",46,1.58929032258065
"E06000005",47,-1.2663
"E06000005",48,1.47135483870968
"E06000005",49,0.90049853372434
"E06000005",50,1.55674207625172
"E06000005",51,0.7658357771261
"E06000005",52,1.42818575851393
"E06000005",53,1.19893548387097
"E06000005",54,0.513966666666666
"E06000005",55,0.235225806451614
"E06000005",56,-1.04758064516129
"E06000005",57,0.1792
"E06000005",58,1.37090322580645
"E06000005",59,1.2507
"E06000005",60,-0.114451612903226
"E06000005",61,0.162434017595308
"E06000005",62,-0.774686495176849
"E06000005",63,-0.150615835777126
"E06000005",64,0.129185758513932
"E06000005",65,-0.599774193548387
"E06000005",66,-1.25303333333333
"E06000005",67,-1.17961290322581
"E06000005",68,0.284032258064516
"E06000005",69,-1.73646666666667
"E06000005",70,-0.545225806451612
"E06000005",71,1.8397
"E06000005",72,3.20070967741936
"E06000005",73,0.881143695014663
"E06000005",74,-0.520462357245814
"E06000005",75,-0.325454545454545
"E06000005",76,-1.3171475748194
"E06000005",77,0.0899032258064518
"E06000005",78,0.188966666666666
"E06000005",79,0.392967741935485
"E06000005",80,0.516612903225806
"E06000005",81,2.43386666666667
"E06000005",82,-0.322645161290322
"E06000005",83,-1.93896666666667
"E06000005",84,1.42006451612903
"E06000005",85,0.0121114369501468
"E06000005",86,1.58388493339458
"E06000005",87,1.73325513196481
"E06000005",88,0.0821857585139316
"E06000005",89,1.10345161290323
"E06000005",90,1.6103
"E06000005",91,-0.528645161290322
"E06000005",92,-0.427258064516129
"E06000005",93,-0.285466666666666
"E06000005",94,1.81767741935484
"E06000005",95,-0.214966666666667
"E06000005",96,-0.928
"E06000005",97,0.177595307917889
"E06000005",98,-2.06968649517685
"E06000005",99,-1.54448680351906
"E06000005",100,0.972519091847265
"E06000005",101,0.758612903225807
"E06000005",102,0.778966666666666
"E06000005",103,0.798774193548388
"E06000005",104,0.687258064516129
"E06000005",105,-0.391133333333333
"E06000005",106,-0.421032258064515
"E06000005",107,0.9187
"E06000005",108,0.719741935483871
"E06000005",109,-0.249178885630498
"E06000005",110,1.51245636196601
"E06000005",111,1.19777126099707
"E06000005",112,-0.928480908152735
"E06000005",113,-0.549129032258064
"E06000005",114,-0.324033333333334
"E06000005",115,1.04812903225807
"E06000005",116,1.06983870967742
"E06000005",117,-0.190466666666666
"E06000005",118,-1.4978064516129
"E06000005",119,-0.725966666666667
"E06000005",120,0.449096774193548
"E06000005",121,2.06243401759531
"E06000005",122,1.18712384965074
"E06000005",123,0.333900293255132
"E06000005",124,0.404098801992192
"E06000006",1,-3.13692082111437
"E06000006",2,-3.18987597611392
"E06000006",3,-0.336686217008798
"E06000006",4,-0.411888544891641
"E06000006",5,-1.12503225806452
"E06000006",6,0.0416
"E06000006",7,0.470225806451612
"E06000006",8,-0.880548387096774
"E06000006",9,0.217166666666667
"E06000006",10,-0.875612903225807
"E06000006",11,-2.05783333333333
"E06000006",12,-6.40564516129032
"E06000006",13,-1.59595307917889
"E06000006",14,1.96548116674323
"E06000006",15,-0.403137829912024
"E06000006",16,2.03811145510836
"E06000006",17,0.639161290322581
"E06000006",18,-0.904066666666667
"E06000006",19,-1.73267741935484
"E06000006",20,-0.633129032258064
"E06000006",21,1.17583333333333
"E06000006",22,1.58632258064516
"E06000006",23,2.58183333333333
"E06000006",24,0.828548387096775
"E06000006",25,0.766950146627566
"E06000006",26,-0.0679055327641641
"E06000006",27,1.49299120234604
"E06000006",28,-1.52655521155831
"E06000006",29,-0.319225806451612
"E06000006",30,-0.9714
"E06000006",31,-0.837193548387097
"E06000006",32,0.297516129032259
"E06000006",33,-1.17583333333333
"E06000006",34,-1.80206451612903
"E06000006",35,-0.7425
"E06000006",36,-0.99016129032258
"E06000006",37,-0.59950146627566
"E06000006",38,-1.9080902618282
"E06000006",39,-3.50120234604106
"E06000006",40,-1.92122187822497
"E06000006",41,-1.1901935483871
"E06000006",42,-0.8414
"E06000006",43,0.79216129032258
"E06000006",44,0.681709677419355
"E06000006",45,-0.327499999999999
"E06000006",46,1.56761290322581
"E06000006",47,-0.966833333333333
"E06000006",48,1.2091935483871
"E06000006",49,0.984046920821115
"E06000006",50,1.50619545245751
"E06000006",51,0.947184750733138
"E06000006",52,1.59311145510836
"E06000006",53,0.957870967741936
"E06000006",54,0.424933333333333
"E06000006",55,0.484419354838709
"E06000006",56,-1.0428064516129
"E06000006",57,0.0388333333333342
"E06000006",58,1.20470967741935
"E06000006",59,1.4145
"E06000006",60,-0.0175806451612901
"E06000006",61,0.498885630498534
"E06000006",62,-0.785947404685346
"E06000006",63,-0.110234604105572
"E06000006",64,-0.377888544891641
"E06000006",65,-0.43374193548387
"E06000006",66,-0.995066666666667
"E06000006",67,-0.957193548387097
"E06000006",68,-0.371838709677419
"E06000006",69,-1.79783333333333
"E06000006",70,-0.684
"E06000006",71,2.36316666666667
"E06000006",72,4.00306451612903
"E06000006",73,1.12114369501466
"E06000006",74,-0.135491739660716
"E06000006",75,-0.54733137829912
"E06000006",76,-1.16088854489164
"E06000006",77,0.378516129032259
"E06000006",78,1.09193333333333
"E06000006",79,0.24474193548387
"E06000006",80,0.793645161290323
"E06000006",81,2.2105
"E06000006",82,-0.726903225806452
"E06000006",83,-2.29816666666667
"E06000006",84,0.691774193548387
"E06000006",85,0.0701759530791791
"E06000006",86,1.67512402388608
"E06000006",87,2.19686217008798
"E06000006",88,0.425778121775026
"E06000006",89,1.09109677419355
"E06000006",90,1.3626
"E06000006",91,-0.206870967741936
"E06000006",92,-0.263774193548386
"E06000006",93,-0.279166666666666
"E06000006",94,2.0501935483871
"E06000006",95,0.0225
"E06000006",96,-0.713709677419354
"E06000006",97,0.30533724340176
"E06000006",98,-2.24773311897106
"E06000006",99,-1.51055718475073
"E06000006",100,0.918444788441693
"E06000006",101,0.659806451612904
"E06000006",102,1.13193333333333
"E06000006",103,0.964096774193548
"E06000006",104,0.448161290322581
"E06000006",105,-0.156166666666666
"E06000006",106,-0.900129032258065
"E06000006",107,0.647166666666667
"E06000006",108,1.4208064516129
"E06000006",109,-0.0885337243401758
"E06000006",110,1.49405259531465
"E06000006",111,1.62363636363636
"E06000006",112,0.0961114551083593
"E06000006",113,-0.658258064516128
"E06000006",114,-0.341066666666667
"E06000006",115,0.778290322580645
"E06000006",116,0.971064516129033
"E06000006",117,0.0941666666666675
"E06000006",118,-1.42012903225807
"E06000006",119,-0.963833333333333
"E06000006",120,-0.0262903225806448
"E06000006",121,1.67436950146628
"E06000006",122,1.64278412240825
"E06000006",123,0.148475073313783
"E06000006",124,0.426372324673577
"E06000007",1,-3.21478005865103
"E06000007",2,-3.20833141938447
"E06000007",3,-0.32574780058651
"E06000007",4,-0.440628482972137
"E06000007",5,-1.22764516129032
"E06000007",6,0.0878666666666659
"E06000007",7,0.445516129032258
"E06000007",8,-0.868000000000001
"E06000007",9,0.128099999999999
"E06000007",10,-0.869483870967742
"E06000007",11,-1.97823333333333
"E06000007",12,-6.17422580645161
"E06000007",13,-1.55123167155425
"E06000007",14,1.86166858061553
"E06000007",15,-0.56316715542522
"E06000007",16,1.98037151702786
"E06000007",17,0.698161290322581
"E06000007",18,-0.972133333333334
"E06000007",19,-1.73254838709677
"E06000007",20,-0.677354838709678
"E06000007",21,1.12943333333333
"E06000007",22,1.44954838709677
"E06000007",23,2.4921
"E06000007",24,0.708354838709678
"E06000007",25,0.677800586510264
"E06000007",26,-0.0255604834238831
"E06000007",27,1.42973607038123
"E06000007",28,-1.4402951496388
"E06000007",29,-0.308290322580645
"E06000007",30,-1.0158
"E06000007",31,-0.766096774193549
"E06000007",32,0.215225806451612
"E06000007",33,-1.0629
"E06000007",34,-1.82754838709677
"E06000007",35,-0.7529
"E06000007",36,-1.05358064516129
"E06000007",37,-0.631554252199414
"E06000007",38,-1.97154570509876
"E06000007",39,-3.51639296187683
"E06000007",40,-1.8352951496388
"E06000007",41,-1.14409677419355
"E06000007",42,-0.748466666666667
"E06000007",43,0.637451612903225
"E06000007",44,0.775548387096773
"E06000007",45,-0.329900000000001
"E06000007",46,1.53567741935484
"E06000007",47,-0.9709
"E06000007",48,1.24674193548387
"E06000007",49,1.02489736070381
"E06000007",50,1.55274000918695
"E06000007",51,1.0516715542522
"E06000007",52,1.6387048503612
"E06000007",53,0.951064516129032
"E06000007",54,0.450199999999999
"E06000007",55,0.570677419354838
"E06000007",56,-0.988645161290324
"E06000007",57,-0.00490000000000057
"E06000007",58,1.2301935483871
"E06000007",59,1.5021
"E06000007",60,-0.127451612903226
"E06000007",61,0.444897360703812
"E06000007",62,-0.87154570509876
"E06000007",63,-0.147683284457478
"E06000007",64,-0.485628482972137
"E06000007",65,-0.449903225806452
"E06000007",66,-1.03113333333333
"E06000007",67,-1.00867741935484
"E06000007",68,-0.321225806451614
"E06000007",69,-1.83323333333333
"E06000007",70,-0.607870967741936
"E06000007",71,2.31143333333333
"E06000007",72,3.85674193548387
"E06000007",73,1.1774780058651
"E06000007",74,-0.0438363454928486
"E06000007",75,-0.511876832844575
"E06000007",76,-1.3022951496388
"E06000007",77,0.362354838709677
"E06000007",78,0.928866666666666
"E06000007",79,0.221967741935483
"E06000007",80,0.78232258064516
"E06000007",81,2.22276666666667
"E06000007",82,-0.654967741935484
"E06000007",83,-2.2449
"E06000007",84,0.948032258064516
"E06000007",85,0.108123167155425
"E06000007",86,1.67631143775838
"E06000007",87,2.23038123167155
"E06000007",88,0.40403818369453
"E06000007",89,1.09461290322581
"E06000007",90,1.40186666666667
"E06000007",91,-0.244483870967742
"E06000007",92,-0.336064516129033
"E06000007",93,-0.285233333333334
"E06000007",94,2.00309677419355
"E06000007",95,-0.017566666666667
"E06000007",96,-0.765193548387097
"E06000007",97,0.295219941348974
"E06000007",98,-2.20761713367019
"E06000007",99,-1.45736070381232
"E06000007",100,0.997371517027864
"E06000007",101,0.644612903225806
"E06000007",102,1.15153333333333
"E06000007",103,1.00035483870968
"E06000007",104,0.471032258064515
"E06000007",105,0.039766666666666
"E06000007",106,-0.85141935483871
"E06000007",107,0.7321
"E06000007",108,1.34287096774194
"E06000007",109,-0.0557478005865103
