"","full_name","variable.rounded","freq","percentage"
"1","Alabama",4,1,0.8
"2","Alabama",6,3,2.5
"3","Alabama",7,6,5
"4","Alabama",8,5,4.2
"5","Alabama",9,7,5.8
"6","Alabama",10,11,9.2
"7","Alabama",11,6,5
"8","Alabama",12,2,1.7
"9","Alabama",13,3,2.5
"10","Alabama",14,5,4.2
"11","Alabama",15,3,2.5
"12","Alabama",16,6,5
"13","Alabama",17,7,5.8
"14","Alabama",18,4,3.3
"15","Alabama",19,2,1.7
"16","Alabama",20,2,1.7
"17","Alabama",21,3,2.5
"18","Alabama",22,5,4.2
"19","Alabama",23,8,6.7
"20","Alabama",24,6,5
"21","Alabama",25,8,6.7
"22","Alabama",26,9,7.5
"23","Alabama",27,7,5.8
"24","Alabama",28,1,0.8
"25","Alaska",-20,1,0.8
"26","Alaska",-19,1,0.8
"27","Alaska",-18,1,0.8
"28","Alaska",-17,1,0.8
"29","Alaska",-16,2,1.7
"30","Alaska",-15,6,5
"31","Alaska",-14,7,5.8
"32","Alaska",-13,3,2.5
"33","Alaska",-12,3,2.5
"34","Alaska",-11,8,6.7
"35","Alaska",-10,1,0.8
"36","Alaska",-9,4,3.3
"37","Alaska",-8,5,4.2
"38","Alaska",-7,4,3.3
"39","Alaska",-6,3,2.5
"40","Alaska",-5,1,0.8
"41","Alaska",-4,2,1.7
"42","Alaska",-3,4,3.3
"43","Alaska",-2,3,2.5
"44","Alaska",-1,4,3.3
"45","Alaska",0,3,2.5
"46","Alaska",1,4,3.3
"47","Alaska",3,1,0.8
"48","Alaska",4,3,2.5
"49","Alaska",5,9,7.5
"50","Alaska",6,3,2.5
"51","Alaska",7,3,2.5
"52","Alaska",8,1,0.8
"53","Alaska",9,8,6.7
"54","Alaska",10,10,8.3
"55","Alaska",11,7,5.8
"56","Alaska",12,3,2.5
"57","Alaska",13,1,0.8
"58","Arizona",7,4,3.3
"59","Arizona",8,4,3.3
"60","Arizona",9,10,8.3
"61","Arizona",10,8,6.7
"62","Arizona",11,3,2.5
"63","Arizona",12,3,2.5
"64","Arizona",13,7,5.8
"65","Arizona",14,6,5
"66","Arizona",15,4,3.3
"67","Arizona",16,3,2.5
"68","Arizona",17,3,2.5
"69","Arizona",19,4,3.3
"70","Arizona",20,7,5.8
"71","Arizona",21,6,5
"72","Arizona",22,3,2.5
"73","Arizona",23,2,1.7
"74","Arizona",24,2,1.7
"75","Arizona",25,1,0.8
"76","Arizona",26,8,6.7
"77","Arizona",27,8,6.7
"78","Arizona",28,5,4.2
"79","Arizona",29,6,5
"80","Arizona",30,9,7.5
"81","Arizona",31,4,3.3
"82","Arkansas",2,1,0.8
"83","Arkansas",3,3,2.5
"84","Arkansas",4,2,1.7
"85","Arkansas",5,5,4.2
"86","Arkansas",6,7,5.8
"87","Arkansas",7,6,5
"88","Arkansas",8,8,6.7
"89","Arkansas",9,6,5
"90","Arkansas",10,2,1.7
"91","Arkansas",11,2,1.7
"92","Arkansas",12,6,5
"93","Arkansas",13,3,2.5
"94","Arkansas",14,1,0.8
"95","Arkansas",15,5,4.2
"96","Arkansas",16,5,4.2
"97","Arkansas",17,7,5.8
"98","Arkansas",18,1,0.8
"99","Arkansas",19,3,2.5
"100","Arkansas",20,4,3.3
"101","Arkansas",21,3,2.5
"102","Arkansas",22,6,5
"103","Arkansas",23,4,3.3
"104","Arkansas",24,3,2.5
"105","Arkansas",25,8,6.7
"106","Arkansas",26,6,5
"107","Arkansas",27,7,5.8
"108","Arkansas",28,3,2.5
"109","Arkansas",29,3,2.5
"110","California",5,1,0.8
"111","California",6,1,0.8
"112","California",7,6,5
"113","California",8,9,7.5
"114","California",9,9,7.5
"115","California",10,3,2.5
"116","California",11,6,5
"117","California",12,11,9.2
"118","California",13,4,3.3
"119","California",14,4,3.3
"120","California",15,4,3.3
"121","California",16,6,5
"122","California",17,4,3.3
"123","California",18,3,2.5
"124","California",19,7,5.8
"125","California",20,1,0.8
"126","California",21,4,3.3
"127","California",22,9,7.5
"128","California",23,5,4.2
"129","California",24,8,6.7
"130","California",25,7,5.8
"131","California",26,6,5
"132","California",27,2,1.7
"133","Colorado",-5,3,2.5
"134","Colorado",-4,6,5
"135","Colorado",-3,2,1.7
"136","Colorado",-2,8,6.7
"137","Colorado",-1,8,6.7
"138","Colorado",0,4,3.3
"139","Colorado",1,4,3.3
"140","Colorado",2,4,3.3
"141","Colorado",3,5,4.2
"142","Colorado",4,5,4.2
"143","Colorado",5,4,3.3
"144","Colorado",6,2,1.7
"145","Colorado",7,4,3.3
"146","Colorado",8,2,1.7
"147","Colorado",9,8,6.7
"148","Colorado",10,2,1.7
"149","Colorado",11,2,1.7
"150","Colorado",12,2,1.7
"151","Colorado",13,4,3.3
"152","Colorado",14,4,3.3
"153","Colorado",15,2,1.7
"154","Colorado",16,5,4.2
"155","Colorado",17,4,3.3
"156","Colorado",18,3,2.5
"157","Colorado",19,5,4.2
"158","Colorado",20,9,7.5
"159","Colorado",21,6,5
"160","Colorado",22,3,2.5
"161","Connecticut",-7,1,0.8
"162","Connecticut",-5,1,0.8
"163","Connecticut",-4,1,0.8
"164","Connecticut",-3,1,0.8
"165","Connecticut",-2,7,5.8
"166","Connecticut",-1,2,1.7
"167","Connecticut",0,4,3.3
"168","Connecticut",1,9,7.5
"169","Connecticut",2,5,4.2
"170","Connecticut",3,5,4.2
"171","Connecticut",4,6,5
"172","Connecticut",5,2,1.7
"173","Connecticut",6,3,2.5
"174","Connecticut",7,2,1.7
"175","Connecticut",8,5,4.2
"176","Connecticut",9,3,2.5
"177","Connecticut",10,3,2.5
"178","Connecticut",11,5,4.2
"179","Connecticut",12,3,2.5
"180","Connecticut",13,2,1.7
"181","Connecticut",14,6,5
"182","Connecticut",15,1,0.8
"183","Connecticut",16,2,1.7
"184","Connecticut",17,7,5.8
"185","Connecticut",18,2,1.7
"186","Connecticut",19,4,3.3
"187","Connecticut",20,6,5
"188","Connecticut",21,8,6.7
"189","Connecticut",22,6,5
"190","Connecticut",23,5,4.2
"191","Connecticut",24,3,2.5
"192","Delaware",-2,1,0.8
"193","Delaware",0,3,2.5
"194","Delaware",1,4,3.3
"195","Delaware",2,1,0.8
"196","Delaware",3,4,3.3
"197","Delaware",4,8,6.7
"198","Delaware",5,10,8.3
"199","Delaware",6,5,4.2
