"","full_name","variable.rounded","freq","percentage"
"1","Alabama",-6,2,1.7
"2","Alabama",-5,2,1.7
"3","Alabama",-4,4,3.3
"4","Alabama",-3,7,5.8
"5","Alabama",-2,11,9.2
"6","Alabama",-1,39,32.5
"7","Alabama",0,22,18.3
"8","Alabama",1,18,15
"9","Alabama",2,13,10.8
"10","Alabama",3,2,1.7
"11","Alaska",-9,1,0.8
"12","Alaska",-7,1,0.8
"13","Alaska",-6,1,0.8
"14","Alaska",-5,1,0.8
"15","Alaska",-4,3,2.5
"16","Alaska",-3,11,9.2
"17","Alaska",-2,20,16.7
"18","Alaska",-1,29,24.2
"19","Alaska",0,24,20
"20","Alaska",1,14,11.7
"21","Alaska",2,9,7.5
"22","Alaska",3,4,3.3
"23","Alaska",4,2,1.7
"24","Arizona",-6,1,0.8
"25","Arizona",-3,2,1.7
"26","Arizona",-2,16,13.3
"27","Arizona",-1,27,22.5
"28","Arizona",0,36,30
"29","Arizona",1,26,21.7
"30","Arizona",2,10,8.3
"31","Arizona",3,1,0.8
"32","Arizona",4,1,0.8
"33","Arkansas",-7,1,0.8
"34","Arkansas",-6,2,1.7
"35","Arkansas",-5,2,1.7
"36","Arkansas",-4,2,1.7
"37","Arkansas",-3,8,6.7
"38","Arkansas",-2,18,15
"39","Arkansas",-1,24,20
"40","Arkansas",0,27,22.5
"41","Arkansas",1,15,12.5
"42","Arkansas",2,16,13.3
"43","Arkansas",3,2,1.7
"44","Arkansas",4,2,1.7
"45","Arkansas",5,1,0.8
"46","California",-4,2,1.7
"47","California",-3,9,7.5
"48","California",-2,14,11.7
"49","California",-1,34,28.3
"50","California",0,31,25.8
"51","California",1,22,18.3
"52","California",2,4,3.3
"53","California",3,4,3.3
"54","Colorado",-6,1,0.8
"55","Colorado",-4,5,4.2
"56","Colorado",-3,6,5
"57","Colorado",-2,19,15.8
"58","Colorado",-1,19,15.8
"59","Colorado",0,32,26.7
"60","Colorado",1,21,17.5
"61","Colorado",2,15,12.5
"62","Colorado",3,2,1.7
"63","Connecticut",-5,2,1.7
"64","Connecticut",-4,7,5.8
"65","Connecticut",-3,8,6.7
"66","Connecticut",-2,13,10.8
"67","Connecticut",-1,24,20
"68","Connecticut",0,27,22.5
"69","Connecticut",1,20,16.7
"70","Connecticut",2,15,12.5
"71","Connecticut",3,1,0.8
"72","Connecticut",4,1,0.8
"73","Connecticut",5,2,1.7
"74","Delaware",-5,3,2.5
"75","Delaware",-4,4,3.3
"76","Delaware",-3,9,7.5
"77","Delaware",-2,14,11.7
"78","Delaware",-1,24,20
"79","Delaware",0,26,21.7
"80","Delaware",1,28,23.3
"81","Delaware",2,8,6.7
"82","Delaware",3,2,1.7
"83","Delaware",4,1,0.8
"84","Delaware",5,1,0.8
"85","District of Columbia",-7,1,0.8
"86","District of Columbia",-6,2,1.7
"87","District of Columbia",-5,2,1.7
"88","District of Columbia",-4,10,8.3
"89","District of Columbia",-3,2,1.7
"90","District of Columbia",-2,20,16.7
"91","District of Columbia",-1,17,14.2
"92","District of Columbia",0,26,21.7
"93","District of Columbia",1,21,17.5
"94","District of Columbia",2,10,8.3
"95","District of Columbia",3,5,4.2
"96","District of Columbia",4,3,2.5
"97","District of Columbia",5,1,0.8
"98","Florida",-3,1,0.8
"99","Florida",-2,2,1.7
"100","Florida",-1,38,31.7
"101","Florida",0,57,47.5
"102","Florida",1,19,15.8
"103","Florida",2,3,2.5
"104","Georgia",-6,2,1.7
"105","Georgia",-5,3,2.5
"106","Georgia",-3,4,3.3
"107","Georgia",-2,23,19.2
"108","Georgia",-1,32,26.7
"109","Georgia",0,28,23.3
"110","Georgia",1,14,11.7
"111","Georgia",2,13,10.8
"112","Georgia",3,1,0.8
"113","Hawaii",-1,41,34.2
"114","Hawaii",0,71,59.2
"115","Hawaii",1,8,6.7
"116","Idaho",-6,1,0.8
"117","Idaho",-4,2,1.7
"118","Idaho",-3,7,5.8
"119","Idaho",-2,26,21.7
"120","Idaho",-1,23,19.2
"121","Idaho",0,28,23.3
"122","Idaho",1,22,18.3
"123","Idaho",2,9,7.5
"124","Idaho",3,2,1.7
"125","Illinois",-6,1,0.8
"126","Illinois",-5,2,1.7
"127","Illinois",-4,6,5
"128","Illinois",-3,10,8.3
"129","Illinois",-2,19,15.8
"130","Illinois",-1,19,15.8
"131","Illinois",0,20,16.7
"132","Illinois",1,26,21.7
"133","Illinois",2,9,7.5
"134","Illinois",3,2,1.7
"135","Illinois",4,5,4.2
"136","Illinois",5,1,0.8
"137","Indiana",-7,1,0.8
"138","Indiana",-6,2,1.7
"139","Indiana",-5,6,5
"140","Indiana",-4,5,4.2
"141","Indiana",-3,11,9.2
"142","Indiana",-2,14,11.7
"143","Indiana",-1,20,16.7
"144","Indiana",0,23,19.2
"145","Indiana",1,19,15.8
"146","Indiana",2,11,9.2
"147","Indiana",3,3,2.5
"148","Indiana",4,3,2.5
"149","Indiana",5,2,1.7
"150","Iowa",-6,3,2.5
"151","Iowa",-5,5,4.2
"152","Iowa",-4,3,2.5
"153","Iowa",-3,11,9.2
"154","Iowa",-2,24,20
"155","Iowa",-1,13,10.8
"156","Iowa",0,22,18.3
"157","Iowa",1,20,16.7
"158","Iowa",2,9,7.5
"159","Iowa",3,4,3.3
"160","Iowa",4,4,3.3
"161","Iowa",5,1,0.8
"162","Iowa",6,1,0.8
"163","Kansas",-6,2,1.7
"164","Kansas",-5,3,2.5
"165","Kansas",-4,6,5
"166","Kansas",-3,9,7.5
"167","Kansas",-2,12,10
"168","Kansas",-1,25,20.8
"169","Kansas",0,23,19.2
"170","Kansas",1,25,20.8
"171","Kansas",2,7,5.8
"172","Kansas",3,6,5
"173","Kansas",4,1,0.8
"174","Kansas",5,1,0.8
"175","Kentucky",-8,1,0.8
"176","Kentucky",-6,1,0.8
"177","Kentucky",-5,5,4.2
"178","Kentucky",-4,6,5
"179","Kentucky",-3,5,4.2
"180","Kentucky",-2,16,13.3
"181","Kentucky",-1,27,22.5
"182","Kentucky",0,22,18.3
"183","Kentucky",1,15,12.5
"184","Kentucky",2,10,8.3
"185","Kentucky",3,6,5
"186","Kentucky",4,5,4.2
"187","Kentucky",5,1,0.8
"188","Louisiana",-6,1,0.8
"189","Louisiana",-4,4,3.3
"190","Louisiana",-3,3,2.5
"191","Louisiana",-2,8,6.7
"192","Louisiana",-1,34,28.3
"193","Louisiana",0,37,30.8
"194","Louisiana",1,22,18.3
"195","Louisiana",2,9,7.5
"196","Louisiana",3,2,1.7
"197","Maine",-6,2,1.7
"198","Maine",-5,1,0.8
"199","Maine",-4,4,3.3
