"","full_name","variable.rounded","freq","percentage"
"148","Oklahoma",0,94,78.3
"149","Oklahoma",1,5,4.2
"150","Oklahoma",2,3,2.5
"151","Oklahoma",3,2,1.7
"152","Oklahoma",4,3,2.5
"153","Oklahoma",5,2,1.7
"154","Oklahoma",6,1,0.8
"155","Oklahoma",7,3,2.5
"156","Oklahoma",8,2,1.7
"157","Oklahoma",10,1,0.8
"158","Oklahoma",11,1,0.8
"159","Oklahoma",12,1,0.8
"160","Oklahoma",13,1,0.8
"161","Oklahoma",16,1,0.8
"162","Oregon",0,120,100
"163","Pennsylvania",0,118,98.3
"164","Pennsylvania",1,2,1.7
"165","Rhode Island",0,116,96.7
"166","Rhode Island",1,3,2.5
"167","Rhode Island",2,1,0.8
"168","South Carolina",0,112,93.3
"169","South Carolina",1,1,0.8
"170","South Carolina",2,6,5
"171","South Carolina",5,1,0.8
"172","South Dakota",0,117,97.5
"173","South Dakota",1,3,2.5
"174","Tennessee",0,108,90
"175","Tennessee",1,7,5.8
"176","Tennessee",2,5,4.2
"177","Texas",0,91,75.8
"178","Texas",1,7,5.8
"179","Texas",2,4,3.3
"180","Texas",3,7,5.8
"181","Texas",5,1,0.8
"182","Texas",6,3,2.5
"183","Texas",7,1,0.8
"184","Texas",9,1,0.8
"185","Texas",10,1,0.8
"186","Texas",11,1,0.8
"187","Texas",13,1,0.8
"188","Texas",17,1,0.8
"189","Texas",20,1,0.8
"190","Utah",0,120,100
"191","Vermont",0,120,100
"192","Virginia",0,112,93.3
"193","Virginia",1,6,5
"194","Virginia",2,2,1.7
"195","Washington",0,120,100
"196","West Virginia",0,120,100
"197","Wisconsin",0,119,99.2
"198","Wisconsin",1,1,0.8
"199","Wyoming",0,120,100
