"","full_name","variable.rounded","freq","percentage"
"1","Alabama",0,297,66.9
"2","Alabama",1,126,28.4
"3","Alabama",2,20,4.5
"4","Alabama",3,1,0.2
"5","Alaska",0,286,64.4
"6","Alaska",1,141,31.8
"7","Alaska",2,17,3.8
"8","Arizona",0,280,63.1
"9","Arizona",1,130,29.3
"10","Arizona",2,32,7.2
"11","Arizona",3,1,0.2
"12","Arizona",4,1,0.2
"13","Arkansas",0,275,61.9
"14","Arkansas",1,143,32.2
"15","Arkansas",2,23,5.2
"16","Arkansas",3,3,0.7
"17","California",0,290,65.3
"18","California",1,134,30.2
"19","California",2,20,4.5
"20","Colorado",0,302,68
"21","Colorado",1,126,28.4
"22","Colorado",2,16,3.6
"23","Connecticut",0,317,71.4
"24","Connecticut",1,113,25.5
"25","Connecticut",2,12,2.7
"26","Connecticut",3,2,0.5
"27","Delaware",0,304,68.5
"28","Delaware",1,122,27.5
"29","Delaware",2,17,3.8
"30","Delaware",3,1,0.2
"31","District of Columbia",0,306,68.9
"32","District of Columbia",1,114,25.7
"33","District of Columbia",2,22,5
"34","District of Columbia",3,2,0.5
"35","Florida",0,310,69.8
"36","Florida",1,118,26.6
"37","Florida",2,14,3.2
"38","Florida",3,2,0.5
"39","Georgia",0,295,66.4
"40","Georgia",1,130,29.3
"41","Georgia",2,18,4.1
"42","Georgia",3,1,0.2
"43","Hawaii",0,341,76.8
"44","Hawaii",1,73,16.4
"45","Hawaii",2,24,5.4
"46","Hawaii",3,6,1.4
"47","Idaho",0,294,66.2
"48","Idaho",1,123,27.7
"49","Idaho",2,24,5.4
"50","Idaho",3,3,0.7
"51","Illinois",0,284,64
"52","Illinois",1,135,30.4
"53","Illinois",2,19,4.3
"54","Illinois",3,6,1.4
"55","Indiana",0,289,65.1
"56","Indiana",1,135,30.4
"57","Indiana",2,14,3.2
"58","Indiana",3,6,1.4
"59","Iowa",0,296,66.7
"60","Iowa",1,121,27.3
"61","Iowa",2,24,5.4
"62","Iowa",3,3,0.7
"63","Kansas",0,293,66
"64","Kansas",1,130,29.3
"65","Kansas",2,20,4.5
"66","Kansas",3,1,0.2
"67","Kentucky",0,296,66.7
"68","Kentucky",1,126,28.4
"69","Kentucky",2,19,4.3
"70","Kentucky",3,3,0.7
"71","Louisiana",0,292,65.8
"72","Louisiana",1,127,28.6
"73","Louisiana",2,24,5.4
"74","Louisiana",3,1,0.2
"75","Maine",0,331,74.5
"76","Maine",1,99,22.3
"77","Maine",2,12,2.7
"78","Maine",3,1,0.2
"79","Maine",4,1,0.2
"80","Maryland",0,301,67.8
"81","Maryland",1,122,27.5
"82","Maryland",2,20,4.5
"83","Maryland",3,1,0.2
"84","Massachusetts",0,322,72.5
"85","Massachusetts",1,104,23.4
"86","Massachusetts",2,16,3.6
"87","Massachusetts",3,1,0.2
"88","Massachusetts",4,1,0.2
"89","Michigan",0,301,67.8
"90","Michigan",1,123,27.7
"91","Michigan",2,19,4.3
"92","Michigan",3,1,0.2
"93","Minnesota",0,304,68.5
"94","Minnesota",1,114,25.7
"95","Minnesota",2,26,5.9
"96","Mississippi",0,292,65.8
"97","Mississippi",1,128,28.8
"98","Mississippi",2,23,5.2
"99","Mississippi",3,1,0.2
"100","Missouri",0,288,64.9
"101","Missouri",1,134,30.2
"102","Missouri",2,19,4.3
"103","Missouri",3,3,0.7
"104","Montana",0,300,67.6
"105","Montana",1,120,27
"106","Montana",2,23,5.2
"107","Montana",3,1,0.2
"108","Nebraska",0,305,68.7
"109","Nebraska",1,117,26.4
"110","Nebraska",2,20,4.5
"111","Nebraska",3,2,0.5
"112","Nevada",0,284,64
"113","Nevada",1,133,30
"114","Nevada",2,26,5.9
"115","Nevada",3,1,0.2
"116","New Hampshire",0,319,71.8
"117","New Hampshire",1,104,23.4
"118","New Hampshire",2,18,4.1
"119","New Hampshire",3,2,0.5
"120","New Hampshire",4,1,0.2
"121","New Jersey",0,316,71.2
"122","New Jersey",1,112,25.2
"123","New Jersey",2,14,3.2
"124","New Jersey",3,2,0.5
"125","New Mexico",0,313,70.5
"126","New Mexico",1,107,24.1
"127","New Mexico",2,24,5.4
"128","New York",0,318,71.6
"129","New York",1,111,25
"130","New York",2,14,3.2
"131","New York",3,1,0.2
"132","North Carolina",0,297,66.9
"133","North Carolina",1,128,28.8
"134","North Carolina",2,18,4.1
"135","North Carolina",3,1,0.2
"136","North Dakota",0,302,68
"137","North Dakota",1,116,26.1
