"","full_name","month","anom.abs"
"211","Maine",7,0.788433225589281
"212","Maine",8,0.769653974129801
"213","Maine",9,0.848392840922694
"214","Maine",10,0.916491800397907
"215","Maine",11,1.12937302186253
"216","Maine",12,1.88580436645419
"217","Maryland",1,1.96755472995373
"218","Maryland",2,1.61755723733951
"219","Maryland",3,1.46900390745652
"220","Maryland",4,0.901473750096249
"221","Maryland",5,1.18104342940667
"222","Maryland",6,0.784718131292482
"223","Maryland",7,0.944647544016152
"224","Maryland",8,0.960154603580592
"225","Maryland",9,0.788228585943175
"226","Maryland",10,0.984580606804344
"227","Maryland",11,1.31394227514383
"228","Maryland",12,1.84803375346332
"229","Massachusetts",1,1.9083600556826
"230","Massachusetts",2,1.55611944600843
"231","Massachusetts",3,1.19578818979628
"232","Massachusetts",4,0.821480141410623
"233","Massachusetts",5,0.946546882226413
"234","Massachusetts",6,0.800372778560495
"235","Massachusetts",7,0.80877892732499
"236","Massachusetts",8,0.796391049652264
"237","Massachusetts",9,0.799278380607679
"238","Massachusetts",10,0.874166001821747
"239","Massachusetts",11,1.09549438820601
"240","Massachusetts",12,1.77896063071037
"241","Michigan",1,2.2473240903949
"242","Michigan",2,2.23715178561833
"243","Michigan",3,1.79899347877048
"244","Michigan",4,1.26419637615268
"245","Michigan",5,1.48036574968974
"246","Michigan",6,0.998975347018369
"247","Michigan",7,1.07094469202989
"248","Michigan",8,1.06272562356823
"249","Michigan",9,0.913760629106827
"250","Michigan",10,1.11105609214407
"251","Michigan",11,1.46546673117975
"252","Michigan",12,2.10125294269855
"253","Minnesota",1,2.70329201042808
"254","Minnesota",2,2.97470074796811
"255","Minnesota",3,2.29758600321394
"256","Minnesota",4,1.61934057277525
"257","Minnesota",5,1.41438143306301
"258","Minnesota",6,1.15309691252833
"259","Minnesota",7,1.19674931015936
"260","Minnesota",8,1.00801223893866
"261","Minnesota",9,1.18516292904844
"262","Minnesota",10,1.27638675896175
"263","Minnesota",11,2.39810120093121
"264","Minnesota",12,2.76153760877263
"265","Mississippi",1,1.74030444228427
"266","Mississippi",2,1.45911368443121
"267","Mississippi",3,1.45211538706732
"268","Mississippi",4,1.17992404878307
"269","Mississippi",5,0.750903713366185
"270","Mississippi",6,0.773572579923675
"271","Mississippi",7,0.667499584930787
"272","Mississippi",8,0.868982120163236
"273","Mississippi",9,0.898944287056016
"274","Mississippi",10,1.00735244091811
"275","Mississippi",11,1.46202740257748
"276","Mississippi",12,1.83610745216143
"277","Missouri",1,1.8915661716274
"278","Missouri",2,2.21359886274323
"279","Missouri",3,1.78347090367056
"280","Missouri",4,1.46797028330684
"281","Missouri",5,1.25154182273417
"282","Missouri",6,1.06555661182743
"283","Missouri",7,0.991878693315801
"284","Missouri",8,1.25444965822688
"285","Missouri",9,1.15648754965029
"286","Missouri",10,0.977504707762327
"287","Missouri",11,1.71068325026674
"288","Missouri",12,2.04327044067234
"289","Montana",1,2.12258882663193
"290","Montana",2,2.42720450591118
"291","Montana",3,1.83257019260272
"292","Montana",4,1.34213905557446
"293","Montana",5,1.23010822791379
"294","Montana",6,1.12620048940597
"295","Montana",7,1.35303629582839
"296","Montana",8,1.29175608647376
"297","Montana",9,1.43719730815147
"298","Montana",10,1.20651524036087
"299","Montana",11,2.08403992255622
"300","Montana",12,2.22487774155327
"301","Nebraska",1,2.20789404660822
"302","Nebraska",2,2.57073734658139
"303","Nebraska",3,2.00281805571135
"304","Nebraska",4,1.59215037173817
"305","Nebraska",5,1.26735829503814
"306","Nebraska",6,1.2183077019683
"307","Nebraska",7,1.10199306815612
"308","Nebraska",8,1.10320536807418
"309","Nebraska",9,1.23497194336091
"310","Nebraska",10,1.04317249097485
"311","Nebraska",11,2.02903285594625
"312","Nebraska",12,2.27174772347566
"313","Nevada",1,1.47070086524669
"314","Nevada",2,1.35495005889501
"315","Nevada",3,1.41348805515217
"316","Nevada",4,1.4696603408328
"317","Nevada",5,1.50125375946268
"318","Nevada",6,1.46627183708183
"319","Nevada",7,1.11876330082504
"320","Nevada",8,0.823704524630096
"321","Nevada",9,1.03716631201341
"322","Nevada",10,1.3884722506961
"323","Nevada",11,1.39439591007921
"324","Nevada",12,1.16244070206502
"325","New Hampshire",1,2.04348067817385
"326","New Hampshire",2,1.73350996860229
"327","New Hampshire",3,1.39480516312494
"328","New Hampshire",4,0.927193113539146
"329","New Hampshire",5,1.09660773504891
"330","New Hampshire",6,0.837424597153695
"331","New Hampshire",7,0.864923657189945
"332","New Hampshire",8,0.847567574858805
"333","New Hampshire",9,0.896528622807012
"334","New Hampshire",10,0.962506686625543
"335","New Hampshire",11,1.15090000552918
"336","New Hampshire",12,1.88131772957342
"337","New Jersey",1,2.06383776617107
"338","New Jersey",2,1.63670437997776
"339","New Jersey",3,1.39824850600452
"340","New Jersey",4,0.883432680678588
"341","New Jersey",5,1.07408914946225
"342","New Jersey",6,0.770769634963677
"343","New Jersey",7,0.925001809364523
"344","New Jersey",8,0.926106062844447
"345","New Jersey",9,0.848640004016791
"346","New Jersey",10,0.977804945446161
"347","New Jersey",11,1.2253477961876
"348","New Jersey",12,1.86787151063148
"349","New Mexico",1,1.52069895251951
"350","New Mexico",2,1.29847025937632
"351","New Mexico",3,1.1608729319349
"352","New Mexico",4,1.20557485624026
"353","New Mexico",5,1.25640422929537
"354","New Mexico",6,1.3393308554165
"355","New Mexico",7,0.854182546778889
"356","New Mexico",8,0.920618556446124
"357","New Mexico",9,0.928379171955918
"358","New Mexico",10,1.08908648703487
"359","New Mexico",11,1.2215374966387
"360","New Mexico",12,1.23975949143569
"361","New York",1,2.07276768399635
"362","New York",2,1.71017104806998
"363","New York",3,1.38875985410874
"364","New York",4,0.887008901941389
"365","New York",5,1.0238641769523
"366","New York",6,0.746831352542457
"367","New York",7,0.894773110675875
"368","New York",8,0.859254710755721
"369","New York",9,0.830405472466606
"370","New York",10,0.943671114497924
"371","New York",11,1.17689196512392
"372","New York",12,1.86585352613029
"373","North Carolina",1,1.74570846825011
"374","North Carolina",2,1.37353598770184
"375","North Carolina",3,1.361656363049
"376","North Carolina",4,1.06342543489668
"377","North Carolina",5,0.979931018442801
"378","North Carolina",6,0.854931514693939
"379","North Carolina",7,0.79469641207117
"380","North Carolina",8,0.895290459019392
"381","North Carolina",9,0.830358756998946
"382","North Carolina",10,1.06284460486575
"383","North Carolina",11,1.38186698705874
"384","North Carolina",12,2.06721677756494
"385","North Dakota",1,3.17114205527526
"386","North Dakota",2,3.42105885924613
"387","North Dakota",3,2.74905676022969
"388","North Dakota",4,1.86481588040792
"389","North Dakota",5,1.40166289261443
"390","North Dakota",6,1.33120267196114
"391","North Dakota",7,1.09930229729836
"392","North Dakota",8,1.25173652108398
"393","North Dakota",9,1.19112336230856
"394","North Dakota",10,1.15866589228232
"395","North Dakota",11,2.483471970188
"396","North Dakota",12,3.26112232963818
"397","Ohio",1,2.12411710481242
"398","Ohio",2,2.08387082268302
"399","Ohio",3,1.7873944313852
"400","Ohio",4,1.11726505156255
"401","Ohio",5,1.53866677491404
"402","Ohio",6,0.92197758673865
"403","Ohio",7,1.05969372021135
"404","Ohio",8,1.04397188470037
"405","Ohio",9,0.929624548653436
"406","Ohio",10,1.06180677106592
"407","Ohio",11,1.58579317468935
"408","Ohio",12,2.14542218970354
"409","Oklahoma",1,1.54109854821027
"410","Oklahoma",2,1.97050972251577
"411","Oklahoma",3,1.57520087166387
"412","Oklahoma",4,1.38896089498988
"413","Oklahoma",5,1.05416875115476
"414","Oklahoma",6,1.2251860493295
"415","Oklahoma",7,1.11767757884186
"416","Oklahoma",8,1.3194167211164
"417","Oklahoma",9,1.27008850586662
"418","Oklahoma",10,0.937528375046347
"419","Oklahoma",11,1.50697631008956
"420","Oklahoma",12,1.69082245143837
"421","Oregon",1,1.26752747997497
"422","Oregon",2,1.13841254191101
"423","Oregon",3,1.11486703345438
"424","Oregon",4,1.08731450286193
"425","Oregon",5,1.15165896746726
"426","Oregon",6,1.15838852576585
"427","Oregon",7,1.25711466308221
"428","Oregon",8,0.740112529236245
"429","Oregon",9,1.04779371453992
"430","Oregon",10,0.991617970614508
"431","Oregon",11,1.14379634113074
"432","Oregon",12,1.14609696425259
"433","Pennsylvania",1,2.09815565198855
"434","Pennsylvania",2,1.75507773258742
"435","Pennsylvania",3,1.60621487274556
"436","Pennsylvania",4,0.921126617172371
"437","Pennsylvania",5,1.32006602034779
"438","Pennsylvania",6,0.835671425220283
"439","Pennsylvania",7,1.00431902370706
"440","Pennsylvania",8,1.02898017305706
"441","Pennsylvania",9,0.889370234471915
"442","Pennsylvania",10,1.06062727444043
"443","Pennsylvania",11,1.42569953623849
"444","Pennsylvania",12,2.00056228018473
"445","Rhode Island",1,1.95762483663912
"446","Rhode Island",2,1.58610237799302
"447","Rhode Island",3,1.17867177926349
"448","Rhode Island",4,0.871313696156873
"449","Rhode Island",5,0.973863831478646
"450","Rhode Island",6,0.817412802345452
"451","Rhode Island",7,0.846641406160081
"452","Rhode Island",8,0.882777398246513
"453","Rhode Island",9,0.808001884191615
"454","Rhode Island",10,0.895582078645627
"455","Rhode Island",11,1.16770808289231
"456","Rhode Island",12,1.80762552467567
"457","South Carolina",1,1.64681072118541
"458","South Carolina",2,1.29284434284829
"459","South Carolina",3,1.43112354926137
"460","South Carolina",4,1.14149007158324
"461","South Carolina",5,0.883172146997559
"462","South Carolina",6,0.889633058554951
"463","South Carolina",7,0.802930107278813
"464","South Carolina",8,0.832454359724312
"465","South Carolina",9,0.782554536301472
"466","South Carolina",10,1.05674949577752
"467","South Carolina",11,1.35748033682196
"468","South Carolina",12,2.03830604190463
"469","South Dakota",1,2.56957166341861
"470","South Dakota",2,2.99821065652569
"471","South Dakota",3,2.24945360214732
"472","South Dakota",4,1.64504969288299
"473","South Dakota",5,1.30736263256491
"474","South Dakota",6,1.31442819057472
"475","South Dakota",7,1.24240488530477
"476","South Dakota",8,1.08089428228684
"477","South Dakota",9,1.18774164714274
"478","South Dakota",10,1.1629390768419
"479","South Dakota",11,2.24010083425827
"480","South Dakota",12,2.83182912621646
"481","Tennessee",1,1.88095947370542
"482","Tennessee",2,1.58394015580839
"483","Tennessee",3,1.57010364679381
"484","Tennessee",4,1.34550221098837
"485","Tennessee",5,1.12027845204418
"486","Tennessee",6,0.864884636111543
"487","Tennessee",7,0.799667572398817
"488","Tennessee",8,1.03403970324466
"489","Tennessee",9,0.998975015092256
"490","Tennessee",10,1.08647144424228
"491","Tennessee",11,1.53092778271139
"492","Tennessee",12,1.98010482829438
"493","Texas",1,1.45619908197338
"494","Texas",2,1.51172828161003
"495","Texas",3,1.28140389779729
"496","Texas",4,1.04451485750965
"497","Texas",5,0.800653608661642
"498","Texas",6,0.917651161924908
"499","Texas",7,0.717461273146184
"500","Texas",8,0.755187179124074
"501","Texas",9,0.843903780174846
"502","Texas",10,0.675979300418019
"503","Texas",11,1.32522997734521
"504","Texas",12,1.31813802707478
"505","Utah",1,1.85265222334205
"506","Utah",2,1.54484498733748
"507","Utah",3,1.24130552041127
"508","Utah",4,1.38311345364596
"509","Utah",5,1.42438698831715
"510","Utah",6,1.51535187594685
"511","Utah",7,1.29423723474715
"512","Utah",8,0.845196738472035
"513","Utah",9,1.06822208659774
"514","Utah",10,1.38332343914925
"515","Utah",11,1.39388240034592
"516","Utah",12,1.39471003002349
"517","Vermont",1,2.26587865951584
"518","Vermont",2,1.90114673762126
"519","Vermont",3,1.57459194397631
"520","Vermont",4,1.11274666426845
"521","Vermont",5,1.25043087898522
"522","Vermont",6,0.82335449651319
"523","Vermont",7,0.772592951435255
"524","Vermont",8,0.864975659593476
"525","Vermont",9,0.993449372253462
"526","Vermont",10,1.10473203204352
"527","Vermont",11,1.20801092834049
"528","Vermont",12,2.08325249705972
"529","Virginia",1,1.85144258057415
"530","Virginia",2,1.48317251775537
"531","Virginia",3,1.38118538721926
"532","Virginia",4,0.912057879089516
"533","Virginia",5,1.09764935227429
"534","Virginia",6,0.760107847485676
"535","Virginia",7,0.795619682530433
"536","Virginia",8,0.940813769453956
"537","Virginia",9,0.789807280862708
"538","Virginia",10,0.988300263193664
"539","Virginia",11,1.30141362156203
"540","Virginia",12,1.95024905835582
"541","Washington",1,1.40050208811126
"542","Washington",2,1.27930953125009
"543","Washington",3,1.08250832778734
"544","Washington",4,0.988816654981477
"545","Washington",5,1.1144651152482
"546","Washington",6,1.14124028634196
"547","Washington",7,1.14264015967246
"548","Washington",8,0.755531717024589
"549","Washington",9,1.06315234419565
"550","Washington",10,0.979540749341541
"551","Washington",11,1.27288731898665
"552","Washington",12,1.2563373612855
"553","West Virginia",1,2.07105603629338
"554","West Virginia",2,1.72201142696484
"555","West Virginia",3,1.60758268671346
"556","West Virginia",4,1.17153845601813
"557","West Virginia",5,1.40542203116093
"558","West Virginia",6,0.81166963459314
"559","West Virginia",7,0.883582331589811
"560","West Virginia",8,1.01105069205305
"561","West Virginia",9,0.851405321131717
"562","West Virginia",10,1.07233014743048
"563","West Virginia",11,1.55334723038558
"564","West Virginia",12,2.10212672579308
"565","Wisconsin",1,2.30555524073315
"566","Wisconsin",2,2.5542814647397
"567","Wisconsin",3,1.81157561454197
"568","Wisconsin",4,1.29899717252464
"569","Wisconsin",5,1.34616707142376
"570","Wisconsin",6,1.03029725021423
"571","Wisconsin",7,1.1253377203344
"572","Wisconsin",8,1.02144767921969
"573","Wisconsin",9,0.972521621608436
"574","Wisconsin",10,1.15069867719746
"575","Wisconsin",11,1.79809849568197
"576","Wisconsin",12,2.40305405323037
"577","Wyoming",1,1.73787857767432
"578","Wyoming",2,1.82108789872789
"579","Wyoming",3,1.43607079092704
"580","Wyoming",4,1.42989409537042
"581","Wyoming",5,1.30798270283214
"582","Wyoming",6,1.54736758305274
"583","Wyoming",7,1.30576094243883
"584","Wyoming",8,1.06968246143646
"585","Wyoming",9,1.27392753789356
"586","Wyoming",10,1.34284420075485
"587","Wyoming",11,1.87478487189571
"588","Wyoming",12,1.72165402488393
