"","full_name","variable.rounded","freq","percentage"
"1","Alabama",0,76,63.3
"2","Alabama",1,39,32.5
"3","Alabama",2,5,4.2
"4","Alaska",0,76,63.3
"5","Alaska",1,36,30
"6","Alaska",2,8,6.7
"7","Arizona",0,52,43.3
"8","Arizona",1,57,47.5
"9","Arizona",2,10,8.3
"10","Arizona",3,1,0.8
"11","Arkansas",0,76,63.3
"12","Arkansas",1,40,33.3
"13","Arkansas",2,3,2.5
"14","Arkansas",3,1,0.8
"15","California",0,74,61.7
"16","California",1,40,33.3
"17","California",2,6,5
"18","Colorado",0,67,55.8
"19","Colorado",1,44,36.7
"20","Colorado",2,9,7.5
"21","Connecticut",0,75,62.5
"22","Connecticut",1,41,34.2
"23","Connecticut",2,4,3.3
"24","Delaware",0,78,65
"25","Delaware",1,34,28.3
"26","Delaware",2,8,6.7
"27","District of Columbia",0,79,65.8
"28","District of Columbia",1,33,27.5
"29","District of Columbia",2,7,5.8
"30","District of Columbia",3,1,0.8
"31","Florida",0,75,62.5
"32","Florida",1,38,31.7
"33","Florida",2,7,5.8
"34","Georgia",0,78,65
"35","Georgia",1,38,31.7
"36","Georgia",2,4,3.3
"37","Hawaii",0,90,75
"38","Hawaii",1,18,15
"39","Hawaii",2,8,6.7
"40","Hawaii",3,4,3.3
"41","Idaho",0,67,55.8
"42","Idaho",1,49,40.8
"43","Idaho",2,4,3.3
"44","Illinois",0,74,61.7
"45","Illinois",1,45,37.5
"46","Illinois",2,1,0.8
"47","Indiana",0,79,65.8
"48","Indiana",1,37,30.8
"49","Indiana",2,4,3.3
"50","Iowa",0,81,67.5
"51","Iowa",1,35,29.2
"52","Iowa",2,3,2.5
"53","Iowa",3,1,0.8
"54","Kansas",0,82,68.3
"55","Kansas",1,35,29.2
"56","Kansas",2,3,2.5
"57","Kentucky",0,79,65.8
"58","Kentucky",1,38,31.7
"59","Kentucky",2,3,2.5
"60","Louisiana",0,72,60
"61","Louisiana",1,40,33.3
"62","Louisiana",2,7,5.8
"63","Louisiana",3,1,0.8
"64","Maine",0,84,70
"65","Maine",1,32,26.7
"66","Maine",2,4,3.3
"67","Maryland",0,76,63.3
"68","Maryland",1,37,30.8
"69","Maryland",2,7,5.8
"70","Massachusetts",0,82,68.3
"71","Massachusetts",1,36,30
"72","Massachusetts",2,2,1.7
"73","Michigan",0,81,67.5
"74","Michigan",1,35,29.2
"75","Michigan",2,4,3.3
"76","Minnesota",0,73,60.8
"77","Minnesota",1,39,32.5
"78","Minnesota",2,7,5.8
"79","Minnesota",3,1,0.8
"80","Mississippi",0,75,62.5
"81","Mississippi",1,39,32.5
"82","Mississippi",2,6,5
"83","Missouri",0,80,66.7
"84","Missouri",1,36,30
"85","Missouri",2,4,3.3
"86","Montana",0,89,74.2
"87","Montana",1,27,22.5
"88","Montana",2,4,3.3
"89","Nebraska",0,84,70
"90","Nebraska",1,33,27.5
"91","Nebraska",2,3,2.5
"92","Nevada",0,63,52.5
"93","Nevada",1,45,37.5
"94","Nevada",2,12,10
"95","New Hampshire",0,80,66.7
"96","New Hampshire",1,34,28.3
"97","New Hampshire",2,6,5
"98","New Jersey",0,79,65.8
"99","New Jersey",1,33,27.5
"100","New Jersey",2,8,6.7
"101","New Mexico",0,65,54.2
"102","New Mexico",1,44,36.7
"103","New Mexico",2,10,8.3
"104","New Mexico",3,1,0.8
"105","New York",0,77,64.2
"106","New York",1,38,31.7
"107","New York",2,5,4.2
"108","North Carolina",0,78,65
"109","North Carolina",1,39,32.5
"110","North Carolina",2,3,2.5
"111","North Dakota",0,83,69.2
"112","North Dakota",1,33,27.5
"113","North Dakota",2,4,3.3
"114","Ohio",0,77,64.2
"115","Ohio",1,39,32.5
"116","Ohio",2,4,3.3
"117","Oklahoma",0,75,62.5
"118","Oklahoma",1,43,35.8
"119","Oklahoma",2,2,1.7
"120","Oregon",0,74,61.7
"121","Oregon",1,39,32.5
"122","Oregon",2,7,5.8
"123","Pennsylvania",0,77,64.2
"124","Pennsylvania",1,38,31.7
"125","Pennsylvania",2,5,4.2
"126","Rhode Island",0,78,65
"127","Rhode Island",1,37,30.8
"128","Rhode Island",2,5,4.2
"129","South Carolina",0,82,68.3
"130","South Carolina",1,34,28.3
"131","South Carolina",2,4,3.3
"132","South Dakota",0,84,70
"133","South Dakota",1,34,28.3
"134","South Dakota",2,2,1.7
"135","Tennessee",0,77,64.2
"136","Tennessee",1,36,30
"137","Tennessee",2,7,5.8
"138","Texas",0,72,60
"139","Texas",1,40,33.3
"140","Texas",2,8,6.7
"141","Utah",0,72,60
"142","Utah",1,41,34.2
"143","Utah",2,7,5.8
"144","Vermont",0,81,67.5
"145","Vermont",1,32,26.7
"146","Vermont",2,7,5.8
"147","Virginia",0,76,63.3
"148","Virginia",1,43,35.8
"149","Virginia",2,1,0.8
"150","Washington",0,72,60
"151","Washington",1,44,36.7
"152","Washington",2,4,3.3
"153","West Virginia",0,84,70
"154","West Virginia",1,34,28.3
"155","West Virginia",2,2,1.7
"156","Wisconsin",0,78,65
"157","Wisconsin",1,37,30.8
"158","Wisconsin",2,5,4.2
"159","Wyoming",0,77,64.2
"160","Wyoming",1,36,30
"161","Wyoming",2,7,5.8
