"region","week_id","anomaly.t2m.weekly"
1,1,-6.62883116883117
1,2,-5.09064935064935
1,3,-2.37103896103896
1,4,-4.09012987012987
1,5,-4.39662337662338
1,6,-4.8438961038961
1,7,-3.70727272727273
1,8,-4.28181818181818
1,9,-1.76441558441558
1,10,-4.2474025974026
1,11,-1.08350649350649
1,12,2.30441558441558
1,13,1.26493506493507
1,14,0.752857142857143
1,15,-0.216883116883117
1,16,-2.53086466165414
1,17,0.761428571428571
1,18,-1.06628571428571
1,19,-2.66771428571429
1,20,-0.729857142857144
1,21,-1.94885714285714
1,22,-1.78371428571429
1,23,-0.0461428571428572
1,24,-1.82985714285714
1,25,-1.82557142857143
1,26,0.0495714285714283
1,27,1.62471428571429
1,28,4.10257142857143
1,29,1.82214285714286
1,30,-0.773142857142856
1,31,-1.11442857142857
1,32,0.316428571428572
1,33,1.31771428571429
1,34,-0.324285714285715
1,35,-2.84
1,36,-1.927
1,37,-0.888
1,38,-0.838
1,39,-1.68928571428571
1,40,1.37214285714286
1,41,-1.43314285714286
1,42,-4.75714285714286
1,43,-2.27057142857143
1,44,0.979714285714285
1,45,-3.45357142857143
1,46,-0.987
1,47,-3.89371428571429
1,48,-6.91385714285714
1,49,-5.45142857142857
1,50,-4.202
1,51,-8.706
1,52,-10.0803571428571
1,53,-3.3674025974026
1,54,-1.68350649350649
1,55,1.72324675324675
1,56,-1.0387012987013
1,57,-0.242337662337662
1,58,3.57753246753247
1,59,-2.42155844155844
1,60,-6.19467532467532
1,61,-2.16584415584416
1,62,-1.52883116883117
1,63,-0.633506493506493
1,64,0.948701298701299
1,65,-0.602207792207792
1,66,3.20142857142857
1,67,0.627402597402597
1,68,1.53770676691729
1,69,2.19714285714286
1,70,-1.302
1,71,1.75942857142857
1,72,-0.262714285714286
1,73,-0.583142857142858
1,74,-0.983714285714286
1,75,1.20385714285714
1,76,-0.546999999999999
1,77,0.0215714285714283
1,78,0.473857142857143
1,79,0.846142857142858
1,80,-0.281714285714286
1,81,-0.200714285714287
1,82,-1.12171428571429
1,83,0.596999999999999
1,84,-1.04357142857143
1,85,-0.370857142857142
1,86,0.0328571428571424
1,87,-0.69857142857143
1,88,0.193
1,89,0.0348571428571428
1,90,0.236285714285714
1,91,0.657857142857143
1,92,2.43071428571428
1,93,-0.990285714285713
1,94,-3.09714285714286
1,95,-0.736285714285714
1,96,1.88828571428571
1,97,1.06214285714286
1,98,-2.217
1,99,1.54485714285714
1,100,3.57042857142857
1,101,0.115714285714286
1,102,1.52514285714286
1,103,-0.471714285714286
1,104,2.41964285714286
1,105,1.49831168831169
1,106,2.11077922077922
1,107,2.16896103896104
1,108,-0.59012987012987
1,109,-3.89233766233766
1,110,-9.0338961038961
1,111,-1.96727272727273
1,112,1.82675324675325
1,113,3.0312987012987
1,114,-0.328831168831169
1,115,2.37506493506494
1,116,2.39584415584416
1,117,2.13064935064935
1,118,-2.63142857142857
1,119,-0.80974025974026
1,120,-1.35086466165414
1,121,0.457142857142857
1,122,1.35657142857143
1,123,-0.807714285714285
1,124,-2.02985714285714
1,125,2.22542857142857
1,126,-0.493714285714286
1,127,-3.579
1,128,-1.39985714285714
1,129,-0.727
1,130,-1.00471428571429
1,131,-0.0495714285714285
1,132,0.362571428571428
1,133,-1.74071428571429
1,134,-1.27028571428571
1,135,-1.56442857142857
1,136,-0.783571428571428
1,137,-1.16228571428571
1,138,1.83714285714286
1,139,0.277142857142857
1,140,0.221571428571428
1,141,-0.710857142857143
1,142,-0.292285714285714
1,143,-1.62642857142857
1,144,0.416428571428571
1,145,-1.096
1,146,-0.601428571428571
1,147,-0.227714285714286
1,148,-3.59314285714286
1,149,-0.219285714285714
1,150,1.87728571428571
1,151,0.433428571428572
1,152,0.919
1,153,-6.03857142857143
1,154,-6.07342857142857
1,155,-1.29028571428571
1,156,-1.1875
1,157,2.78545454545455
1,158,1.65506493506494
1,159,-4.50246753246753
1,160,-4.80584415584416
1,161,0.829090909090909
1,162,-0.25961038961039
1,163,-3.07155844155844
1,164,-2.3761038961039
1,165,-2.18727272727273
1,166,-1.16168831168831
1,167,-6.66636363636364
1,168,-4.8812987012987
1,169,-6.64363636363636
1,170,-5.98285714285714
1,171,-3.85116883116883
1,172,1.27199248120301
1,173,-0.881428571428572
1,174,-2.42628571428571
1,175,0.239428571428572
1,176,0.245857142857142
1,177,0.673999999999999
1,178,-0.269428571428572
1,179,-1.65042857142857
1,180,-0.456999999999999
1,181,0.665857142857143
1,182,-0.406142857142857
1,183,-1.64957142857143
1,184,-1.33742857142857
1,185,-0.260714285714286
1,186,-0.351714285714285
1,187,0.824142857142856
1,188,1.61071428571429
1,189,-0.65942857142857
1,190,-0.128571428571429
1,191,-0.0314285714285725
1,192,1.03442857142857
1,193,0.320571428571429
1,194,-1.00085714285714
1,195,-1.09928571428571
1,196,-3.14928571428571
