"","full_name","variable.rounded","freq","percentage"
"1","Alabama",-8,1,0.2
"2","Alabama",-7,1,0.2
"3","Alabama",-6,6,1.4
"4","Alabama",-5,6,1.4
"5","Alabama",-4,17,3.8
"6","Alabama",-3,28,6.3
"7","Alabama",-2,55,12.4
"8","Alabama",-1,119,26.8
"9","Alabama",0,98,22.1
"10","Alabama",1,70,15.8
"11","Alabama",2,34,7.7
"12","Alabama",3,6,1.4
"13","Alabama",4,1,0.2
"14","Alabama",5,2,0.5
"15","Alaska",-11,1,0.2
"16","Alaska",-9,3,0.7
"17","Alaska",-8,2,0.5
"18","Alaska",-7,2,0.5
"19","Alaska",-6,2,0.5
"20","Alaska",-5,6,1.4
"21","Alaska",-4,16,3.6
"22","Alaska",-3,33,7.4
"23","Alaska",-2,82,18.5
"24","Alaska",-1,109,24.5
"25","Alaska",0,90,20.3
"26","Alaska",1,56,12.6
"27","Alaska",2,26,5.9
"28","Alaska",3,13,2.9
"29","Alaska",4,3,0.7
"30","Arizona",-6,1,0.2
"31","Arizona",-5,2,0.5
"32","Arizona",-4,11,2.5
"33","Arizona",-3,39,8.8
"34","Arizona",-2,65,14.6
"35","Arizona",-1,107,24.1
"36","Arizona",0,115,25.9
"37","Arizona",1,70,15.8
"38","Arizona",2,29,6.5
"39","Arizona",3,4,0.9
"40","Arizona",4,1,0.2
"41","Arkansas",-9,1,0.2
"42","Arkansas",-8,1,0.2
"43","Arkansas",-7,2,0.5
"44","Arkansas",-6,3,0.7
"45","Arkansas",-5,8,1.8
"46","Arkansas",-4,20,4.5
"47","Arkansas",-3,28,6.3
"48","Arkansas",-2,71,16
"49","Arkansas",-1,103,23.2
"50","Arkansas",0,88,19.8
"51","Arkansas",1,60,13.5
"52","Arkansas",2,42,9.5
"53","Arkansas",3,11,2.5
"54","Arkansas",4,4,0.9
"55","Arkansas",5,2,0.5
"56","California",-7,1,0.2
"57","California",-5,2,0.5
"58","California",-4,12,2.7
"59","California",-3,31,7
"60","California",-2,65,14.6
"61","California",-1,108,24.3
"62","California",0,114,25.7
"63","California",1,75,16.9
"64","California",2,26,5.9
