"","date","ID_1","t2m"
"1","2018-01-01",1,7.77
"2","2018-01-01",2,8.14
"3","2018-01-01",3,7
"4","2018-01-02",1,5.95
"5","2018-01-02",2,6.18
"6","2018-01-02",3,4.74
"7","2018-01-03",1,10.15
"8","2018-01-03",2,10.07
"9","2018-01-03",3,8.85
"10","2018-01-04",1,7.49
"11","2018-01-04",2,7.86
"12","2018-01-04",3,6.05
"13","2018-01-05",1,7.87
"14","2018-01-05",2,7.95
"15","2018-01-05",3,6.73
"16","2018-01-06",1,4.12
"17","2018-01-06",2,4.7
"18","2018-01-06",3,4.11
"19","2018-01-07",1,4.67
"20","2018-01-07",2,4.48
"21","2018-01-07",3,4.66
"22","2018-01-08",1,2.45
"23","2018-01-08",2,1.97
"24","2018-01-08",3,2.37
"25","2018-01-09",1,1.49
"26","2018-01-09",2,2.07
"27","2018-01-09",3,1.95
"28","2018-01-10",1,7.5
"29","2018-01-10",2,7.15
"30","2018-01-10",3,6.55
"31","2018-01-11",1,5.84
"32","2018-01-11",2,5.68
"33","2018-01-11",3,5.3
"34","2018-01-12",1,5.84
"35","2018-01-12",2,5.69
"36","2018-01-12",3,4.83
"37","2018-01-13",1,3.82
"38","2018-01-13",2,4.11
"39","2018-01-13",3,2.92
"40","2018-01-14",1,2.52
"41","2018-01-14",2,2.99
"42","2018-01-14",3,2.24
"43","2018-01-15",1,2.7
"44","2018-01-15",2,2.55
"45","2018-01-15",3,1.61
"46","2018-01-16",1,6.56
"47","2018-01-16",2,6.68
"48","2018-01-16",3,5.75
"49","2018-01-17",1,3.4
"50","2018-01-17",2,4.01
"51","2018-01-17",3,2.33
"52","2018-01-18",1,5
"53","2018-01-18",2,5.11
"54","2018-01-18",3,3.2
"55","2018-01-19",1,3.5
"56","2018-01-19",2,3.76
"57","2018-01-19",3,2.61
"58","2018-01-20",1,2.6
"59","2018-01-20",2,2.54
"60","2018-01-20",3,1.28
"61","2018-01-21",1,2.1
"62","2018-01-21",2,2.66
"63","2018-01-21",3,1
"64","2018-01-22",1,3.48
"65","2018-01-22",2,4.19
"66","2018-01-22",3,2.25
"67","2018-01-23",1,5.61
"68","2018-01-23",2,6.33
"69","2018-01-23",3,5.08
"70","2018-01-24",1,11.27
"71","2018-01-24",2,11.41
"72","2018-01-24",3,9.24
"73","2018-01-25",1,8.65
"74","2018-01-25",2,8.25
"75","2018-01-25",3,8.41
"76","2018-01-26",1,6.01
"77","2018-01-26",2,6
"78","2018-01-26",3,5.31
"79","2018-01-27",1,5.29
"80","2018-01-27",2,5.09
"81","2018-01-27",3,3.45
"82","2018-01-28",1,5.31
"83","2018-01-28",2,6.4
"84","2018-01-28",3,3.5
"85","2018-01-29",1,9.4
"86","2018-01-29",2,10
"87","2018-01-29",3,8.26
"88","2018-01-30",1,4.53
"89","2018-01-30",2,4.76
"90","2018-01-30",3,5.55
"91","2018-01-31",1,8.68
"92","2018-01-31",2,8.3
"93","2018-01-31",3,7.7
"94","2018-02-01",1,2.3
"95","2018-02-01",2,3.03
"96","2018-02-01",3,1.86
"97","2018-02-02",1,2.84
"98","2018-02-02",2,3.4
"99","2018-02-02",3,1.06
"100","2018-02-03",1,1.05
"101","2018-02-03",2,1.63
"102","2018-02-03",3,1.22
"103","2018-02-04",1,1.24
"104","2018-02-04",2,1.97
"105","2018-02-04",3,0.3
"106","2018-02-05",1,-0.14
"107","2018-02-05",2,0.64
"108","2018-02-05",3,-2.36
"109","2018-02-06",1,-1.95
"110","2018-02-06",2,-1.47
"111","2018-02-06",3,-1.92
"112","2018-02-07",1,-2.32
"113","2018-02-07",2,-1.97
"114","2018-02-07",3,-2.21
"115","2018-02-08",1,-3.7
"116","2018-02-08",2,-2.77
"117","2018-02-08",3,-5.23
"118","2018-02-09",1,-1.42
"119","2018-02-09",2,-0.8
"120","2018-02-09",3,-4.22
"121","2018-02-10",1,0.69
"122","2018-02-10",2,2.09
"123","2018-02-10",3,-0.11
"124","2018-02-11",1,2.21
"125","2018-02-11",2,2.88
"126","2018-02-11",3,0.54
"127","2018-02-12",1,1.54
"128","2018-02-12",2,2.11
"129","2018-02-12",3,-0.01
"130","2018-02-13",1,0.16
"131","2018-02-13",2,0.71
"132","2018-02-13",3,-1.99
"133","2018-02-14",1,-0.07
"134","2018-02-14",2,0.21
"135","2018-02-14",3,-1.85
"136","2018-02-15",1,2.82
"137","2018-02-15",2,3.5
"138","2018-02-15",3,1.66
"139","2018-02-16",1,2.82
"140","2018-02-16",2,3.08
"141","2018-02-16",3,2.9
"142","2018-02-17",1,0.75
"143","2018-02-17",2,0.79
"144","2018-02-17",3,-0.13
"145","2018-02-18",1,-1.23
"146","2018-02-18",2,-1.31
"147","2018-02-18",3,-1.94
"148","2018-02-19",1,0.27
"149","2018-02-19",2,1.04
"150","2018-02-19",3,-1.54
"151","2018-02-20",1,2.03
"152","2018-02-20",2,2.11
"153","2018-02-20",3,-0.12
"154","2018-02-21",1,-0.39
"155","2018-02-21",2,0.25
"156","2018-02-21",3,-1.81
"157","2018-02-22",1,-1.69
"158","2018-02-22",2,-0.98
"159","2018-02-22",3,-2.78
