"","full_name","variable.rounded","freq","percentage"
"1","Alabama",0,51,42.5
"2","Alabama",1,8,6.7
"3","Alabama",2,5,4.2
"4","Alabama",3,4,3.3
"5","Alabama",4,1,0.8
"6","Alabama",5,4,3.3
"7","Alabama",6,2,1.7
"8","Alabama",7,1,0.8
"9","Alabama",8,2,1.7
"10","Alabama",9,1,0.8
"11","Alabama",10,2,1.7
"12","Alabama",13,3,2.5
"13","Alabama",14,1,0.8
"14","Alabama",15,6,5
"15","Alabama",16,6,5
"16","Alabama",17,2,1.7
"17","Alabama",18,4,3.3
"18","Alabama",19,3,2.5
"19","Alabama",20,3,2.5
"20","Alabama",21,1,0.8
"21","Alabama",22,3,2.5
"22","Alabama",23,4,3.3
"23","Alabama",24,2,1.7
"24","Alabama",25,1,0.8
"25","Alaska",5,2,1.7
"26","Alaska",8,3,2.5
"27","Alaska",9,1,0.8
"28","Alaska",10,3,2.5
"29","Alaska",11,1,0.8
"30","Alaska",12,1,0.8
"31","Alaska",13,5,4.2
"32","Alaska",14,2,1.7
"33","Alaska",15,2,1.7
"34","Alaska",16,1,0.8
"35","Alaska",18,3,2.5
"36","Alaska",19,4,3.3
"37","Alaska",20,1,0.8
"38","Alaska",21,1,0.8
"39","Alaska",22,1,0.8
"40","Alaska",24,1,0.8
"41","Alaska",25,1,0.8
"42","Alaska",26,4,3.3
"43","Alaska",27,4,3.3
"44","Alaska",28,5,4.2
"45","Alaska",29,4,3.3
"46","Alaska",30,70,58.3
"47","Arizona",0,55,45.8
"48","Arizona",1,10,8.3
"49","Arizona",2,2,1.7
"50","Arizona",3,5,4.2
"51","Arizona",4,7,5.8
"52","Arizona",5,3,2.5
"53","Arizona",6,3,2.5
"54","Arizona",7,2,1.7
"55","Arizona",8,1,0.8
"56","Arizona",10,3,2.5
"57","Arizona",11,1,0.8
"58","Arizona",12,2,1.7
"59","Arizona",13,2,1.7
"60","Arizona",14,1,0.8
"61","Arizona",15,2,1.7
"62","Arizona",16,7,5.8
"63","Arizona",17,2,1.7
"64","Arizona",18,2,1.7
"65","Arizona",20,1,0.8
"66","Arizona",21,1,0.8
"67","Arizona",22,1,0.8
"68","Arizona",23,3,2.5
"69","Arizona",24,3,2.5
"70","Arizona",25,1,0.8
"71","Arkansas",0,49,40.8
"72","Arkansas",1,5,4.2
"73","Arkansas",2,3,2.5
"74","Arkansas",3,5,4.2
"75","Arkansas",4,2,1.7
"76","Arkansas",5,1,0.8
"77","Arkansas",6,4,3.3
"78","Arkansas",7,1,0.8
"79","Arkansas",8,1,0.8
"80","Arkansas",9,1,0.8
"81","Arkansas",10,3,2.5
"82","Arkansas",11,1,0.8
"83","Arkansas",12,3,2.5
"84","Arkansas",13,1,0.8
"85","Arkansas",17,4,3.3
"86","Arkansas",18,4,3.3
"87","Arkansas",19,1,0.8
"88","Arkansas",20,1,0.8
"89","Arkansas",21,6,5
"90","Arkansas",22,3,2.5
"91","Arkansas",23,7,5.8
"92","Arkansas",24,1,0.8
"93","Arkansas",25,4,3.3
"94","Arkansas",26,4,3.3
"95","Arkansas",28,1,0.8
"96","Arkansas",29,2,1.7
"97","Arkansas",30,1,0.8
"98","Arkansas",31,1,0.8
"99","California",0,48,40
"100","California",1,9,7.5
"101","California",2,6,5
"102","California",3,5,4.2
"103","California",5,5,4.2
"104","California",6,3,2.5
"105","California",7,3,2.5
"106","California",8,1,0.8
"107","California",9,4,3.3
"108","California",10,3,2.5
"109","California",11,3,2.5
"110","California",12,1,0.8
"111","California",14,1,0.8
"112","California",15,1,0.8
"113","California",16,1,0.8
"114","California",17,1,0.8
"115","California",18,1,0.8
"116","California",19,4,3.3
"117","California",20,4,3.3
"118","California",21,1,0.8
"119","California",22,3,2.5
"120","California",23,3,2.5
"121","California",24,2,1.7
"122","California",25,2,1.7
"123","California",27,4,3.3
"124","California",28,1,0.8
"125","Colorado",0,22,18.3
"126","Colorado",1,7,5.8
"127","Colorado",2,3,2.5
"128","Colorado",3,2,1.7
"129","Colorado",4,3,2.5
"130","Colorado",5,1,0.8
"131","Colorado",6,2,1.7
"132","Colorado",7,2,1.7
"133","Colorado",8,4,3.3
"134","Colorado",10,1,0.8
"135","Colorado",11,1,0.8
"136","Colorado",12,1,0.8
"137","Colorado",14,2,1.7
"138","Colorado",15,1,0.8
"139","Colorado",17,2,1.7
"140","Colorado",18,3,2.5
"141","Colorado",20,4,3.3
"142","Colorado",21,2,1.7
"143","Colorado",22,1,0.8
"144","Colorado",24,1,0.8
"145","Colorado",25,2,1.7
"146","Colorado",26,3,2.5
"147","Colorado",27,3,2.5
"148","Colorado",28,5,4.2
"149","Colorado",29,1,0.8
"150","Colorado",30,9,7.5
"151","Colorado",31,32,26.7
"152","Connecticut",0,39,32.5
"153","Connecticut",1,4,3.3
"154","Connecticut",2,1,0.8
"155","Connecticut",3,2,1.7
"156","Connecticut",4,4,3.3
"157","Connecticut",5,1,0.8
"158","Connecticut",9,2,1.7
"159","Connecticut",10,3,2.5
"160","Connecticut",14,1,0.8
"161","Connecticut",15,2,1.7
"162","Connecticut",16,1,0.8
"163","Connecticut",17,3,2.5
"164","Connecticut",19,4,3.3
"165","Connecticut",20,2,1.7
"166","Connecticut",21,1,0.8
"167","Connecticut",22,2,1.7
"168","Connecticut",23,1,0.8
"169","Connecticut",25,2,1.7
"170","Connecticut",26,4,3.3
"171","Connecticut",27,3,2.5
"172","Connecticut",28,6,5
"173","Connecticut",29,1,0.8
"174","Connecticut",30,13,10.8
"175","Connecticut",31,18,15
"176","Delaware",0,48,40
"177","Delaware",1,3,2.5
"178","Delaware",2,2,1.7
"179","Delaware",3,2,1.7
"180","Delaware",4,3,2.5
"181","Delaware",6,2,1.7
"182","Delaware",8,2,1.7
"183","Delaware",9,1,0.8
"184","Delaware",12,4,3.3
"185","Delaware",14,3,2.5
"186","Delaware",15,1,0.8
"187","Delaware",16,2,1.7
"188","Delaware",18,1,0.8
"189","Delaware",19,2,1.7
"190","Delaware",20,1,0.8
"191","Delaware",23,2,1.7
"192","Delaware",24,3,2.5
"193","Delaware",25,6,5
"194","Delaware",26,3,2.5
"195","Delaware",27,3,2.5
"196","Delaware",28,3,2.5
"197","Delaware",29,7,5.8
"198","Delaware",30,9,7.5
"199","Delaware",31,7,5.8
"200","District of Columbia",0,49,40.8
"201","District of Columbia",1,2,1.7
"202","District of Columbia",2,2,1.7
"203","District of Columbia",3,2,1.7
"204","District of Columbia",4,3,2.5
"205","District of Columbia",5,3,2.5
"206","District of Columbia",7,3,2.5
"207","District of Columbia",8,2,1.7
"208","District of Columbia",9,1,0.8
"209","District of Columbia",11,4,3.3
"210","District of Columbia",12,1,0.8
"211","District of Columbia",14,1,0.8
"212","District of Columbia",18,2,1.7
"213","District of Columbia",19,3,2.5
"214","District of Columbia",20,1,0.8
"215","District of Columbia",21,1,0.8
"216","District of Columbia",22,1,0.8
"217","District of Columbia",23,3,2.5
"218","District of Columbia",24,3,2.5
"219","District of Columbia",25,5,4.2
"220","District of Columbia",26,3,2.5
"221","District of Columbia",27,6,5
"222","District of Columbia",28,4,3.3
"223","District of Columbia",29,4,3.3
"224","District of Columbia",30,6,5
"225","District of Columbia",31,5,4.2
"226","Florida",0,85,70.8
"227","Florida",1,14,11.7
"228","Florida",2,10,8.3
"229","Florida",3,6,5
"230","Florida",4,1,0.8
"231","Florida",5,3,2.5
"232","Florida",6,1,0.8
"233","Georgia",0,50,41.7
"234","Georgia",1,7,5.8
"235","Georgia",2,5,4.2
"236","Georgia",3,5,4.2
"237","Georgia",4,2,1.7
"238","Georgia",5,3,2.5
"239","Georgia",6,4,3.3
"240","Georgia",8,2,1.7
"241","Georgia",9,1,0.8
"242","Georgia",10,1,0.8
"243","Georgia",12,1,0.8
"244","Georgia",14,3,2.5
"245","Georgia",15,5,4.2
"246","Georgia",16,2,1.7
"247","Georgia",17,8,6.7
"248","Georgia",18,1,0.8
"249","Georgia",19,5,4.2
"250","Georgia",20,2,1.7
"251","Georgia",21,1,0.8
"252","Georgia",22,3,2.5
"253","Georgia",23,3,2.5
"254","Georgia",24,4,3.3
"255","Georgia",25,2,1.7
"256","Hawaii",0,120,100
"257","Idaho",0,15,12.5
"258","Idaho",1,6,5
"259","Idaho",2,3,2.5
"260","Idaho",3,3,2.5
"261","Idaho",4,2,1.7
"262","Idaho",5,2,1.7
"263","Idaho",6,4,3.3
"264","Idaho",7,5,4.2
"265","Idaho",8,1,0.8
"266","Idaho",10,1,0.8
"267","Idaho",11,1,0.8
"268","Idaho",12,1,0.8
"269","Idaho",17,3,2.5
"270","Idaho",18,3,2.5
"271","Idaho",19,3,2.5
"272","Idaho",20,1,0.8
"273","Idaho",21,2,1.7
"274","Idaho",22,1,0.8
"275","Idaho",23,1,0.8
"276","Idaho",24,1,0.8
"277","Idaho",25,1,0.8
"278","Idaho",26,4,3.3
"279","Idaho",27,1,0.8
"280","Idaho",28,4,3.3
"281","Idaho",29,1,0.8
"282","Idaho",30,5,4.2
"283","Idaho",31,45,37.5
"284","Illinois",0,32,26.7
"285","Illinois",1,6,5
"286","Illinois",2,2,1.7
"287","Illinois",3,1,0.8
"288","Illinois",4,1,0.8
"289","Illinois",5,3,2.5
"290","Illinois",6,1,0.8
"291","Illinois",7,1,0.8
"292","Illinois",8,3,2.5
"293","Illinois",9,1,0.8
"294","Illinois",10,1,0.8
"295","Illinois",11,3,2.5
"296","Illinois",12,2,1.7
"297","Illinois",14,1,0.8
"298","Illinois",15,2,1.7
"299","Illinois",16,1,0.8
"300","Illinois",18,2,1.7
"301","Illinois",19,1,0.8
"302","Illinois",20,2,1.7
"303","Illinois",22,6,5
"304","Illinois",23,1,0.8
"305","Illinois",24,2,1.7
"306","Illinois",25,2,1.7
"307","Illinois",26,3,2.5
"308","Illinois",27,1,0.8
"309","Illinois",28,3,2.5
"310","Illinois",29,7,5.8
"311","Illinois",30,14,11.7
"312","Illinois",31,15,12.5
"313","Indiana",0,36,30
"314","Indiana",1,4,3.3
"315","Indiana",2,3,2.5
"316","Indiana",3,3,2.5
"317","Indiana",5,2,1.7
"318","Indiana",6,3,2.5
"319","Indiana",7,1,0.8
"320","Indiana",9,1,0.8
"321","Indiana",10,2,1.7
"322","Indiana",11,1,0.8
"323","Indiana",12,3,2.5
"324","Indiana",13,3,2.5
"325","Indiana",14,1,0.8
"326","Indiana",16,1,0.8
"327","Indiana",17,3,2.5
"328","Indiana",18,3,2.5
"329","Indiana",19,2,1.7
"330","Indiana",21,2,1.7
"331","Indiana",22,1,0.8
"332","Indiana",23,1,0.8
"333","Indiana",24,4,3.3
"334","Indiana",25,1,0.8
"335","Indiana",26,2,1.7
"336","Indiana",27,3,2.5
"337","Indiana",28,7,5.8
"338","Indiana",29,10,8.3
"339","Indiana",30,11,9.2
"340","Indiana",31,6,5
"341","Iowa",0,33,27.5
"342","Iowa",1,5,4.2
"343","Iowa",2,2,1.7
"344","Iowa",3,1,0.8
"345","Iowa",4,2,1.7
"346","Iowa",5,4,3.3
"347","Iowa",6,1,0.8
"348","Iowa",9,2,1.7
"349","Iowa",10,1,0.8
"350","Iowa",12,1,0.8
"351","Iowa",14,2,1.7
"352","Iowa",15,1,0.8
"353","Iowa",16,4,3.3
"354","Iowa",17,4,3.3
"355","Iowa",19,1,0.8
"356","Iowa",20,2,1.7
"357","Iowa",21,1,0.8
"358","Iowa",22,2,1.7
"359","Iowa",23,1,0.8
"360","Iowa",24,2,1.7
"361","Iowa",25,1,0.8
"362","Iowa",26,2,1.7
"363","Iowa",27,4,3.3
"364","Iowa",28,3,2.5
"365","Iowa",29,1,0.8
"366","Iowa",30,7,5.8
"367","Iowa",31,30,25
"368","Kansas",0,38,31.7
"369","Kansas",1,7,5.8
"370","Kansas",2,4,3.3
"371","Kansas",3,2,1.7
"372","Kansas",4,2,1.7
"373","Kansas",5,1,0.8
"374","Kansas",7,2,1.7
"375","Kansas",8,4,3.3
"376","Kansas",9,2,1.7
"377","Kansas",10,1,0.8
"378","Kansas",11,1,0.8
"379","Kansas",12,3,2.5
"380","Kansas",13,2,1.7
"381","Kansas",14,1,0.8
"382","Kansas",15,1,0.8
"383","Kansas",16,2,1.7
"384","Kansas",17,1,0.8
"385","Kansas",19,3,2.5
"386","Kansas",20,1,0.8
"387","Kansas",21,1,0.8
"388","Kansas",24,2,1.7
"389","Kansas",25,4,3.3
"390","Kansas",26,4,3.3
"391","Kansas",27,5,4.2
"392","Kansas",28,3,2.5
"393","Kansas",29,8,6.7
"394","Kansas",30,5,4.2
"395","Kansas",31,10,8.3
"396","Kentucky",0,42,35
"397","Kentucky",1,6,5
"398","Kentucky",2,2,1.7
"399","Kentucky",3,1,0.8
"400","Kentucky",4,2,1.7
"401","Kentucky",5,4,3.3
"402","Kentucky",6,1,0.8
"403","Kentucky",7,3,2.5
"404","Kentucky",8,1,0.8
"405","Kentucky",9,1,0.8
"406","Kentucky",10,2,1.7
"407","Kentucky",11,2,1.7
"408","Kentucky",12,1,0.8
"409","Kentucky",13,4,3.3
"410","Kentucky",16,3,2.5
"411","Kentucky",17,1,0.8
"412","Kentucky",18,2,1.7
"413","Kentucky",19,2,1.7
"414","Kentucky",20,2,1.7
"415","Kentucky",22,2,1.7
"416","Kentucky",23,1,0.8
"417","Kentucky",24,5,4.2
"418","Kentucky",25,3,2.5
"419","Kentucky",26,8,6.7
"420","Kentucky",27,8,6.7
"421","Kentucky",28,4,3.3
"422","Kentucky",29,1,0.8
"423","Kentucky",30,1,0.8
"424","Kentucky",31,5,4.2
"425","Louisiana",0,64,53.3
"426","Louisiana",1,8,6.7
"427","Louisiana",2,2,1.7
"428","Louisiana",3,6,5
"429","Louisiana",4,2,1.7
"430","Louisiana",5,2,1.7
"431","Louisiana",6,2,1.7
"432","Louisiana",7,2,1.7
"433","Louisiana",8,3,2.5
"434","Louisiana",9,2,1.7
"435","Louisiana",10,3,2.5
"436","Louisiana",11,6,5
"437","Louisiana",12,4,3.3
"438","Louisiana",13,3,2.5
"439","Louisiana",14,3,2.5
"440","Louisiana",15,2,1.7
"441","Louisiana",16,2,1.7
"442","Louisiana",17,2,1.7
"443","Louisiana",19,1,0.8
"444","Louisiana",21,1,0.8
"445","Maine",0,28,23.3
"446","Maine",1,6,5
"447","Maine",4,5,4.2
"448","Maine",5,2,1.7
"449","Maine",6,2,1.7
"450","Maine",7,1,0.8
"451","Maine",12,2,1.7
"452","Maine",13,2,1.7
"453","Maine",14,1,0.8
"454","Maine",17,2,1.7
"455","Maine",18,2,1.7
"456","Maine",22,3,2.5
"457","Maine",23,1,0.8
"458","Maine",25,2,1.7
"459","Maine",26,4,3.3
"460","Maine",27,2,1.7
"461","Maine",28,2,1.7
"462","Maine",29,7,5.8
"463","Maine",30,4,3.3
"464","Maine",31,42,35
"465","Maryland",0,47,39.2
"466","Maryland",1,2,1.7
"467","Maryland",2,2,1.7
"468","Maryland",3,1,0.8
"469","Maryland",4,1,0.8
"470","Maryland",5,1,0.8
"471","Maryland",6,3,2.5
"472","Maryland",8,2,1.7
"473","Maryland",9,3,2.5
"474","Maryland",10,1,0.8
"475","Maryland",11,1,0.8
"476","Maryland",12,2,1.7
"477","Maryland",13,5,4.2
"478","Maryland",14,1,0.8
"479","Maryland",16,1,0.8
"480","Maryland",19,1,0.8
"481","Maryland",20,1,0.8
"482","Maryland",21,2,1.7
"483","Maryland",22,2,1.7
"484","Maryland",23,1,0.8
"485","Maryland",24,1,0.8
"486","Maryland",25,3,2.5
"487","Maryland",26,7,5.8
"488","Maryland",27,5,4.2
"489","Maryland",28,6,5
"490","Maryland",29,3,2.5
"491","Maryland",30,8,6.7
"492","Maryland",31,7,5.8
"493","Massachusetts",0,35,29.2
"494","Massachusetts",1,3,2.5
"495","Massachusetts",2,1,0.8
"496","Massachusetts",3,2,1.7
"497","Massachusetts",4,3,2.5
"498","Massachusetts",6,1,0.8
"499","Massachusetts",9,1,0.8
"500","Massachusetts",10,4,3.3
"501","Massachusetts",11,3,2.5
"502","Massachusetts",13,3,2.5
"503","Massachusetts",14,1,0.8
"504","Massachusetts",15,2,1.7
"505","Massachusetts",18,1,0.8
"506","Massachusetts",20,2,1.7
"507","Massachusetts",22,1,0.8
"508","Massachusetts",24,2,1.7
"509","Massachusetts",25,2,1.7
"510","Massachusetts",26,3,2.5
"511","Massachusetts",27,5,4.2
"512","Massachusetts",28,4,3.3
"513","Massachusetts",29,3,2.5
"514","Massachusetts",30,12,10
"515","Massachusetts",31,26,21.7
"516","Michigan",0,27,22.5
"517","Michigan",1,8,6.7
"518","Michigan",2,1,0.8
"519","Michigan",3,1,0.8
"520","Michigan",4,4,3.3
"521","Michigan",6,2,1.7
"522","Michigan",8,2,1.7
"523","Michigan",10,2,1.7
"524","Michigan",11,1,0.8
"525","Michigan",12,3,2.5
"526","Michigan",13,1,0.8
"527","Michigan",15,1,0.8
"528","Michigan",16,1,0.8
"529","Michigan",17,1,0.8
"530","Michigan",18,2,1.7
"531","Michigan",19,2,1.7
"532","Michigan",20,2,1.7
"533","Michigan",21,2,1.7
"534","Michigan",22,1,0.8
"535","Michigan",23,3,2.5
"536","Michigan",24,2,1.7
"537","Michigan",26,4,3.3
"538","Michigan",27,2,1.7
"539","Michigan",28,2,1.7
"540","Michigan",29,5,4.2
"541","Michigan",30,9,7.5
"542","Michigan",31,29,24.2
"543","Minnesota",0,26,21.7
"544","Minnesota",1,4,3.3
"545","Minnesota",2,4,3.3
"546","Minnesota",3,1,0.8
"547","Minnesota",4,1,0.8
"548","Minnesota",5,2,1.7
"549","Minnesota",6,3,2.5
"550","Minnesota",7,2,1.7
"551","Minnesota",8,1,0.8
"552","Minnesota",9,4,3.3
"553","Minnesota",12,1,0.8
"554","Minnesota",14,1,0.8
"555","Minnesota",15,1,0.8
"556","Minnesota",17,1,0.8
"557","Minnesota",18,1,0.8
"558","Minnesota",19,1,0.8
"559","Minnesota",20,3,2.5
"560","Minnesota",21,2,1.7
"561","Minnesota",22,1,0.8
"562","Minnesota",23,3,2.5
"563","Minnesota",24,2,1.7
"564","Minnesota",26,3,2.5
"565","Minnesota",28,3,2.5
"566","Minnesota",29,1,0.8
"567","Minnesota",30,6,5
"568","Minnesota",31,42,35
"569","Mississippi",0,56,46.7
"570","Mississippi",1,4,3.3
"571","Mississippi",2,6,5
"572","Mississippi",3,4,3.3
"573","Mississippi",4,1,0.8
"574","Mississippi",5,2,1.7
"575","Mississippi",6,2,1.7
"576","Mississippi",7,3,2.5
"577","Mississippi",8,2,1.7
"578","Mississippi",9,1,0.8
"579","Mississippi",10,2,1.7
"580","Mississippi",12,2,1.7
"581","Mississippi",13,3,2.5
"582","Mississippi",14,2,1.7
"583","Mississippi",15,6,5
"584","Mississippi",16,5,4.2
"585","Mississippi",17,5,4.2
"586","Mississippi",19,2,1.7
"587","Mississippi",20,4,3.3
"588","Mississippi",21,3,2.5
"589","Mississippi",22,1,0.8
"590","Mississippi",23,2,1.7
"591","Mississippi",24,1,0.8
"592","Mississippi",25,1,0.8
"593","Missouri",0,41,34.2
"594","Missouri",1,5,4.2
"595","Missouri",2,4,3.3
