"","full_name","variable.rounded","freq","percentage"
"145","South Carolina",0,83,69.2
"146","South Carolina",1,32,26.7
"147","South Carolina",2,4,3.3
"148","South Carolina",3,1,0.8
"149","South Dakota",0,55,45.8
"150","South Dakota",1,45,37.5
"151","South Dakota",2,16,13.3
"152","South Dakota",3,4,3.3
"153","Tennessee",0,70,58.3
"154","Tennessee",1,41,34.2
"155","Tennessee",2,6,5
"156","Tennessee",3,3,2.5
"157","Texas",0,79,65.8
"158","Texas",1,34,28.3
"159","Texas",2,7,5.8
"160","Utah",0,77,64.2
"161","Utah",1,34,28.3
"162","Utah",2,9,7.5
"163","Vermont",0,81,67.5
"164","Vermont",1,28,23.3
"165","Vermont",2,9,7.5
"166","Vermont",3,2,1.7
"167","Virginia",0,81,67.5
"168","Virginia",1,33,27.5
"169","Virginia",2,5,4.2
"170","Virginia",3,1,0.8
"171","Washington",0,91,75.8
"172","Washington",1,24,20
"173","Washington",2,5,4.2
"174","West Virginia",0,75,62.5
"175","West Virginia",1,36,30
"176","West Virginia",2,7,5.8
"177","West Virginia",3,2,1.7
"178","Wisconsin",0,75,62.5
"179","Wisconsin",1,32,26.7
"180","Wisconsin",2,11,9.2
"181","Wisconsin",3,2,1.7
"182","Wyoming",0,65,54.2
"183","Wyoming",1,44,36.7
"184","Wyoming",2,11,9.2
