"","full_name","variable.rounded","freq","percentage"
"1","Alabama",-5,1,0.8
"2","Alabama",-4,1,0.8
"3","Alabama",-3,6,5
"4","Alabama",-2,10,8.3
"5","Alabama",-1,36,30
"6","Alabama",0,33,27.5
"7","Alabama",1,18,15
"8","Alabama",2,9,7.5
"9","Alabama",3,3,2.5
"10","Alabama",4,2,1.7
"11","Alabama",5,1,0.8
"12","Alaska",-9,1,0.8
"13","Alaska",-7,1,0.8
"14","Alaska",-6,1,0.8
"15","Alaska",-5,2,1.7
"16","Alaska",-4,3,2.5
"17","Alaska",-3,5,4.2
"18","Alaska",-2,11,9.2
"19","Alaska",-1,27,22.5
"20","Alaska",0,31,25.8
"21","Alaska",1,16,13.3
"22","Alaska",2,11,9.2
"23","Alaska",3,2,1.7
"24","Alaska",4,5,4.2
"25","Alaska",5,2,1.7
"26","Alaska",7,1,0.8
"27","Alaska",9,1,0.8
"28","Arizona",-4,1,0.8
"29","Arizona",-3,4,3.3
"30","Arizona",-2,19,15.8
"31","Arizona",-1,36,30
"32","Arizona",0,34,28.3
"33","Arizona",1,15,12.5
"34","Arizona",2,8,6.7
"35","Arizona",3,2,1.7
"36","Arizona",4,1,0.8
"37","Arkansas",-6,1,0.8
"38","Arkansas",-5,2,1.7
"39","Arkansas",-4,2,1.7
"40","Arkansas",-3,6,5
"41","Arkansas",-2,15,12.5
"42","Arkansas",-1,26,21.7
"43","Arkansas",0,33,27.5
"44","Arkansas",1,20,16.7
"45","Arkansas",2,9,7.5
"46","Arkansas",3,4,3.3
"47","Arkansas",4,1,0.8
"48","Arkansas",5,1,0.8
"49","California",-4,1,0.8
"50","California",-3,4,3.3
"51","California",-2,13,10.8
"52","California",-1,34,28.3
"53","California",0,27,22.5
"54","California",1,28,23.3
"55","California",2,10,8.3
"56","California",3,3,2.5
"57","Colorado",-5,1,0.8
"58","Colorado",-4,2,1.7
"59","Colorado",-3,9,7.5
"60","Colorado",-2,9,7.5
"61","Colorado",-1,27,22.5
"62","Colorado",0,30,25
"63","Colorado",1,27,22.5
"64","Colorado",2,10,8.3
"65","Colorado",3,4,3.3
"66","Colorado",5,1,0.8
"67","Connecticut",-8,1,0.8
"68","Connecticut",-5,1,0.8
"69","Connecticut",-4,2,1.7
"70","Connecticut",-3,2,1.7
"71","Connecticut",-2,17,14.2
"72","Connecticut",-1,30,25
"73","Connecticut",0,31,25.8
"74","Connecticut",1,31,25.8
"75","Connecticut",2,2,1.7
"76","Connecticut",3,3,2.5
"77","Delaware",-7,1,0.8
"78","Delaware",-4,2,1.7
"79","Delaware",-3,7,5.8
"80","Delaware",-2,11,9.2
"81","Delaware",-1,25,20.8
"82","Delaware",0,40,33.3
"83","Delaware",1,28,23.3
"84","Delaware",2,4,3.3
"85","Delaware",3,2,1.7
"86","District of Columbia",-7,1,0.8
"87","District of Columbia",-4,2,1.7
"88","District of Columbia",-3,6,5
"89","District of Columbia",-2,17,14.2
"90","District of Columbia",-1,29,24.2
"91","District of Columbia",0,30,25
"92","District of Columbia",1,26,21.7
"93","District of Columbia",2,5,4.2
"94","District of Columbia",3,4,3.3
"95","Florida",-5,1,0.8
"96","Florida",-4,1,0.8
"97","Florida",-3,3,2.5
"98","Florida",-2,10,8.3
"99","Florida",-1,33,27.5
"100","Florida",0,51,42.5
"101","Florida",1,14,11.7
"102","Florida",2,5,4.2
"103","Florida",3,2,1.7
"104","Georgia",-4,1,0.8
"105","Georgia",-3,6,5
"106","Georgia",-2,10,8.3
"107","Georgia",-1,32,26.7
"108","Georgia",0,34,28.3
"109","Georgia",1,23,19.2
"110","Georgia",2,7,5.8
"111","Georgia",3,5,4.2
"112","Georgia",4,1,0.8
"113","Georgia",5,1,0.8
"114","Hawaii",-1,17,14.2
"115","Hawaii",0,80,66.7
"116","Hawaii",1,23,19.2
"117","Idaho",-5,2,1.7
"118","Idaho",-4,4,3.3
"119","Idaho",-3,7,5.8
"120","Idaho",-2,15,12.5
"121","Idaho",-1,24,20
"122","Idaho",0,23,19.2
"123","Idaho",1,26,21.7
"124","Idaho",2,13,10.8
"125","Idaho",3,5,4.2
"126","Idaho",4,1,0.8
"127","Illinois",-6,2,1.7
"128","Illinois",-5,2,1.7
