"","date","ID_1","NAME_1","t2m"
"1","2020-01-01",1,"Ashmore and Cartier Islands",29.56
"2","2020-01-01",2,"Australian Capital Territory",22.6
"3","2020-01-01",3,"Coral Sea Islands",25.95
"4","2020-01-01",4,"Jervis Bay Territory",19.35
"5","2020-01-01",5,"New South Wales",28.57
"6","2020-01-01",6,"Northern Territory",31.6
"7","2020-01-01",7,"Queensland",32.77
"8","2020-01-01",8,"South Australia",26.51
"9","2020-01-01",9,"Tasmania",15.91
"10","2020-01-01",10,"Victoria",20.78
"11","2020-01-01",11,"Western Australia",29.84
"12","2020-01-02",1,"Ashmore and Cartier Islands",27.85
"13","2020-01-02",2,"Australian Capital Territory",21.83
"14","2020-01-02",3,"Coral Sea Islands",26.37
"15","2020-01-02",4,"Jervis Bay Territory",19.73
"16","2020-01-02",5,"New South Wales",29.59
"17","2020-01-02",6,"Northern Territory",32.84
"18","2020-01-02",7,"Queensland",32.83
"19","2020-01-02",8,"South Australia",31.26
"20","2020-01-02",9,"Tasmania",16.56
"21","2020-01-02",10,"Victoria",23.02
"22","2020-01-02",11,"Western Australia",30.92
"23","2020-01-03",1,"Ashmore and Cartier Islands",27.4
"24","2020-01-03",2,"Australian Capital Territory",25.16
"25","2020-01-03",3,"Coral Sea Islands",26.16
"26","2020-01-03",4,"Jervis Bay Territory",21.56
"27","2020-01-03",5,"New South Wales",33.02
"28","2020-01-03",6,"Northern Territory",33.07
"29","2020-01-03",7,"Queensland",32.53
"30","2020-01-03",8,"South Australia",35.96
"31","2020-01-03",9,"Tasmania",17.48
"32","2020-01-03",10,"Victoria",27.08
"33","2020-01-03",11,"Western Australia",25.5
"34","2020-01-04",1,"Ashmore and Cartier Islands",27.02
"35","2020-01-04",2,"Australian Capital Territory",32.59
"36","2020-01-04",3,"Coral Sea Islands",25.85
"37","2020-01-04",4,"Jervis Bay Territory",25.09
"38","2020-01-04",5,"New South Wales",36.83
"39","2020-01-04",6,"Northern Territory",31.79
"40","2020-01-04",7,"Queensland",32.12
"41","2020-01-04",8,"South Australia",25.12
"42","2020-01-04",9,"Tasmania",18.45
"43","2020-01-04",10,"Victoria",27.41
"44","2020-01-04",11,"Western Australia",22.93
"45","2020-01-05",1,"Ashmore and Cartier Islands",27.6
"46","2020-01-05",2,"Australian Capital Territory",19.26
"47","2020-01-05",3,"Coral Sea Islands",25.96
"48","2020-01-05",4,"Jervis Bay Territory",19.47
"49","2020-01-05",5,"New South Wales",28.71
"50","2020-01-05",6,"Northern Territory",29
"51","2020-01-05",7,"Queensland",31.88
"52","2020-01-05",8,"South Australia",19.38
"53","2020-01-05",9,"Tasmania",14.48
"54","2020-01-05",10,"Victoria",14.04
"55","2020-01-05",11,"Western Australia",23.33
"56","2020-01-06",1,"Ashmore and Cartier Islands",27.54
"57","2020-01-06",2,"Australian Capital Territory",14.56
"58","2020-01-06",3,"Coral Sea Islands",26.58
"59","2020-01-06",4,"Jervis Bay Territory",19.79
"60","2020-01-06",5,"New South Wales",24.76
"61","2020-01-06",6,"Northern Territory",28.48
"62","2020-01-06",7,"Queensland",31.04
"63","2020-01-06",8,"South Australia",19.72
"64","2020-01-06",9,"Tasmania",17.18
"65","2020-01-06",10,"Victoria",15.61
"66","2020-01-06",11,"Western Australia",26.32
"67","2020-01-07",1,"Ashmore and Cartier Islands",27.38
"68","2020-01-07",2,"Australian Capital Territory",24.29
"69","2020-01-07",3,"Coral Sea Islands",26.15
"70","2020-01-07",4,"Jervis Bay Territory",21.88
"71","2020-01-07",5,"New South Wales",28.75
"72","2020-01-07",6,"Northern Territory",29.85
"73","2020-01-07",7,"Queensland",30.77
"74","2020-01-07",8,"South Australia",26.19
"75","2020-01-07",9,"Tasmania",17.66
"76","2020-01-07",10,"Victoria",21
"77","2020-01-07",11,"Western Australia",28.01
"78","2020-01-08",1,"Ashmore and Cartier Islands",28.9
"79","2020-01-08",2,"Australian Capital Territory",23.85
"80","2020-01-08",3,"Coral Sea Islands",26.58
"81","2020-01-08",4,"Jervis Bay Territory",20.82
"82","2020-01-08",5,"New South Wales",31.04
"83","2020-01-08",6,"Northern Territory",31.3
"84","2020-01-08",7,"Queensland",31.3
"85","2020-01-08",8,"South Australia",31.89
"86","2020-01-08",9,"Tasmania",18.86
"87","2020-01-08",10,"Victoria",23.49
"88","2020-01-08",11,"Western Australia",28.15
"89","2020-01-09",1,"Ashmore and Cartier Islands",29.11
"90","2020-01-09",2,"Australian Capital Territory",20.42
"91","2020-01-09",3,"Coral Sea Islands",26.28
"92","2020-01-09",4,"Jervis Bay Territory",20.9
"93","2020-01-09",5,"New South Wales",31.63
"94","2020-01-09",6,"Northern Territory",32.42
"95","2020-01-09",7,"Queensland",32.13
"96","2020-01-09",8,"South Australia",35.76
"97","2020-01-09",9,"Tasmania",20.81
"98","2020-01-09",10,"Victoria",25.96
"99","2020-01-09",11,"Western Australia",26.08
"100","2020-01-10",1,"Ashmore and Cartier Islands",28.67
"101","2020-01-10",2,"Australian Capital Territory",26.41
"102","2020-01-10",3,"Coral Sea Islands",26.7
"103","2020-01-10",4,"Jervis Bay Territory",23.57
"104","2020-01-10",5,"New South Wales",34.25
"105","2020-01-10",6,"Northern Territory",32.4
"106","2020-01-10",7,"Queensland",32.01
"107","2020-01-10",8,"South Australia",29.16
"108","2020-01-10",9,"Tasmania",20.51
"109","2020-01-10",10,"Victoria",27.96
"110","2020-01-10",11,"Western Australia",24.38
"111","2020-01-11",1,"Ashmore and Cartier Islands",28.96
"112","2020-01-11",2,"Australian Capital Territory",18.49
"113","2020-01-11",3,"Coral Sea Islands",26.49
"114","2020-01-11",4,"Jervis Bay Territory",19.11
"115","2020-01-11",5,"New South Wales",23.05
"116","2020-01-11",6,"Northern Territory",30.14
"117","2020-01-11",7,"Queensland",31.58
"118","2020-01-11",8,"South Australia",21.5
"119","2020-01-11",9,"Tasmania",13.32
"120","2020-01-11",10,"Victoria",17.09
"121","2020-01-11",11,"Western Australia",23.55
"122","2020-01-12",1,"Ashmore and Cartier Islands",27.45
"123","2020-01-12",2,"Australian Capital Territory",14.84
"124","2020-01-12",3,"Coral Sea Islands",26.6
"125","2020-01-12",4,"Jervis Bay Territory",18.75
"126","2020-01-12",5,"New South Wales",22.84
"127","2020-01-12",6,"Northern Territory",30.2
"128","2020-01-12",7,"Queensland",30.97
"129","2020-01-12",8,"South Australia",24.44
"130","2020-01-12",9,"Tasmania",15.86
