"","full_name","variable.rounded","freq","percentage"
"1","Alabama",3,2,1.7
"2","Alabama",4,3,2.5
"3","Alabama",5,3,2.5
"4","Alabama",6,5,4.2
"5","Alabama",7,4,3.3
"6","Alabama",8,5,4.2
"7","Alabama",9,3,2.5
"8","Alabama",10,3,2.5
"9","Alabama",11,7,5.8
"10","Alabama",12,5,4.2
"11","Alabama",13,5,4.2
"12","Alabama",14,5,4.2
"13","Alabama",15,3,2.5
"14","Alabama",16,7,5.8
"15","Alabama",17,5,4.2
"16","Alabama",18,2,1.7
"17","Alabama",19,2,1.7
"18","Alabama",20,5,4.2
"19","Alabama",21,3,2.5
"20","Alabama",22,8,6.7
"21","Alabama",23,4,3.3
"22","Alabama",24,2,1.7
"23","Alabama",25,15,12.5
"24","Alabama",26,4,3.3
"25","Alabama",27,8,6.7
"26","Alabama",28,2,1.7
"27","Alaska",-21,1,0.8
"28","Alaska",-20,2,1.7
"29","Alaska",-17,1,0.8
"30","Alaska",-16,1,0.8
"31","Alaska",-15,3,2.5
"32","Alaska",-14,1,0.8
"33","Alaska",-13,3,2.5
"34","Alaska",-12,6,5
"35","Alaska",-11,3,2.5
"36","Alaska",-10,8,6.7
"37","Alaska",-9,5,4.2
"38","Alaska",-8,5,4.2
"39","Alaska",-7,6,5
"40","Alaska",-6,2,1.7
"41","Alaska",-5,5,4.2
"42","Alaska",-4,1,0.8
"43","Alaska",-3,4,3.3
"44","Alaska",-2,4,3.3
"45","Alaska",-1,4,3.3
"46","Alaska",0,4,3.3
"47","Alaska",1,1,0.8
"48","Alaska",3,3,2.5
"49","Alaska",4,5,4.2
"50","Alaska",5,9,7.5
"51","Alaska",6,2,1.7
"52","Alaska",7,2,1.7
"53","Alaska",8,4,3.3
"54","Alaska",9,12,10
"55","Alaska",10,5,4.2
"56","Alaska",11,7,5.8
"57","Alaska",12,1,0.8
"58","Arizona",7,3,2.5
"59","Arizona",8,9,7.5
"60","Arizona",9,5,4.2
"61","Arizona",10,4,3.3
"62","Arizona",11,6,5
"63","Arizona",12,11,9.2
"64","Arizona",13,5,4.2
"65","Arizona",14,5,4.2
"66","Arizona",15,2,1.7
"67","Arizona",16,1,0.8
"68","Arizona",17,4,3.3
"69","Arizona",18,4,3.3
"70","Arizona",19,4,3.3
"71","Arizona",20,5,4.2
"72","Arizona",21,1,0.8
"73","Arizona",22,7,5.8
"74","Arizona",23,3,2.5
"75","Arizona",24,2,1.7
"76","Arizona",25,2,1.7
"77","Arizona",26,6,5
"78","Arizona",27,5,4.2
"79","Arizona",28,11,9.2
"80","Arizona",29,8,6.7
"81","Arizona",30,5,4.2
"82","Arizona",31,2,1.7
"83","Arkansas",-1,2,1.7
"84","Arkansas",0,1,0.8
"85","Arkansas",1,3,2.5
"86","Arkansas",2,1,0.8
"87","Arkansas",3,6,5
"88","Arkansas",4,3,2.5
"89","Arkansas",5,4,3.3
"90","Arkansas",6,4,3.3
"91","Arkansas",7,3,2.5
"92","Arkansas",8,3,2.5
"93","Arkansas",9,4,3.3
"94","Arkansas",10,6,5
"95","Arkansas",11,6,5
"96","Arkansas",12,3,2.5
"97","Arkansas",13,2,1.7
"98","Arkansas",14,3,2.5
"99","Arkansas",15,3,2.5
"100","Arkansas",16,6,5
"101","Arkansas",17,5,4.2
"102","Arkansas",18,1,0.8
"103","Arkansas",19,4,3.3
"104","Arkansas",20,2,1.7
"105","Arkansas",21,6,5
"106","Arkansas",22,4,3.3
"107","Arkansas",23,5,4.2
"108","Arkansas",24,2,1.7
"109","Arkansas",25,9,7.5
"110","Arkansas",26,9,7.5
"111","Arkansas",27,6,5
"112","Arkansas",28,1,0.8
"113","Arkansas",29,2,1.7
"114","Arkansas",30,1,0.8
"115","California",6,4,3.3
"116","California",7,5,4.2
"117","California",8,5,4.2
"118","California",9,4,3.3
"119","California",10,15,12.5
"120","California",11,8,6.7
"121","California",12,3,2.5
"122","California",13,7,5.8
"123","California",14,3,2.5
"124","California",15,5,4.2
"125","California",16,1,0.8
"126","California",17,7,5.8
"127","California",18,7,5.8
"128","California",19,6,5
"129","California",20,2,1.7
"130","California",21,4,3.3
"131","California",22,7,5.8
"132","California",23,5,4.2
"133","California",24,10,8.3
"134","California",25,4,3.3
"135","California",26,8,6.7
"136","Colorado",-8,1,0.8
"137","Colorado",-6,1,0.8
"138","Colorado",-5,4,3.3
"139","Colorado",-4,3,2.5
"140","Colorado",-3,5,4.2
"141","Colorado",-2,5,4.2
"142","Colorado",-1,6,5
"143","Colorado",0,4,3.3
"144","Colorado",1,7,5.8
"145","Colorado",2,7,5.8
"146","Colorado",3,5,4.2
"147","Colorado",4,2,1.7
"148","Colorado",5,2,1.7
"149","Colorado",6,2,1.7
"150","Colorado",7,2,1.7
"151","Colorado",8,4,3.3
"152","Colorado",9,8,6.7
"153","Colorado",10,1,0.8
"154","Colorado",11,5,4.2
"155","Colorado",12,1,0.8
"156","Colorado",13,5,4.2
"157","Colorado",14,1,0.8
"158","Colorado",15,7,5.8
"159","Colorado",16,3,2.5
"160","Colorado",17,3,2.5
"161","Colorado",18,1,0.8
"162","Colorado",19,5,4.2
"163","Colorado",20,6,5
"164","Colorado",21,9,7.5
"165","Colorado",22,4,3.3
"166","Colorado",23,1,0.8
"167","Connecticut",-7,3,2.5
"168","Connecticut",-5,1,0.8
"169","Connecticut",-4,3,2.5
"170","Connecticut",-3,4,3.3
"171","Connecticut",-2,5,4.2
"172","Connecticut",-1,7,5.8
"173","Connecticut",0,2,1.7
"174","Connecticut",1,2,1.7
"175","Connecticut",2,5,4.2
"176","Connecticut",3,5,4.2
"177","Connecticut",4,5,4.2
"178","Connecticut",5,1,0.8
"179","Connecticut",6,4,3.3
"180","Connecticut",7,4,3.3
"181","Connecticut",8,3,2.5
"182","Connecticut",9,5,4.2
"183","Connecticut",10,5,4.2
"184","Connecticut",11,4,3.3
"185","Connecticut",12,1,0.8
"186","Connecticut",13,1,0.8
"187","Connecticut",14,2,1.7
"188","Connecticut",15,6,5
"189","Connecticut",16,5,4.2
"190","Connecticut",17,3,2.5
"191","Connecticut",18,4,3.3
"192","Connecticut",19,4,3.3
"193","Connecticut",20,6,5
"194","Connecticut",21,6,5
"195","Connecticut",22,6,5
"196","Connecticut",23,7,5.8
"197","Connecticut",24,1,0.8
"198","Delaware",-3,3,2.5
"199","Delaware",-1,3,2.5
"200","Delaware",0,2,1.7
"201","Delaware",1,5,4.2
"202","Delaware",2,9,7.5
"203","Delaware",3,4,3.3
"204","Delaware",4,3,2.5
"205","Delaware",5,3,2.5
"206","Delaware",6,3,2.5
"207","Delaware",7,6,5
"208","Delaware",8,4,3.3
"209","Delaware",9,3,2.5
"210","Delaware",10,4,3.3
"211","Delaware",11,4,3.3
"212","Delaware",12,4,3.3
"213","Delaware",13,4,3.3
"214","Delaware",14,1,0.8
"215","Delaware",15,3,2.5
"216","Delaware",16,6,5
"217","Delaware",17,3,2.5
"218","Delaware",18,3,2.5
"219","Delaware",19,2,1.7
"220","Delaware",20,4,3.3
"221","Delaware",21,6,5
"222","Delaware",22,5,4.2
"223","Delaware",23,6,5
"224","Delaware",24,6,5
"225","Delaware",25,9,7.5
"226","Delaware",26,2,1.7
"227","District of Columbia",-4,1,0.8
"228","District of Columbia",-3,1,0.8
"229","District of Columbia",-2,3,2.5
"230","District of Columbia",-1,1,0.8
"231","District of Columbia",0,1,0.8
"232","District of Columbia",1,5,4.2
"233","District of Columbia",2,8,6.7
"234","District of Columbia",3,3,2.5
"235","District of Columbia",4,4,3.3
"236","District of Columbia",5,3,2.5
"237","District of Columbia",6,2,1.7
"238","District of Columbia",7,5,4.2
"239","District of Columbia",8,8,6.7
"240","District of Columbia",9,3,2.5
"241","District of Columbia",10,1,0.8
"242","District of Columbia",11,3,2.5
"243","District of Columbia",12,7,5.8
"244","District of Columbia",13,2,1.7
"245","District of Columbia",14,4,3.3
"246","District of Columbia",15,2,1.7
"247","District of Columbia",16,2,1.7
"248","District of Columbia",17,5,4.2
"249","District of Columbia",18,2,1.7
"250","District of Columbia",19,5,4.2
"251","District of Columbia",20,3,2.5
"252","District of Columbia",21,6,5
"253","District of Columbia",22,2,1.7
"254","District of Columbia",23,5,4.2
"255","District of Columbia",24,10,8.3
"256","District of Columbia",25,5,4.2
"257","District of Columbia",26,6,5
"258","District of Columbia",27,2,1.7
"259","Florida",11,1,0.8
"260","Florida",13,1,0.8
"261","Florida",14,2,1.7
"262","Florida",15,7,5.8
"263","Florida",16,5,4.2
"264","Florida",17,7,5.8
"265","Florida",18,8,6.7
"266","Florida",19,8,6.7
"267","Florida",20,10,8.3
"268","Florida",21,5,4.2
"269","Florida",22,4,3.3
"270","Florida",23,8,6.7
"271","Florida",24,11,9.2
"272","Florida",25,4,3.3
"273","Florida",26,10,8.3
"274","Florida",27,24,20
"275","Florida",28,5,4.2
"276","Georgia",3,1,0.8
"277","Georgia",4,3,2.5
"278","Georgia",5,4,3.3
"279","Georgia",6,5,4.2
"280","Georgia",7,3,2.5
"281","Georgia",8,6,5
"282","Georgia",9,5,4.2
"283","Georgia",10,2,1.7
"284","Georgia",11,9,7.5
"285","Georgia",12,6,5
"286","Georgia",13,3,2.5
"287","Georgia",14,4,3.3
"288","Georgia",15,4,3.3
"289","Georgia",16,6,5
"290","Georgia",17,5,4.2
"291","Georgia",18,1,0.8
"292","Georgia",19,2,1.7
"293","Georgia",20,6,5
"294","Georgia",21,6,5
"295","Georgia",22,7,5.8
"296","Georgia",23,2,1.7
"297","Georgia",24,4,3.3
"298","Georgia",25,13,10.8
"299","Georgia",26,5,4.2
"300","Georgia",27,6,5
"301","Georgia",28,2,1.7
"302","Hawaii",22,20,16.7
"303","Hawaii",23,25,20.8
"304","Hawaii",24,19,15.8
"305","Hawaii",25,27,22.5
"306","Hawaii",26,28,23.3
"307","Hawaii",27,1,0.8
"308","Idaho",-8,3,2.5
"309","Idaho",-7,2,1.7
"310","Idaho",-6,3,2.5
"311","Idaho",-5,6,5
"312","Idaho",-4,4,3.3
"313","Idaho",-3,3,2.5
"314","Idaho",-2,1,0.8
"315","Idaho",-1,8,6.7
"316","Idaho",0,5,4.2
"317","Idaho",1,5,4.2
"318","Idaho",2,5,4.2
"319","Idaho",3,4,3.3
"320","Idaho",4,1,0.8
"321","Idaho",5,4,3.3
"322","Idaho",6,4,3.3
"323","Idaho",7,4,3.3
"324","Idaho",8,5,4.2
"325","Idaho",9,2,1.7
"326","Idaho",10,6,5
"327","Idaho",11,4,3.3
"328","Idaho",12,3,2.5
"329","Idaho",13,4,3.3
"330","Idaho",14,6,5
"331","Idaho",15,3,2.5
"332","Idaho",16,2,1.7
"333","Idaho",17,5,4.2
"334","Idaho",18,6,5
"335","Idaho",19,3,2.5
"336","Idaho",20,4,3.3
"337","Idaho",21,4,3.3
"338","Idaho",22,1,0.8
"339","Illinois",-8,1,0.8
"340","Illinois",-7,3,2.5
"341","Illinois",-6,1,0.8
"342","Illinois",-5,3,2.5
"343","Illinois",-4,5,4.2
"344","Illinois",-3,4,3.3
"345","Illinois",-2,2,1.7
"346","Illinois",-1,3,2.5
"347","Illinois",0,2,1.7
"348","Illinois",1,6,5
"349","Illinois",2,2,1.7
"350","Illinois",3,3,2.5
"351","Illinois",4,4,3.3
"352","Illinois",5,7,5.8
"353","Illinois",6,2,1.7
"354","Illinois",7,4,3.3
"355","Illinois",8,3,2.5
"356","Illinois",9,3,2.5
"357","Illinois",10,3,2.5
"358","Illinois",11,3,2.5
"359","Illinois",12,4,3.3
"360","Illinois",13,5,4.2
"361","Illinois",14,2,1.7
"362","Illinois",15,2,1.7
"363","Illinois",16,3,2.5
"364","Illinois",17,3,2.5
"365","Illinois",18,5,4.2
"366","Illinois",19,7,5.8
"367","Illinois",20,3,2.5
"368","Illinois",21,4,3.3
"369","Illinois",22,6,5
"370","Illinois",23,4,3.3
"371","Illinois",24,5,4.2
"372","Illinois",25,3,2.5
"373","Indiana",-7,2,1.7
"374","Indiana",-6,3,2.5
"375","Indiana",-5,1,0.8
"376","Indiana",-4,5,4.2
"377","Indiana",-3,3,2.5
"378","Indiana",-2,3,2.5
"379","Indiana",-1,2,1.7
"380","Indiana",0,5,4.2
"381","Indiana",1,2,1.7
"382","Indiana",2,4,3.3
"383","Indiana",3,2,1.7
"384","Indiana",4,4,3.3
"385","Indiana",5,6,5
"386","Indiana",6,4,3.3
"387","Indiana",7,2,1.7
"388","Indiana",8,4,3.3
"389","Indiana",9,5,4.2
"390","Indiana",10,2,1.7
"391","Indiana",11,2,1.7
"392","Indiana",12,2,1.7
"393","Indiana",13,6,5
"394","Indiana",14,4,3.3
"395","Indiana",15,1,0.8
"396","Indiana",16,1,0.8
"397","Indiana",17,6,5
"398","Indiana",18,1,0.8
"399","Indiana",19,8,6.7
"400","Indiana",20,3,2.5
"401","Indiana",21,6,5
"402","Indiana",22,4,3.3
"403","Indiana",23,8,6.7
"404","Indiana",24,5,4.2
"405","Indiana",25,4,3.3
"406","Iowa",-14,1,0.8
"407","Iowa",-13,1,0.8
"408","Iowa",-11,1,0.8
"409","Iowa",-10,3,2.5
"410","Iowa",-9,1,0.8
"411","Iowa",-8,2,1.7
"412","Iowa",-7,4,3.3
"413","Iowa",-6,1,0.8
"414","Iowa",-5,3,2.5
"415","Iowa",-4,4,3.3
"416","Iowa",-3,3,2.5
"417","Iowa",-2,4,3.3
"418","Iowa",-1,3,2.5
"419","Iowa",0,3,2.5
"420","Iowa",1,3,2.5
"421","Iowa",2,2,1.7
"422","Iowa",3,3,2.5
"423","Iowa",4,7,5.8
"424","Iowa",5,1,0.8
"425","Iowa",6,1,0.8
"426","Iowa",7,1,0.8
"427","Iowa",8,4,3.3
"428","Iowa",9,4,3.3
"429","Iowa",10,1,0.8
"430","Iowa",11,6,5
"431","Iowa",12,3,2.5
"432","Iowa",13,1,0.8
"433","Iowa",14,1,0.8
"434","Iowa",15,2,1.7
"435","Iowa",16,4,3.3
"436","Iowa",17,5,4.2
"437","Iowa",18,6,5
"438","Iowa",19,3,2.5
"439","Iowa",20,3,2.5
"440","Iowa",21,5,4.2
"441","Iowa",22,5,4.2
"442","Iowa",23,5,4.2
"443","Iowa",24,5,4.2
"444","Iowa",25,3,2.5
"445","Iowa",26,2,1.7
"446","Kansas",-9,1,0.8
"447","Kansas",-6,1,0.8
"448","Kansas",-5,2,1.7
"449","Kansas",-4,2,1.7
"450","Kansas",-3,3,2.5
"451","Kansas",-2,2,1.7
"452","Kansas",-1,3,2.5
"453","Kansas",0,3,2.5
"454","Kansas",1,3,2.5
"455","Kansas",2,7,5.8
"456","Kansas",3,3,2.5
"457","Kansas",4,4,3.3
"458","Kansas",6,2,1.7
"459","Kansas",7,8,6.7
"460","Kansas",8,5,4.2
"461","Kansas",9,1,0.8
"462","Kansas",10,2,1.7
"463","Kansas",11,1,0.8
"464","Kansas",12,4,3.3
"465","Kansas",13,2,1.7
"466","Kansas",14,8,6.7
"467","Kansas",15,2,1.7
"468","Kansas",16,2,1.7
"469","Kansas",17,2,1.7
"470","Kansas",18,5,4.2
"471","Kansas",19,1,0.8
"472","Kansas",20,6,5
"473","Kansas",21,3,2.5
"474","Kansas",22,6,5
"475","Kansas",23,2,1.7
"476","Kansas",24,5,4.2
"477","Kansas",25,5,4.2
"478","Kansas",26,5,4.2
"479","Kansas",27,5,4.2
"480","Kansas",28,2,1.7
"481","Kansas",29,1,0.8
"482","Kansas",31,1,0.8
"483","Kentucky",-4,1,0.8
"484","Kentucky",-3,1,0.8
"485","Kentucky",-2,5,4.2
"486","Kentucky",-1,2,1.7
"487","Kentucky",0,1,0.8
"488","Kentucky",1,8,6.7
"489","Kentucky",2,1,0.8
"490","Kentucky",3,5,4.2
"491","Kentucky",4,3,2.5
"492","Kentucky",5,3,2.5
"493","Kentucky",6,2,1.7
"494","Kentucky",7,4,3.3
"495","Kentucky",8,9,7.5
"496","Kentucky",9,3,2.5
"497","Kentucky",10,3,2.5
"498","Kentucky",11,4,3.3
"499","Kentucky",12,4,3.3
"500","Kentucky",13,2,1.7
"501","Kentucky",14,4,3.3
"502","Kentucky",15,2,1.7
"503","Kentucky",16,5,4.2
"504","Kentucky",17,2,1.7
"505","Kentucky",18,1,0.8
"506","Kentucky",19,6,5
"507","Kentucky",20,4,3.3
"508","Kentucky",21,5,4.2
"509","Kentucky",22,6,5
"510","Kentucky",23,5,4.2
"511","Kentucky",24,6,5
"512","Kentucky",25,6,5
"513","Kentucky",26,7,5.8
"514","Louisiana",6,3,2.5
"515","Louisiana",7,3,2.5
"516","Louisiana",8,3,2.5
"517","Louisiana",9,2,1.7
"518","Louisiana",10,7,5.8
"519","Louisiana",11,6,5
"520","Louisiana",12,1,0.8
"521","Louisiana",13,6,5
"522","Louisiana",14,4,3.3
"523","Louisiana",15,9,7.5
"524","Louisiana",16,3,2.5
"525","Louisiana",17,4,3.3
"526","Louisiana",18,5,4.2
"527","Louisiana",19,7,5.8
"528","Louisiana",20,4,3.3
"529","Louisiana",21,2,1.7
"530","Louisiana",22,4,3.3
"531","Louisiana",23,4,3.3
"532","Louisiana",24,10,8.3
"533","Louisiana",25,2,1.7
"534","Louisiana",26,9,7.5
"535","Louisiana",27,16,13.3
"536","Louisiana",28,5,4.2
"537","Louisiana",29,1,0.8
"538","Maine",-13,1,0.8
"539","Maine",-12,2,1.7
"540","Maine",-10,1,0.8
"541","Maine",-9,1,0.8
"542","Maine",-8,5,4.2
"543","Maine",-7,4,3.3
"544","Maine",-6,6,5
"545","Maine",-5,3,2.5
"546","Maine",-4,2,1.7
"547","Maine",-3,4,3.3
"548","Maine",-2,4,3.3
"549","Maine",-1,5,4.2
"550","Maine",0,2,1.7
"551","Maine",1,4,3.3
"552","Maine",2,2,1.7
"553","Maine",3,2,1.7
"554","Maine",4,4,3.3
"555","Maine",5,3,2.5
"556","Maine",6,3,2.5
"557","Maine",7,5,4.2
"558","Maine",8,6,5
"559","Maine",9,1,0.8
"560","Maine",10,1,0.8
"561","Maine",11,1,0.8
"562","Maine",12,7,5.8
"563","Maine",13,4,3.3
"564","Maine",14,6,5
"565","Maine",15,3,2.5
"566","Maine",16,4,3.3
"567","Maine",17,5,4.2
"568","Maine",18,6,5
"569","Maine",19,5,4.2
"570","Maine",20,8,6.7
"571","Maryland",-4,2,1.7
"572","Maryland",-3,2,1.7
"573","Maryland",-2,2,1.7
"574","Maryland",-1,1,0.8
"575","Maryland",0,5,4.2
"576","Maryland",1,10,8.3
"577","Maryland",2,2,1.7
"578","Maryland",3,3,2.5
"579","Maryland",4,2,1.7
"580","Maryland",5,3,2.5
"581","Maryland",6,5,4.2
"582","Maryland",7,8,6.7
"583","Maryland",8,3,2.5
"584","Maryland",9,1,0.8
"585","Maryland",10,3,2.5
"586","Maryland",11,6,5
"587","Maryland",12,4,3.3
"588","Maryland",13,2,1.7
"589","Maryland",14,4,3.3
"590","Maryland",15,1,0.8
"591","Maryland",16,4,3.3
"592","Maryland",17,2,1.7
"593","Maryland",18,5,4.2
"594","Maryland",19,4,3.3
"595","Maryland",20,6,5
"596","Maryland",21,2,1.7
"597","Maryland",22,4,3.3
"598","Maryland",23,10,8.3
"599","Maryland",24,5,4.2
"600","Maryland",25,6,5
"601","Maryland",26,3,2.5
"602","Massachusetts",-7,3,2.5
"603","Massachusetts",-5,1,0.8
"604","Massachusetts",-4,2,1.7
"605","Massachusetts",-3,5,4.2
"606","Massachusetts",-2,6,5
"607","Massachusetts",-1,7,5.8
"608","Massachusetts",0,1,0.8
"609","Massachusetts",1,6,5
"610","Massachusetts",2,5,4.2
"611","Massachusetts",3,4,3.3
"612","Massachusetts",4,1,0.8
