"","date","ID_1","t2m"
"1","2017-01-01",1,7.16
"2","2017-01-01",2,4.93
"3","2017-01-01",3,3.44
"4","2017-01-01",4,8.17
"5","2017-01-02",1,2.63
"6","2017-01-02",2,2.94
"7","2017-01-02",3,1.23
"8","2017-01-02",4,1.7
"9","2017-01-03",1,0.13
"10","2017-01-03",2,3.83
"11","2017-01-03",3,5.54
"12","2017-01-03",4,0.34
"13","2017-01-04",1,5.47
"14","2017-01-04",2,6.92
"15","2017-01-04",3,6.13
"16","2017-01-04",4,5.28
"17","2017-01-05",1,1.12
"18","2017-01-05",2,1.4
"19","2017-01-05",3,0.67
"20","2017-01-05",4,0.23
"21","2017-01-06",1,0.33
"22","2017-01-06",2,6.82
"23","2017-01-06",3,5
"24","2017-01-06",4,2.49
"25","2017-01-07",1,6.75
"26","2017-01-07",2,9.95
"27","2017-01-07",3,6.6
"28","2017-01-07",4,8.55
"29","2017-01-08",1,7.72
"30","2017-01-08",2,8.46
"31","2017-01-08",3,7.2
"32","2017-01-08",4,7.92
"33","2017-01-09",1,7.45
"34","2017-01-09",2,9.56
"35","2017-01-09",3,9.03
"36","2017-01-09",4,8.32
"37","2017-01-10",1,4.65
"38","2017-01-10",2,6.66
"39","2017-01-10",3,5.57
"40","2017-01-10",4,5.5
"41","2017-01-11",1,7.7
"42","2017-01-11",2,10.82
"43","2017-01-11",3,8.33
"44","2017-01-11",4,8.82
"45","2017-01-12",1,5.03
"46","2017-01-12",2,3.85
"47","2017-01-12",3,2.32
"48","2017-01-12",4,5.4
"49","2017-01-13",1,1.08
"50","2017-01-13",2,2.12
"51","2017-01-13",3,0.54
"52","2017-01-13",4,1.62
"53","2017-01-14",1,0.97
"54","2017-01-14",2,3.56
"55","2017-01-14",3,1.21
"56","2017-01-14",4,2.3
"57","2017-01-15",1,2.77
"58","2017-01-15",2,6.73
"59","2017-01-15",3,3.38
"60","2017-01-15",4,5.58
"61","2017-01-16",1,7.11
"62","2017-01-16",2,9.11
"63","2017-01-16",3,7.59
"64","2017-01-16",4,8.75
"65","2017-01-17",1,4.81
"66","2017-01-17",2,9.31
"67","2017-01-17",3,8.21
"68","2017-01-17",4,7.17
"69","2017-01-18",1,3.63
"70","2017-01-18",2,8.01
"71","2017-01-18",3,7.47
"72","2017-01-18",4,5.96
"73","2017-01-19",1,3.3
"74","2017-01-19",2,7.26
"75","2017-01-19",3,6.87
"76","2017-01-19",4,5.55
"77","2017-01-20",1,2.66
"78","2017-01-20",2,5.49
"79","2017-01-20",3,5.52
"80","2017-01-20",4,4.72
"81","2017-01-21",1,0.7
"82","2017-01-21",2,3.27
"83","2017-01-21",3,1.97
"84","2017-01-21",4,0.01
"85","2017-01-22",1,0.32
"86","2017-01-22",2,1.88
"87","2017-01-22",3,0.79
"88","2017-01-22",4,0.05
"89","2017-01-23",1,0.45
"90","2017-01-23",2,-0.51
"91","2017-01-23",3,2.85
"92","2017-01-23",4,2.21
"93","2017-01-24",1,1.8
"94","2017-01-24",2,6.45
"95","2017-01-24",3,5.36
"96","2017-01-24",4,2.2
"97","2017-01-25",1,3.27
"98","2017-01-25",2,10.2
"99","2017-01-25",3,8.96
"100","2017-01-25",4,5.66
"101","2017-01-26",1,1.51
"102","2017-01-26",2,7.1
"103","2017-01-26",3,5.91
"104","2017-01-26",4,2.83
"105","2017-01-27",1,-0.87
"106","2017-01-27",2,5.02
"107","2017-01-27",3,0.44
"108","2017-01-27",4,0.75
"109","2017-01-28",1,4.62
"110","2017-01-28",2,4.23
"111","2017-01-28",3,3.48
"112","2017-01-28",4,5.54
"113","2017-01-29",1,3.27
"114","2017-01-29",2,2.27
"115","2017-01-29",3,2.56
"116","2017-01-29",4,3.23
"117","2017-01-30",1,5.93
"118","2017-01-30",2,6.32
"119","2017-01-30",3,-0.51
"120","2017-01-30",4,5.45
"121","2017-01-31",1,6
"122","2017-01-31",2,9.78
"123","2017-01-31",3,5.44
"124","2017-01-31",4,8.53
"125","2017-02-01",1,7.76
"126","2017-02-01",2,4.89
"127","2017-02-01",3,5.15
"128","2017-02-01",4,7.62
"129","2017-02-02",1,9.29
"130","2017-02-02",2,7.98
"131","2017-02-02",3,7.62
"132","2017-02-02",4,9.23
"133","2017-02-03",1,9.35
"134","2017-02-03",2,9.37
"135","2017-02-03",3,8.94
"136","2017-02-03",4,8.21
"137","2017-02-04",1,4.82
"138","2017-02-04",2,3.4
"139","2017-02-04",3,5.82
"140","2017-02-04",4,3.43
"141","2017-02-05",1,2.72
"142","2017-02-05",2,1.42
"143","2017-02-05",3,2.82
"144","2017-02-05",4,2.97
"145","2017-02-06",1,1.46
"146","2017-02-06",2,1.31
"147","2017-02-06",3,1.54
"148","2017-02-06",4,1.65
"149","2017-02-07",1,4.77
"150","2017-02-07",2,5.81
"151","2017-02-07",3,4.43
"152","2017-02-07",4,5.92
"153","2017-02-08",1,3.63
"154","2017-02-08",2,2.13
"155","2017-02-08",3,2.76
"156","2017-02-08",4,3.61
"157","2017-02-09",1,1.66
"158","2017-02-09",2,5.1
"159","2017-02-09",3,2.3
"160","2017-02-09",4,2.57
"161","2017-02-10",1,1.16
"162","2017-02-10",2,2.84
"163","2017-02-10",3,1.13
"164","2017-02-10",4,0.22
"165","2017-02-11",1,0.78
"166","2017-02-11",2,1.87
"167","2017-02-11",3,-1.04
"168","2017-02-11",4,0.55
"169","2017-02-12",1,2.5
"170","2017-02-12",2,3.83
"171","2017-02-12",3,2.01
"172","2017-02-12",4,2.78
"173","2017-02-13",1,4.18
"174","2017-02-13",2,4.29
"175","2017-02-13",3,2.82
"176","2017-02-13",4,3.66
"177","2017-02-14",1,3.83
"178","2017-02-14",2,5.58
"179","2017-02-14",3,4.1
"180","2017-02-14",4,3.39
"181","2017-02-15",1,7.45
"182","2017-02-15",2,7.29
"183","2017-02-15",3,4.76
"184","2017-02-15",4,6.73
"185","2017-02-16",1,7.51
"186","2017-02-16",2,7.82
"187","2017-02-16",3,7.22
"188","2017-02-16",4,7.52
"189","2017-02-17",1,7.12
"190","2017-02-17",2,8.49
"191","2017-02-17",3,5.23
"192","2017-02-17",4,7.45
"193","2017-02-18",1,6.92
"194","2017-02-18",2,9.67
"195","2017-02-18",3,7.8
"196","2017-02-18",4,7.57
"197","2017-02-19",1,6.65
"198","2017-02-19",2,7.79
"199","2017-02-19",3,7.41
"200","2017-02-19",4,8.34
"201","2017-02-20",1,9.68
"202","2017-02-20",2,10.49
"203","2017-02-20",3,9.83
"204","2017-02-20",4,9.78
"205","2017-02-21",1,9.57
"206","2017-02-21",2,7.61
"207","2017-02-21",3,5.86
"208","2017-02-21",4,9.3
"209","2017-02-22",1,10.64
"210","2017-02-22",2,8.53
"211","2017-02-22",3,5.71
"212","2017-02-22",4,9.8
"213","2017-02-23",1,8.34
"214","2017-02-23",2,6.46
"215","2017-02-23",3,2.75
"216","2017-02-23",4,8.84
"217","2017-02-24",1,4.05
"218","2017-02-24",2,3.15
"219","2017-02-24",3,1.94
"220","2017-02-24",4,3.76
"221","2017-02-25",1,5.59
"222","2017-02-25",2,8.19
"223","2017-02-25",3,5.98
"224","2017-02-25",4,7.02
"225","2017-02-26",1,8.78
"226","2017-02-26",2,5.57
"227","2017-02-26",3,4.45
"228","2017-02-26",4,8.83
"229","2017-02-27",1,7.2
"230","2017-02-27",2,2.83
"231","2017-02-27",3,2.9
"232","2017-02-27",4,5.78
"233","2017-02-28",1,2.18
"234","2017-02-28",2,0.96
"235","2017-02-28",3,-0.17
"236","2017-02-28",4,1.57
"237","2017-03-01",1,4.85
"238","2017-03-01",2,2.78
"239","2017-03-01",3,1.78
"240","2017-03-01",4,4.73
"241","2017-03-02",1,4.54
"242","2017-03-02",2,3.26
"243","2017-03-02",3,1.14
"244","2017-03-02",4,4.31
"245","2017-03-03",1,5.33
"246","2017-03-03",2,3.28
"247","2017-03-03",3,2.74
"248","2017-03-03",4,6.27
"249","2017-03-04",1,7.19
"250","2017-03-04",2,5.15
"251","2017-03-04",3,3.32
"252","2017-03-04",4,7.05
"253","2017-03-05",1,5.93
"254","2017-03-05",2,4.71
"255","2017-03-05",3,3.64
"256","2017-03-05",4,5.65
"257","2017-03-06",1,5.36
"258","2017-03-06",2,4.23
"259","2017-03-06",3,2.39
"260","2017-03-06",4,5.07
"261","2017-03-07",1,4.74
"262","2017-03-07",2,2.48
"263","2017-03-07",3,3.02
"264","2017-03-07",4,4.35
"265","2017-03-08",1,7.02
"266","2017-03-08",2,7.7
"267","2017-03-08",3,5.37
"268","2017-03-08",4,8.28
"269","2017-03-09",1,7.77
"270","2017-03-09",2,8.28
"271","2017-03-09",3,5.58
"272","2017-03-09",4,8.32
"273","2017-03-10",1,5.9
"274","2017-03-10",2,7.33
"275","2017-03-10",3,3.38
"276","2017-03-10",4,6.58
"277","2017-03-11",1,9.19
"278","2017-03-11",2,9.51
"279","2017-03-11",3,7.79
"280","2017-03-11",4,8.62
"281","2017-03-12",1,9.41
"282","2017-03-12",2,8.25
"283","2017-03-12",3,5.95
"284","2017-03-12",4,8.97
"285","2017-03-13",1,7.14
"286","2017-03-13",2,5.55
"287","2017-03-13",3,5.67
"288","2017-03-13",4,5.04
"289","2017-03-14",1,8.12
"290","2017-03-14",2,11.13
"291","2017-03-14",3,10.16
"292","2017-03-14",4,7.54
"293","2017-03-15",1,8.66
"294","2017-03-15",2,7.32
"295","2017-03-15",3,5.89
"296","2017-03-15",4,7.32
"297","2017-03-16",1,7.1
"298","2017-03-16",2,10.45
"299","2017-03-16",3,8.5
"300","2017-03-16",4,6.97
"301","2017-03-17",1,6.32
"302","2017-03-17",2,4.63
"303","2017-03-17",3,3.11
"304","2017-03-17",4,5.09
"305","2017-03-18",1,10.19
"306","2017-03-18",2,10.28
"307","2017-03-18",3,5.12
"308","2017-03-18",4,10.1
"309","2017-03-19",1,11.01
"310","2017-03-19",2,10.52
"311","2017-03-19",3,7.07
"312","2017-03-19",4,10.22
"313","2017-03-20",1,9.88
"314","2017-03-20",2,7.9
"315","2017-03-20",3,4.75
"316","2017-03-20",4,9.56
"317","2017-03-21",1,5.42
"318","2017-03-21",2,2.6
"319","2017-03-21",3,2.81
"320","2017-03-21",4,4.6
"321","2017-03-22",1,4.56
"322","2017-03-22",2,1.66
"323","2017-03-22",3,0.51
"324","2017-03-22",4,4.17
"325","2017-03-23",1,3.74
"326","2017-03-23",2,4.68
"327","2017-03-23",3,2.47
"328","2017-03-23",4,1.56
"329","2017-03-24",1,5.37
"330","2017-03-24",2,3.53
"331","2017-03-24",3,2.86
"332","2017-03-24",4,4.72
"333","2017-03-25",1,4.14
"334","2017-03-25",2,3.02
"335","2017-03-25",3,4.23
"336","2017-03-25",4,4.6
"337","2017-03-26",1,5.11
"338","2017-03-26",2,4.37
"339","2017-03-26",3,3.64
"340","2017-03-26",4,6.21
"341","2017-03-27",1,6
"342","2017-03-27",2,6.9
"343","2017-03-27",3,4.64
"344","2017-03-27",4,7.31
"345","2017-03-28",1,5.77
"346","2017-03-28",2,4.81
"347","2017-03-28",3,4.86
"348","2017-03-28",4,5.66
"349","2017-03-29",1,9.76
"350","2017-03-29",2,8.19
"351","2017-03-29",3,6.63
"352","2017-03-29",4,9.73
"353","2017-03-30",1,12.04
"354","2017-03-30",2,10.84
"355","2017-03-30",3,8.44
"356","2017-03-30",4,11.25
"357","2017-03-31",1,12.73
"358","2017-03-31",2,10.99
"359","2017-03-31",3,9.51
"360","2017-03-31",4,11.49
"361","2017-04-01",1,9.01
"362","2017-04-01",2,7.49
"363","2017-04-01",3,7.86
"364","2017-04-01",4,8.83
"365","2017-04-02",1,7.39
"366","2017-04-02",2,5.95
"367","2017-04-02",3,6.2
"368","2017-04-02",4,7.08
"369","2017-04-03",1,5.7
"370","2017-04-03",2,8.41
"371","2017-04-03",3,6.22
"372","2017-04-03",4,4.36
"373","2017-04-04",1,9.38
"374","2017-04-04",2,8.82
"375","2017-04-04",3,8.23
"376","2017-04-04",4,9.26
"377","2017-04-05",1,6.58
"378","2017-04-05",2,7.84
"379","2017-04-05",3,7.24
"380","2017-04-05",4,4.95
"381","2017-04-06",1,6.12
"382","2017-04-06",2,7.92
"383","2017-04-06",3,6.18
"384","2017-04-06",4,4.53
"385","2017-04-07",1,6.59
"386","2017-04-07",2,7.99
"387","2017-04-07",3,7.77
"388","2017-04-07",4,5.28
"389","2017-04-08",1,4.96
"390","2017-04-08",2,5.51
"391","2017-04-08",3,6.18
"392","2017-04-08",4,4.19
"393","2017-04-09",1,8.71
"394","2017-04-09",2,8.41
"395","2017-04-09",3,6.16
"396","2017-04-09",4,8.52
"397","2017-04-10",1,8.76
"398","2017-04-10",2,6.33
"399","2017-04-10",3,5.75
"400","2017-04-10",4,8.28
"401","2017-04-11",1,6.79
"402","2017-04-11",2,6.03
"403","2017-04-11",3,6.26
"404","2017-04-11",4,5.55
"405","2017-04-12",1,7.92
"406","2017-04-12",2,8.92
"407","2017-04-12",3,8.09
"408","2017-04-12",4,7.96
"409","2017-04-13",1,7.06
"410","2017-04-13",2,6.16
"411","2017-04-13",3,5.27
"412","2017-04-13",4,6.77
"413","2017-04-14",1,7.11
"414","2017-04-14",2,8.13
"415","2017-04-14",3,6.05
"416","2017-04-14",4,6.58
"417","2017-04-15",1,8.6
"418","2017-04-15",2,5.65
"419","2017-04-15",3,4.27
"420","2017-04-15",4,8.45
"421","2017-04-16",1,6.04
"422","2017-04-16",2,5.76
"423","2017-04-16",3,4.8
"424","2017-04-16",4,6.57
"425","2017-04-17",1,7.77
"426","2017-04-17",2,7.72
"427","2017-04-17",3,3.63
"428","2017-04-17",4,8.04
"429","2017-04-18",1,4.95
"430","2017-04-18",2,3.52
"431","2017-04-18",3,0.87
"432","2017-04-18",4,4.46
"433","2017-04-19",1,4.95
"434","2017-04-19",2,7.75
"435","2017-04-19",3,5.93
"436","2017-04-19",4,5.98
"437","2017-04-20",1,7.08
"438","2017-04-20",2,9.95
"439","2017-04-20",3,9.1
"440","2017-04-20",4,8
"441","2017-04-21",1,8.83
"442","2017-04-21",2,9.9
"443","2017-04-21",3,9.15
"444","2017-04-21",4,8.2
"445","2017-04-22",1,8.84
"446","2017-04-22",2,7.88
"447","2017-04-22",3,4.58
"448","2017-04-22",4,9.19
"449","2017-04-23",1,5.72
"450","2017-04-23",2,5.5
"451","2017-04-23",3,4.01
"452","2017-04-23",4,6.91
"453","2017-04-24",1,7.41
"454","2017-04-24",2,8.68
"455","2017-04-24",3,6.09
"456","2017-04-24",4,6.71
"457","2017-04-25",1,2.83
"458","2017-04-25",2,3.55
"459","2017-04-25",3,1.52
"460","2017-04-25",4,2.69
"461","2017-04-26",1,2.52
"462","2017-04-26",2,3.33
"463","2017-04-26",3,2.19
"464","2017-04-26",4,2.02
"465","2017-04-27",1,2.26
"466","2017-04-27",2,5.42
"467","2017-04-27",3,5.93
"468","2017-04-27",4,1.97
"469","2017-04-28",1,6.67
"470","2017-04-28",2,7.15
"471","2017-04-28",3,5.06
