"","date","ID_1","t2m"
"1","2010-01-01",1,-0.31
"2","2010-01-01",2,-1.12
"3","2010-01-01",3,-2.54
"4","2010-01-01",4,-1.37
"5","2010-01-02",1,-0.73
"6","2010-01-02",2,-0.33
"7","2010-01-02",3,0.94
"8","2010-01-02",4,-1.1
"9","2010-01-03",1,0.23
"10","2010-01-03",2,-0.01
"11","2010-01-03",3,-3.25
"12","2010-01-03",4,0.46
"13","2010-01-04",1,-3.61
"14","2010-01-04",2,-2.73
"15","2010-01-04",3,-2.69
"16","2010-01-04",4,-4.35
"17","2010-01-05",1,-2.34
"18","2010-01-05",2,1.7
"19","2010-01-05",3,-0.78
"20","2010-01-05",4,-1.36
"21","2010-01-06",1,-0.29
"22","2010-01-06",2,1.12
"23","2010-01-06",3,-0.76
"24","2010-01-06",4,-0.31
"25","2010-01-07",1,-4.25
"26","2010-01-07",2,-2.69
"27","2010-01-07",3,-4.16
"28","2010-01-07",4,-4.6
"29","2010-01-08",1,-4.28
"30","2010-01-08",2,-3.81
"31","2010-01-08",3,-5.69
"32","2010-01-08",4,-6.97
"33","2010-01-09",1,-2.81
"34","2010-01-09",2,-5.99
"35","2010-01-09",3,-2.6
"36","2010-01-09",4,-2.41
"37","2010-01-10",1,-0.14
"38","2010-01-10",2,-3.16
"39","2010-01-10",3,-4.23
"40","2010-01-10",4,-2.5
"41","2010-01-11",1,1.11
"42","2010-01-11",2,2.68
"43","2010-01-11",3,1.15
"44","2010-01-11",4,0.7
"45","2010-01-12",1,0.91
"46","2010-01-12",2,1.91
"47","2010-01-12",3,2.39
"48","2010-01-12",4,-0.43
"49","2010-01-13",1,0.78
"50","2010-01-13",2,2.35
"51","2010-01-13",3,2.43
"52","2010-01-13",4,0.03
"53","2010-01-14",1,0.45
"54","2010-01-14",2,2.87
"55","2010-01-14",3,1.59
"56","2010-01-14",4,0.55
"57","2010-01-15",1,1.29
"58","2010-01-15",2,4.46
"59","2010-01-15",3,2.17
"60","2010-01-15",4,0.93
"61","2010-01-16",1,5.19
"62","2010-01-16",2,9.05
"63","2010-01-16",3,6.41
"64","2010-01-16",4,6.55
"65","2010-01-17",1,5.13
"66","2010-01-17",2,3.64
"67","2010-01-17",3,3.14
"68","2010-01-17",4,4.42
"69","2010-01-18",1,3.79
"70","2010-01-18",2,8.34
"71","2010-01-18",3,5.75
"72","2010-01-18",4,6.32
"73","2010-01-19",1,4.32
"74","2010-01-19",2,5.64
"75","2010-01-19",3,1.65
"76","2010-01-19",4,4.34
"77","2010-01-20",1,3.94
"78","2010-01-20",2,5.76
"79","2010-01-20",3,3.38
"80","2010-01-20",4,4.29
"81","2010-01-21",1,2.35
"82","2010-01-21",2,4.48
"83","2010-01-21",3,2.41
"84","2010-01-21",4,2.44
"85","2010-01-22",1,4.78
"86","2010-01-22",2,8.51
"87","2010-01-22",3,4.42
"88","2010-01-22",4,7.26
"89","2010-01-23",1,4.97
"90","2010-01-23",2,0.93
"91","2010-01-23",3,2.06
"92","2010-01-23",4,2.54
"93","2010-01-24",1,2.86
"94","2010-01-24",2,2.15
"95","2010-01-24",3,1.88
"96","2010-01-24",4,2.29
"97","2010-01-25",1,3.08
"98","2010-01-25",2,1.41
"99","2010-01-25",3,2.19
"100","2010-01-25",4,2.57
"101","2010-01-26",1,1.66
"102","2010-01-26",2,1.85
"103","2010-01-26",3,1.67
"104","2010-01-26",4,1.14
"105","2010-01-27",1,-0.22
"106","2010-01-27",2,4.23
"107","2010-01-27",3,6.4
"108","2010-01-27",4,0.04
"109","2010-01-28",1,5.18
"110","2010-01-28",2,6.22
"111","2010-01-28",3,4.05
"112","2010-01-28",4,5.23
"113","2010-01-29",1,4.86
"114","2010-01-29",2,6.07
"115","2010-01-29",3,3.02
"116","2010-01-29",4,5.06
"117","2010-01-30",1,-0.39
"118","2010-01-30",2,1.11
"119","2010-01-30",3,-0.38
"120","2010-01-30",4,0.63
"121","2010-01-31",1,-1.57
"122","2010-01-31",2,0.23
"123","2010-01-31",3,-0.1
"124","2010-01-31",4,-1.11
"125","2010-02-01",1,-0.19
"126","2010-02-01",2,2.09
"127","2010-02-01",3,0.46
"128","2010-02-01",4,1.24
"129","2010-02-02",1,2.96
"130","2010-02-02",2,5.53
"131","2010-02-02",3,3.58
"132","2010-02-02",4,4.51
"133","2010-02-03",1,1.96
"134","2010-02-03",2,0.34
"135","2010-02-03",3,-1.03
"136","2010-02-03",4,3.7
"137","2010-02-04",1,4.43
"138","2010-02-04",2,3.48
"139","2010-02-04",3,1.27
"140","2010-02-04",4,3.55
"141","2010-02-05",1,5.68
"142","2010-02-05",2,7.12
"143","2010-02-05",3,4.6
"144","2010-02-05",4,5.56
"145","2010-02-06",1,3.81
"146","2010-02-06",2,3.43
"147","2010-02-06",3,4.04
"148","2010-02-06",4,4.28
"149","2010-02-07",1,3.12
"150","2010-02-07",2,4.23
"151","2010-02-07",3,3.93
"152","2010-02-07",4,1.73
"153","2010-02-08",1,2.52
"154","2010-02-08",2,4.12
"155","2010-02-08",3,2.47
"156","2010-02-08",4,2.27
"157","2010-02-09",1,1.16
"158","2010-02-09",2,3.14
"159","2010-02-09",3,1.78
"160","2010-02-09",4,0.87
"161","2010-02-10",1,1.01
"162","2010-02-10",2,-0.33
"163","2010-02-10",3,0.62
"164","2010-02-10",4,0.15
"165","2010-02-11",1,-1.01
"166","2010-02-11",2,-1.14
"167","2010-02-11",3,-0.41
"168","2010-02-11",4,-1.58
"169","2010-02-12",1,0.55
"170","2010-02-12",2,2.22
"171","2010-02-12",3,2.54
"172","2010-02-12",4,-0.9
"173","2010-02-13",1,2.06
"174","2010-02-13",2,0.53
"175","2010-02-13",3,0.52
"176","2010-02-13",4,2.13
"177","2010-02-14",1,1.8
"178","2010-02-14",2,1.3
"179","2010-02-14",3,2.65
"180","2010-02-14",4,1.49
"181","2010-02-15",1,1.52
"182","2010-02-15",2,4.35
"183","2010-02-15",3,4.25
"184","2010-02-15",4,3.86
"185","2010-02-16",1,3.17
"186","2010-02-16",2,1.31
"187","2010-02-16",3,-0.2
"188","2010-02-16",4,3.92
"189","2010-02-17",1,0.67
"190","2010-02-17",2,1.15
"191","2010-02-17",3,0.2
"192","2010-02-17",4,-1.21
"193","2010-02-18",1,0.65
"194","2010-02-18",2,-0.65
"195","2010-02-18",3,-1.78
"196","2010-02-18",4,1.19
"197","2010-02-19",1,1.19
"198","2010-02-19",2,-0.53
"199","2010-02-19",3,-2.59
"200","2010-02-19",4,0.64
"201","2010-02-20",1,-0.55
"202","2010-02-20",2,-1.14
"203","2010-02-20",3,-3.01
"204","2010-02-20",4,-0.53
"205","2010-02-21",1,-1.12
"206","2010-02-21",2,-0.24
"207","2010-02-21",3,-3.12
"208","2010-02-21",4,0.74
"209","2010-02-22",1,0.8
"210","2010-02-22",2,-1.52
"211","2010-02-22",3,-3.8
"212","2010-02-22",4,-0.63
"213","2010-02-23",1,0.79
"214","2010-02-23",2,-0.51
"215","2010-02-23",3,-4.24
"216","2010-02-23",4,0.25
"217","2010-02-24",1,2.95
"218","2010-02-24",2,1.79
"219","2010-02-24",3,-1.59
"220","2010-02-24",4,2.6
"221","2010-02-25",1,5
"222","2010-02-25",2,1.86
"223","2010-02-25",3,1.27
"224","2010-02-25",4,4.18
"225","2010-02-26",1,5.57
"226","2010-02-26",2,2.05
"227","2010-02-26",3,1.91
"228","2010-02-26",4,3.77
"229","2010-02-27",1,3.04
"230","2010-02-27",2,2.56
"231","2010-02-27",3,1.29
"232","2010-02-27",4,3.18
"233","2010-02-28",1,4.3
"234","2010-02-28",2,1.85
"235","2010-02-28",3,1.18
"236","2010-02-28",4,3.52
"237","2010-03-01",1,2.5
"238","2010-03-01",2,0.63
"239","2010-03-01",3,-0.3
"240","2010-03-01",4,2.09
"241","2010-03-02",1,0.53
"242","2010-03-02",2,-0.12
"243","2010-03-02",3,-1.7
"244","2010-03-02",4,-0.29
"245","2010-03-03",1,1.42
"246","2010-03-03",2,3.06
"247","2010-03-03",3,-3.06
"248","2010-03-03",4,3.28
"249","2010-03-04",1,1.23
"250","2010-03-04",2,0.03
"251","2010-03-04",3,-2.42
"252","2010-03-04",4,1.31
"253","2010-03-05",1,-1.04
"254","2010-03-05",2,1.25
"255","2010-03-05",3,1.72
"256","2010-03-05",4,-1.25
"257","2010-03-06",1,3.78
"258","2010-03-06",2,4.36
"259","2010-03-06",3,4.43
"260","2010-03-06",4,3.56
"261","2010-03-07",1,-1.16
"262","2010-03-07",2,2
"263","2010-03-07",3,3.54
"264","2010-03-07",4,0
"265","2010-03-08",1,-2.02
"266","2010-03-08",2,-2.06
"267","2010-03-08",3,0.35
"268","2010-03-08",4,-2.05
"269","2010-03-09",1,2.15
"270","2010-03-09",2,-0.75
"271","2010-03-09",3,0.6
"272","2010-03-09",4,0.63
"273","2010-03-10",1,3.2
"274","2010-03-10",2,0.06
"275","2010-03-10",3,-0.5
"276","2010-03-10",4,2.6
"277","2010-03-11",1,1.4
"278","2010-03-11",2,-0.79
"279","2010-03-11",3,2.4
"280","2010-03-11",4,0.85
"281","2010-03-12",1,2.86
"282","2010-03-12",2,6.28
"283","2010-03-12",3,5.12
"284","2010-03-12",4,1.9
"285","2010-03-13",1,3.83
"286","2010-03-13",2,4.33
"287","2010-03-13",3,3.53
"288","2010-03-13",4,3.45
"289","2010-03-14",1,5
"290","2010-03-14",2,5.19
"291","2010-03-14",3,5.31
"292","2010-03-14",4,4.23
"293","2010-03-15",1,5
"294","2010-03-15",2,4.66
"295","2010-03-15",3,6
"296","2010-03-15",4,4.03
"297","2010-03-16",1,3.95
"298","2010-03-16",2,4.68
"299","2010-03-16",3,3.77
"300","2010-03-16",4,2.52
"301","2010-03-17",1,5.13
"302","2010-03-17",2,7.32
"303","2010-03-17",3,4.44
"304","2010-03-17",4,6.47
"305","2010-03-18",1,8.01
"306","2010-03-18",2,9.35
"307","2010-03-18",3,8.19
"308","2010-03-18",4,8.78
"309","2010-03-19",1,9.86
"310","2010-03-19",2,8.81
"311","2010-03-19",3,8.74
"312","2010-03-19",4,8.19
"313","2010-03-20",1,9.38
"314","2010-03-20",2,6.59
"315","2010-03-20",3,5.38
"316","2010-03-20",4,9.29
"317","2010-03-21",1,5.3
"318","2010-03-21",2,2.12
"319","2010-03-21",3,3.32
"320","2010-03-21",4,3.94
"321","2010-03-22",1,7.11
"322","2010-03-22",2,8.7
"323","2010-03-22",3,4.57
"324","2010-03-22",4,8.25
"325","2010-03-23",1,4.41
"326","2010-03-23",2,4.08
"327","2010-03-23",3,4.64
"328","2010-03-23",4,2.99
"329","2010-03-24",1,8.51
"330","2010-03-24",2,5.7
"331","2010-03-24",3,5.13
"332","2010-03-24",4,7.89
"333","2010-03-25",1,9.33
"334","2010-03-25",2,3.8
"335","2010-03-25",3,4.51
"336","2010-03-25",4,8.7
"337","2010-03-26",1,7.86
"338","2010-03-26",2,5.63
"339","2010-03-26",3,6.44
"340","2010-03-26",4,6.05
"341","2010-03-27",1,7.22
"342","2010-03-27",2,6.38
"343","2010-03-27",3,5.92
"344","2010-03-27",4,6.29
"345","2010-03-28",1,6.02
"346","2010-03-28",2,5.45
"347","2010-03-28",3,5.26
"348","2010-03-28",4,6.41
"349","2010-03-29",1,6.16
"350","2010-03-29",2,2.93
"351","2010-03-29",3,2.29
"352","2010-03-29",4,5.36
"353","2010-03-30",1,8.47
"354","2010-03-30",2,2.61
"355","2010-03-30",3,2.08
"356","2010-03-30",4,8.23
"357","2010-03-31",1,4.16
"358","2010-03-31",2,1.72
"359","2010-03-31",3,1.69
"360","2010-03-31",4,2.58
