"","date","ID_1","t2m"
"1","2013-01-01",1,6.56
"2","2013-01-01",2,3.2
"3","2013-01-01",3,2.31
"4","2013-01-01",4,5.36
"5","2013-01-02",1,4.93
"6","2013-01-02",2,5.7
"7","2013-01-02",3,4.36
"8","2013-01-02",4,5.73
"9","2013-01-03",1,10.17
"10","2013-01-03",2,10.87
"11","2013-01-03",3,10.16
"12","2013-01-03",4,9.67
"13","2013-01-04",1,9.45
"14","2013-01-04",2,10.15
"15","2013-01-04",3,9.89
"16","2013-01-04",4,9.18
"17","2013-01-05",1,8.06
"18","2013-01-05",2,9.19
"19","2013-01-05",3,7.74
"20","2013-01-05",4,8.66
"21","2013-01-06",1,7.29
"22","2013-01-06",2,5.9
"23","2013-01-06",3,7.75
"24","2013-01-06",4,8.84
"25","2013-01-07",1,7.76
"26","2013-01-07",2,9.78
"27","2013-01-07",3,8.51
"28","2013-01-07",4,8.34
"29","2013-01-08",1,8.4
"30","2013-01-08",2,10.82
"31","2013-01-08",3,7.49
"32","2013-01-08",4,9.11
"33","2013-01-09",1,7.6
"34","2013-01-09",2,3.67
"35","2013-01-09",3,4.95
"36","2013-01-09",4,5.45
"37","2013-01-10",1,2.02
"38","2013-01-10",2,0.52
"39","2013-01-10",3,4.26
"40","2013-01-10",4,0.56
"41","2013-01-11",1,2.98
"42","2013-01-11",2,3.3
"43","2013-01-11",3,2.68
"44","2013-01-11",4,4.9
"45","2013-01-12",1,3.15
"46","2013-01-12",2,5.62
"47","2013-01-12",3,1.37
"48","2013-01-12",4,4.46
"49","2013-01-13",1,1.29
"50","2013-01-13",2,1.09
"51","2013-01-13",3,1.35
"52","2013-01-13",4,0.38
"53","2013-01-14",1,0.46
"54","2013-01-14",2,3.67
"55","2013-01-14",3,1.75
"56","2013-01-14",4,2.16
"57","2013-01-15",1,1.33
"58","2013-01-15",2,3.55
"59","2013-01-15",3,1.34
"60","2013-01-15",4,2.57
"61","2013-01-16",1,-2.65
"62","2013-01-16",2,3.06
"63","2013-01-16",3,-2.56
"64","2013-01-16",4,-0.46
"65","2013-01-17",1,-2.68
"66","2013-01-17",2,4.82
"67","2013-01-17",3,0.46
"68","2013-01-17",4,0.38
"69","2013-01-18",1,0.64
"70","2013-01-18",2,5.49
"71","2013-01-18",3,1.39
"72","2013-01-18",4,2.51
"73","2013-01-19",1,-0.4
"74","2013-01-19",2,1.32
"75","2013-01-19",3,0.74
"76","2013-01-19",4,-1.27
"77","2013-01-20",1,-0.32
"78","2013-01-20",2,1.07
"79","2013-01-20",3,0.24
"80","2013-01-20",4,-0.68
"81","2013-01-21",1,-0.35
"82","2013-01-21",2,1.44
"83","2013-01-21",3,0.66
"84","2013-01-21",4,-0.39
"85","2013-01-22",1,-0.86
"86","2013-01-22",2,0.3
"87","2013-01-22",3,0.75
"88","2013-01-22",4,-0.82
"89","2013-01-23",1,1.04
"90","2013-01-23",2,0.8
"91","2013-01-23",3,0.37
"92","2013-01-23",4,0.03
"93","2013-01-24",1,0.52
"94","2013-01-24",2,1.48
"95","2013-01-24",3,-0.1
