"","date","ID_1","t2m"
"1","2018-01-01",1,5.74
"2","2018-01-01",2,4.54
"3","2018-01-01",3,3.28
"4","2018-01-01",4,5.31
"5","2018-01-02",1,5.52
"6","2018-01-02",2,3.96
"7","2018-01-02",3,3.57
"8","2018-01-02",4,5.38
"9","2018-01-03",1,9.32
"10","2018-01-03",2,5.85
"11","2018-01-03",3,2.66
"12","2018-01-03",4,7.65
"13","2018-01-04",1,7.05
"14","2018-01-04",2,6.8
"15","2018-01-04",3,2.96
"16","2018-01-04",4,6.89
"17","2018-01-05",1,4.99
"18","2018-01-05",2,3.12
"19","2018-01-05",3,2.75
"20","2018-01-05",4,4.47
"21","2018-01-06",1,1.99
"22","2018-01-06",2,4.31
"23","2018-01-06",3,3
"24","2018-01-06",4,0.52
"25","2018-01-07",1,2.23
"26","2018-01-07",2,-0.11
"27","2018-01-07",3,-1.42
"28","2018-01-07",4,1.47
"29","2018-01-08",1,0.61
"30","2018-01-08",2,0.74
"31","2018-01-08",3,-2
"32","2018-01-08",4,-0.42
"33","2018-01-09",1,3.2
"34","2018-01-09",2,3.67
"35","2018-01-09",3,2.64
"36","2018-01-09",4,1.42
"37","2018-01-10",1,5.82
"38","2018-01-10",2,6.27
"39","2018-01-10",3,4.13
"40","2018-01-10",4,6.68
"41","2018-01-11",1,3.57
"42","2018-01-11",2,3.25
"43","2018-01-11",3,2.19
"44","2018-01-11",4,1.49
"45","2018-01-12",1,4.43
"46","2018-01-12",2,2.47
"47","2018-01-12",3,1.97
"48","2018-01-12",4,-0.07
"49","2018-01-13",1,5.27
"50","2018-01-13",2,7.49
"51","2018-01-13",3,4.41
"52","2018-01-13",4,5.56
"53","2018-01-14",1,4.69
"54","2018-01-14",2,6.94
"55","2018-01-14",3,5.32
"56","2018-01-14",4,4.81
"57","2018-01-15",1,5.17
"58","2018-01-15",2,8.82
"59","2018-01-15",3,6.6
"60","2018-01-15",4,6.77
"61","2018-01-16",1,5.18
"62","2018-01-16",2,2.32
"63","2018-01-16",3,1.37
"64","2018-01-16",4,5.32
"65","2018-01-17",1,2.1
"66","2018-01-17",2,1.64
"67","2018-01-17",3,-0.15
"68","2018-01-17",4,1.95
"69","2018-01-18",1,5.22
"70","2018-01-18",2,1.96
"71","2018-01-18",3,0.28
"72","2018-01-18",4,9.31
"73","2018-01-19",1,2.41
"74","2018-01-19",2,1.38
"75","2018-01-19",3,0.83
"76","2018-01-19",4,2.94
"77","2018-01-20",1,2.38
"78","2018-01-20",2,1.95
"79","2018-01-20",3,0.15
"80","2018-01-20",4,3.44
"81","2018-01-21",1,0.79
"82","2018-01-21",2,0.42
"83","2018-01-21",3,-2.92
"84","2018-01-21",4,1.3
"85","2018-01-22",1,7.07
"86","2018-01-22",2,6.52
"87","2018-01-22",3,4.15
"88","2018-01-22",4,7.42
"89","2018-01-23",1,6.39
"90","2018-01-23",2,7.54
"91","2018-01-23",3,6.13
"92","2018-01-23",4,8.09
"93","2018-01-24",1,9.56
"94","2018-01-24",2,8.5
"95","2018-01-24",3,5.64
"96","2018-01-24",4,9.71
"97","2018-01-25",1,6.23
"98","2018-01-25",2,4.55
"99","2018-01-25",3,4.22
"100","2018-01-25",4,6.3
"101","2018-01-26",1,3.8
"102","2018-01-26",2,5.01
"103","2018-01-26",3,2.46
"104","2018-01-26",4,4.1
"105","2018-01-27",1,3.4
"106","2018-01-27",2,6.1
"107","2018-01-27",3,4.8
"108","2018-01-27",4,4.99
"109","2018-01-28",1,9.16
"110","2018-01-28",2,7.81
"111","2018-01-28",3,6.55
"112","2018-01-28",4,8.41
"113","2018-01-29",1,10
"114","2018-01-29",2,10.96
"115","2018-01-29",3,7.65
"116","2018-01-29",4,9.12
"117","2018-01-30",1,2.83
"118","2018-01-30",2,4
"119","2018-01-30",3,3.68
"120","2018-01-30",4,1.6
"121","2018-01-31",1,6.74
"122","2018-01-31",2,6.29
"123","2018-01-31",3,4.4
"124","2018-01-31",4,6.82
"125","2018-02-01",1,2.77
"126","2018-02-01",2,3.94
"127","2018-02-01",3,2.77
"128","2018-02-01",4,3.97
"129","2018-02-02",1,3.78
"130","2018-02-02",2,4.74
"131","2018-02-02",3,4.09
"132","2018-02-02",4,4.09
"133","2018-02-03",1,2.59
"134","2018-02-03",2,4.11
"135","2018-02-03",3,2.16
"136","2018-02-03",4,4.02
"137","2018-02-04",1,2.95
"138","2018-02-04",2,4.14
"139","2018-02-04",3,3.08
"140","2018-02-04",4,3.07
"141","2018-02-05",1,1.1
"142","2018-02-05",2,1.47
"143","2018-02-05",3,0.99
"144","2018-02-05",4,0.25
"145","2018-02-06",1,0.19
"146","2018-02-06",2,1.21
"147","2018-02-06",3,1.67
"148","2018-02-06",4,-0.19
"149","2018-02-07",1,0.1
"150","2018-02-07",2,-0.14
"151","2018-02-07",3,-1.18
"152","2018-02-07",4,0.39
"153","2018-02-08",1,0.19
"154","2018-02-08",2,5.56
