"","full_name","variable.rounded","freq","percentage"
"1","Alabama",-7,1,0.8
"2","Alabama",-6,2,1.7
"3","Alabama",-5,2,1.7
"4","Alabama",-4,3,2.5
"5","Alabama",-3,6,5
"6","Alabama",-2,19,15.8
"7","Alabama",-1,33,27.5
"8","Alabama",0,31,25.8
"9","Alabama",1,16,13.3
"10","Alabama",2,3,2.5
"11","Alabama",3,3,2.5
"12","Alabama",4,1,0.8
"13","Alaska",-9,1,0.8
"14","Alaska",-8,1,0.8
"15","Alaska",-5,2,1.7
"16","Alaska",-4,4,3.3
"17","Alaska",-3,7,5.8
"18","Alaska",-2,29,24.2
"19","Alaska",-1,37,30.8
"20","Alaska",0,20,16.7
"21","Alaska",1,12,10
"22","Alaska",2,4,3.3
"23","Alaska",3,3,2.5
"24","Arizona",-5,1,0.8
"25","Arizona",-4,6,5
"26","Arizona",-3,18,15
"27","Arizona",-2,15,12.5
"28","Arizona",-1,37,30.8
"29","Arizona",0,24,20
"30","Arizona",1,12,10
"31","Arizona",2,5,4.2
"32","Arizona",3,2,1.7
"33","Arkansas",-8,1,0.8
"34","Arkansas",-5,4,3.3
"35","Arkansas",-4,6,5
"36","Arkansas",-3,7,5.8
"37","Arkansas",-2,26,21.7
"38","Arkansas",-1,31,25.8
"39","Arkansas",0,20,16.7
"40","Arkansas",1,16,13.3
"41","Arkansas",2,4,3.3
"42","Arkansas",3,3,2.5
"43","Arkansas",4,1,0.8
"44","Arkansas",5,1,0.8
"45","California",-5,1,0.8
"46","California",-4,3,2.5
"47","California",-3,11,9.2
"48","California",-2,19,15.8
"49","California",-1,32,26.7
"50","California",0,30,25
"51","California",1,15,12.5
"52","California",2,5,4.2
"53","California",3,3,2.5
"54","California",4,1,0.8
"55","Colorado",-5,2,1.7
"56","Colorado",-4,4,3.3
"57","Colorado",-3,10,8.3
"58","Colorado",-2,19,15.8
"59","Colorado",-1,29,24.2
"60","Colorado",0,29,24.2
"61","Colorado",1,12,10
"62","Colorado",2,11,9.2
"63","Colorado",3,2,1.7
"64","Colorado",4,2,1.7
"65","Connecticut",-9,1,0.8
"66","Connecticut",-5,2,1.7
"67","Connecticut",-4,9,7.5
"68","Connecticut",-3,9,7.5
"69","Connecticut",-2,28,23.3
"70","Connecticut",-1,20,16.7
"71","Connecticut",0,25,20.8
"72","Connecticut",1,11,9.2
"73","Connecticut",2,9,7.5
"74","Connecticut",3,3,2.5
"75","Connecticut",4,2,1.7
"76","Connecticut",6,1,0.8
"77","Delaware",-7,1,0.8
"78","Delaware",-5,3,2.5
"79","Delaware",-4,5,4.2
"80","Delaware",-3,9,7.5
"81","Delaware",-2,24,20
"82","Delaware",-1,29,24.2
"83","Delaware",0,24,20
"84","Delaware",1,14,11.7
"85","Delaware",2,7,5.8
"86","Delaware",3,3,2.5
"87","Delaware",5,1,0.8
"88","District of Columbia",-7,1,0.8
"89","District of Columbia",-6,2,1.7
"90","District of Columbia",-5,3,2.5
"91","District of Columbia",-4,8,6.7
"92","District of Columbia",-3,9,7.5
"93","District of Columbia",-2,30,25
"94","District of Columbia",-1,16,13.3
"95","District of Columbia",0,26,21.7
"96","District of Columbia",1,12,10
"97","District of Columbia",2,7,5.8
"98","District of Columbia",3,3,2.5
"99","District of Columbia",4,2,1.7
"100","District of Columbia",6,1,0.8
"101","Florida",-6,1,0.8
"102","Florida",-3,2,1.7
"103","Florida",-2,11,9.2
"104","Florida",-1,50,41.7
"105","Florida",0,47,39.2
"106","Florida",1,9,7.5
"107","Georgia",-6,1,0.8
"108","Georgia",-5,3,2.5
"109","Georgia",-4,4,3.3
"110","Georgia",-3,3,2.5
"111","Georgia",-2,17,14.2
"112","Georgia",-1,34,28.3
"113","Georgia",0,30,25
"114","Georgia",1,19,15.8
"115","Georgia",2,6,5
"116","Georgia",3,2,1.7
"117","Georgia",4,1,0.8
"118","Hawaii",-2,1,0.8
"119","Hawaii",-1,32,26.7
"120","Hawaii",0,81,67.5
"121","Hawaii",1,6,5
"122","Idaho",-5,3,2.5
"123","Idaho",-4,5,4.2
"124","Idaho",-3,17,14.2
"125","Idaho",-2,27,22.5
"126","Idaho",-1,18,15
"127","Idaho",0,18,15
"128","Idaho",1,18,15
"129","Idaho",2,6,5
"130","Idaho",3,6,5
"131","Idaho",4,2,1.7
"132","Illinois",-6,1,0.8
"133","Illinois",-5,3,2.5
"134","Illinois",-4,10,8.3
"135","Illinois",-3,7,5.8
"136","Illinois",-2,24,20
"137","Illinois",-1,27,22.5
"138","Illinois",0,22,18.3
"139","Illinois",1,12,10
"140","Illinois",2,9,7.5
