"","full_name","variable.rounded","freq","percentage"
"1","Alabama",0,79,65.8
"2","Alabama",1,29,24.2
"3","Alabama",2,12,10
"4","Alaska",0,65,54.2
"5","Alaska",1,40,33.3
"6","Alaska",2,14,11.7
"7","Alaska",3,1,0.8
"8","Arizona",0,85,70.8
"9","Arizona",1,32,26.7
"10","Arizona",2,2,1.7
"11","Arizona",3,1,0.8
"12","Arkansas",0,76,63.3
"13","Arkansas",1,30,25
"14","Arkansas",2,14,11.7
"15","California",0,95,79.2
"16","California",1,22,18.3
"17","California",2,3,2.5
"18","Colorado",0,63,52.5
"19","Colorado",1,45,37.5
"20","Colorado",2,11,9.2
"21","Colorado",3,1,0.8
"22","Connecticut",0,74,61.7
"23","Connecticut",1,36,30
"24","Connecticut",2,9,7.5
"25","Connecticut",3,1,0.8
"26","Delaware",0,75,62.5
"27","Delaware",1,36,30
"28","Delaware",2,9,7.5
"29","District of Columbia",0,75,62.5
"30","District of Columbia",1,35,29.2
"31","District of Columbia",2,10,8.3
"32","Florida",0,109,90.8
"33","Florida",1,11,9.2
"34","Georgia",0,83,69.2
"35","Georgia",1,29,24.2
"36","Georgia",2,8,6.7
"37","Hawaii",0,120,100
"38","Idaho",0,70,58.3
"39","Idaho",1,48,40
"40","Idaho",2,2,1.7
"41","Illinois",0,69,57.5
"42","Illinois",1,42,35
"43","Illinois",2,8,6.7
"44","Illinois",3,1,0.8
"45","Indiana",0,61,50.8
"46","Indiana",1,43,35.8
"47","Indiana",2,15,12.5
"48","Indiana",4,1,0.8
"49","Iowa",0,60,50
"50","Iowa",1,40,33.3
"51","Iowa",2,14,11.7
"52","Iowa",3,4,3.3
"53","Iowa",4,2,1.7
"54","Kansas",0,68,56.7
"55","Kansas",1,36,30
"56","Kansas",2,14,11.7
"57","Kansas",3,2,1.7
"58","Kentucky",0,64,53.3
"59","Kentucky",1,39,32.5
"60","Kentucky",2,16,13.3
"61","Kentucky",3,1,0.8
"62","Louisiana",0,79,65.8
"63","Louisiana",1,31,25.8
"64","Louisiana",2,8,6.7
"65","Louisiana",3,2,1.7
"66","Maine",0,84,70
"67","Maine",1,26,21.7
"68","Maine",2,9,7.5
"69","Maine",3,1,0.8
"70","Maryland",0,72,60
"71","Maryland",1,38,31.7
"72","Maryland",2,10,8.3
"73","Massachusetts",0,94,78.3
"74","Massachusetts",1,23,19.2
"75","Massachusetts",2,3,2.5
"76","Michigan",0,62,51.7
"77","Michigan",1,47,39.2
"78","Michigan",2,9,7.5
"79","Michigan",3,2,1.7
"80","Minnesota",0,52,43.3
"81","Minnesota",1,48,40
"82","Minnesota",2,15,12.5
"83","Minnesota",3,5,4.2
"84","Mississippi",0,77,64.2
"85","Mississippi",1,30,25
"86","Mississippi",2,11,9.2
"87","Mississippi",3,2,1.7
"88","Missouri",0,65,54.2
"89","Missouri",1,42,35
"90","Missouri",2,12,10
"91","Missouri",3,1,0.8
"92","Montana",0,55,45.8
"93","Montana",1,53,44.2
"94","Montana",2,10,8.3
"95","Montana",3,2,1.7
"96","Nebraska",0,56,46.7
"97","Nebraska",1,44,36.7
"98","Nebraska",2,17,14.2
"99","Nebraska",3,3,2.5
"100","Nevada",0,73,60.8
"101","Nevada",1,42,35
"102","Nevada",2,5,4.2
"103","New Hampshire",0,71,59.2
"104","New Hampshire",1,38,31.7
"105","New Hampshire",2,10,8.3
"106","New Hampshire",3,1,0.8
